PS|PC_HL|P_HL_KAN|DAT_AKT
1|1|474|01.10.2023 01:30:00
1|2|207|
1|3|183|
1|4|146|
1|5|152|
1|6|92|
1|7|114|
1|8|135|
1|9|97|
1|10|138|
1|11|68|
1|12|80|
1|13|108|
1|14|55|
1|15|105|
1|16|97|
1|17|96|
1|18|175|
1|19|46|
1|20|54|
1|21|61|
1|22|35|
1|23|30|
1|24|37|
1|25|30|
1|26|33|
1|27|62|
1|28|39|
1|29|31|
1|30|35|
1|31|37|
1|32|26|
1|33|21|
1|34|36|
1|35|19|
1|36|42|
1|37|51|
1|38|9|
1|39|17|
1|40|51|
1|41|30|
1|42|17|
1|43|9|
1|44|28|
1|45|13|
1|46|18|
1|47|25|
1|48|15|
1|49|11|
1|50|14|
1|51|31|
1|52|18|
1|53|20|
1|54|34|
1|55|20|
1|56|33|
1|57|21|
1|58|46|
1|59|14|
1|60|32|
2|1|48|
2|2|44|
2|3|154|
2|4|39|
2|5|28|
2|6|27|
2|7|21|
2|8|34|
2|9|29|
2|10|22|
2|11|6|
2|12|19|
2|13|12|
2|14|23|
2|15|15|
2|16|16|
2|17|21|
2|18|40|
2|19|15|
2|20|10|
2|21|22|
2|22|16|
2|23|5|
2|24|5|
2|25|6|
2|26|2|
2|27|5|
2|28|12|
2|29|7|
2|30|7|
2|31|7|
2|32|8|
2|33|6|
2|34|4|
2|35|8|
2|36|16|
2|37|3|
2|38|6|
2|39|16|
2|40|3|
2|41|2|
2|42|11|
2|43|3|
2|44|2|
2|45|2|
2|46|11|
2|47|5|
2|48|4|
2|49|3|
2|50|6|
2|51|1|
2|52|6|
2|53|8|
2|54|3|
2|55|7|
2|56|4|
2|57|2|
2|58|19|
2|59|2|
2|60|4|
2|61|4|
2|62|4|
2|63|4|
2|64|5|
2|65|1|
2|66|8|
2|67|2|
2|68|3|
2|69|3|
2|70|18|
3|1|39472|
3|2|13339|
3|3|15965|
3|4|8117|
3|5|7480|
3|6|3232|
3|7|1695|
3|8|2106|
3|9|3621|
3|10|3907|
3|11|2187|
3|12|2500|
3|13|3282|
3|14|1374|
3|15|7532|
3|16|725|
3|17|4477|
3|18|1544|
3|19|1465|
3|20|798|
3|21|787|
3|22|646|
3|23|375|
3|24|1760|
