PS|PC_HL|P_HL_KAN|DAT_AKT
1|1|1814|01.10.2023 03:00:00
1|2|796|
1|3|688|
1|4|543|
1|5|528|
1|6|342|
1|7|395|
1|8|464|
1|9|358|
1|10|500|
1|11|244|
1|12|292|
1|13|301|
1|14|208|
1|15|308|
1|16|359|
1|17|289|
1|18|652|
1|19|165|
1|20|184|
1|21|232|
1|22|122|
1|23|130|
1|24|142|
1|25|85|
1|26|116|
1|27|224|
1|28|157|
1|29|100|
1|30|143|
1|31|126|
1|32|82|
1|33|67|
1|34|108|
1|35|70|
1|36|138|
1|37|180|
1|38|32|
1|39|61|
1|40|174|
1|41|111|
1|42|75|
1|43|49|
1|44|128|
1|45|38|
1|46|52|
1|47|86|
1|48|54|
1|49|49|
1|50|62|
1|51|102|
1|52|75|
1|53|82|
1|54|130|
1|55|79|
1|56|106|
1|57|77|
1|58|148|
1|59|77|
1|60|161|
2|1|169|
2|2|191|
2|3|427|
2|4|125|
2|5|99|
2|6|78|
2|7|73|
2|8|84|
2|9|70|
2|10|84|
2|11|32|
2|12|47|
2|13|35|
2|14|101|
2|15|40|
2|16|61|
2|17|58|
2|18|95|
2|19|50|
2|20|26|
2|21|65|
2|22|46|
2|23|26|
2|24|33|
2|25|19|
2|26|16|
2|27|13|
2|28|23|
2|29|21|
2|30|35|
2|31|17|
2|32|14|
2|33|13|
2|34|15|
2|35|31|
2|36|53|
2|37|19|
2|38|21|
2|39|44|
2|40|14|
2|41|9|
2|42|20|
2|43|12|
2|44|18|
2|45|20|
2|46|23|
2|47|20|
2|48|25|
2|49|20|
2|50|16|
2|51|18|
2|52|12|
2|53|19|
2|54|20|
2|55|22|
2|56|10|
2|57|12|
2|58|37|
2|59|9|
2|60|13|
2|61|19|
2|62|32|
2|63|18|
2|64|23|
2|65|11|
2|66|19|
2|67|14|
2|68|20|
2|69|11|
2|70|67|
3|1|188660|
3|2|64341|
3|3|76598|
3|4|38105|
3|5|38390|
3|6|16789|
3|7|8646|
3|8|10837|
3|9|17514|
3|10|20503|
3|11|11519|
3|12|12304|
3|13|16486|
3|14|6482|
3|15|38729|
3|16|3588|
3|17|21791|
3|18|6562|
3|19|7671|
3|20|4580|
3|21|3666|
3|22|3296|
3|23|1731|
3|24|9260|
3|25|7293|
3|26|1603|
3|27|1802|
3|28|2932|
3|29|919|
3|30|2455|
3|31|5024|
3|32|1766|
3|33|909|
3|34|826|
3|35|5102|
3|36|3347|
3|37|3206|
3|38|2134|
3|39|1780|
3|40|2953|
3|41|1819|
3|42|2680|
3|43|931|
3|44|1555|
3|45|1126|
3|46|1579|
3|47|1769|
3|48|484|
3|49|2400|
3|50|594|
3|51|850|
3|52|3636|
3|53|1748|
3|54|454|
3|55|1066|
3|56|846|
3|57|481|
3|58|2461|
3|59|272|
3|60|1592|
3|61|1098|
3|62|603|
3|63|881|
3|64|935|
3|65|615|
3|66|872|
3|67|663|
3|68|836|
3|69|1425|
3|70|482|
3|71|457|
3|72|167|
3|73|301|
3|74|318|
3|75|608|
3|76|818|
3|77|1170|
3|78|586|
3|79|1047|
3|80|681|
3|81|819|
3|82|497|
3|83|397|
3|84|407|
3|85|281|
3|86|126|
3|87|481|
3|88|502|
3|89|595|
3|90|266|
3|91|759|
3|92|422|
3|93|603|
3|94|269|
3|95|427|
3|96|111|
3|97|587|
3|98|371|
3|99|130|
3|100|789|
3|101|601|
3|102|555|
3|103|301|
3|104|1175|
3|105|490|
3|106|168|
3|107|149|
3|108|138|
3|109|841|
3|110|149|
3|111|138|
3|112|219|
3|113|380|
3|114|82|
3|115|377|
3|116|377|
3|117|119|
3|118|506|
3|119|499|
3|120|197|
3|121|265|
3|122|170|
3|123|126|
3|124|404|
3|125|87|
3|126|894|
3|127|581|
3|128|508|
3|129|488|
3|130|147|
3|131|397|
3|132|307|
3|133|369|
3|134|331|
3|135|165|
3|136|161|
3|137|332|
3|138|2793|
3|139|282|
3|140|987|
3|141|476|
3|142|101|
3|143|268|
3|144|273|
3|145|311|
3|146|244|
3|147|695|
3|148|520|
3|149|762|
3|150|2243|
4|1|395|
4|2|199|
4|3|197|
4|4|150|
4|5|48|
4|6|93|
4|7|65|
4|8|52|
4|9|60|
4|10|42|
4|11|27|
4|12|23|
4|13|42|
4|14|36|
4|15|22|
4|16|53|
4|17|41|
4|18|54|
4|19|49|
4|20|33|
4|21|27|
4|22|23|
4|23|21|
4|24|85|
4|25|27|
4|26|22|
4|27|29|
4|28|31|
4|29|40|
4|30|44|
4|31|16|
4|32|18|
4|33|24|
4|34|30|
4|35|16|
4|36|20|
4|37|12|
4|38|12|
4|39|17|
4|40|12|
4|41|15|
4|42|16|
4|43|15|
4|44|31|
4|45|8|
4|46|8|
4|47|16|
4|48|65|
4|49|10|
4|50|22|
4|51|17|
4|52|17|
