OKRES|PS|P_HL_PS|DAT_AKT
106|14|53|
106|15|1334|
106|16|6835|
106|17|4162|
106|18|18|
106|19|22|
106|20|13|
106|21|248|
106|22|952|
106|23|1210|
106|24|27|
106|25|1449|
107|1|40|
107|3|2693|
107|4|18|
107|5|796|
107|6|59|
107|7|3|
107|8|6|
107|9|15|
107|10|13|
107|11|8|
107|12|1003|
107|13|228|
107|14|16|
107|15|607|
107|16|2592|
107|17|1503|
107|18|6|
107|19|5|
107|20|4|
107|21|79|
107|22|478|
107|23|696|
107|24|14|
107|25|529|
108|1|55|
108|2|7|
108|3|4177|
108|4|7|
108|5|1384|
108|6|42|
108|7|42|
108|8|4|
108|9|59|
108|10|1|
108|11|17|
108|12|1661|
108|13|393|
108|14|14|
108|15|663|
108|16|3013|
108|17|1804|
108|18|1071|
108|19|11|
108|20|2|
108|21|78|
108|22|735|
108|23|875|
108|24|10|
108|25|606|
201|1|142|
201|2|11|
201|3|4793|
201|4|25|
201|5|3183|
201|6|53|
201|7|394|
201|8|19|
201|9|808|
201|10|10|
201|11|5|
201|12|1111|
201|13|575|
201|14|14|
201|15|502|
201|16|5559|
201|17|2342|
201|18|21755|
201|19|17|
201|20|6|
201|21|114|
201|22|425|
201|23|400|
201|24|12|
201|25|697|
202|1|60|
202|2|8|
202|3|2490|
202|4|26|
202|5|1964|
202|6|81|
202|7|59|
202|8|6|
202|9|103|
202|10|6|
202|11|8|
202|12|894|
202|13|404|
202|14|16|
202|15|719|
202|16|3932|
202|17|2278|
202|18|3156|
202|19|10|
202|20|5|
202|21|166|
202|22|376|
202|23|545|
202|24|18|
202|25|772|
203|1|30|
203|2|3|
203|3|1883|
203|4|14|
203|5|808|
203|6|75|
203|7|6|
203|8|4|
203|9|21|
203|10|4|
203|11|16|
203|12|604|
203|13|260|
203|14|10|
203|15|737|
203|16|3469|
203|17|1955|
203|18|8|
203|19|8|
203|20|1|
203|21|127|
203|22|415|
203|23|613|
203|24|10|
203|25|665|
204|1|33|
204|2|3|
204|3|2315|
204|4|12|
204|5|801|
204|6|45|
204|7|3|
204|8|8|
204|9|11|
204|10|4|
204|11|6|
204|12|765|
204|13|265|
204|14|45|
204|15|654|
204|16|3205|
204|17|1687|
204|18|8|
204|19|7|
204|20|6|
204|21|115|
204|22|444|
204|23|725|
204|24|35|
204|25|640|
205|1|41|
205|2|2|
205|3|2255|
205|4|8|
205|5|1098|
205|6|87|
205|7|4|
205|8|10|
205|9|13|
205|10|7|
205|11|5|
205|12|700|
205|13|400|
205|14|21|
205|15|704|
205|16|3159|
205|17|1961|
205|18|3|
205|19|13|
205|20|4|
205|21|115|
205|22|358|
205|23|668|
205|24|18|
205|25|715|
206|1|32|
206|2|4|
206|3|2092|
206|4|18|
206|5|1210|
206|6|45|
206|7|2|
206|8|11|
206|9|5|
206|10|7|
206|12|648|
206|13|314|
206|14|8|
206|15|509|
206|16|2141|
206|17|1406|
206|18|3|
206|19|7|
206|20|3|
206|21|138|
206|22|399|
206|23|747|
206|24|7|
206|25|525|
207|1|62|
207|2|6|
207|3|3774|
207|4|18|
207|5|2514|
207|6|78|
207|7|9|
207|8|33|
207|9|36|
207|10|10|
207|11|14|
207|12|1316|
207|13|510|
207|14|28|
207|15|1244|
207|16|5610|
207|17|3352|
207|18|8|
207|19|12|
207|20|7|
207|21|203|
207|22|831|
207|23|1406|
207|24|16|
207|25|1173|
301|1|43|
301|2|6|
301|3|2457|
301|4|17|
301|5|1118|
301|6|101|
301|7|10|
301|8|30|
301|9|13|
301|10|12|
301|11|14|
301|12|835|
301|13|388|
301|14|15|
301|15|1280|
301|16|5915|
301|17|3245|
301|18|5|
301|19|13|
301|20|6|
301|21|203|
301|22|360|
301|23|1077|
301|24|15|
301|25|1013|
302|1|57|
302|2|3|
302|3|2488|
302|4|8|
302|5|879|
302|6|63|
302|7|11|
302|8|4|
302|9|52|
302|10|13|
302|11|7|
302|12|971|
302|13|307|
302|14|35|
302|15|1476|
302|16|5466|
302|17|2924|
302|18|14|
302|19|9|
302|20|3|
302|21|174|
302|22|432|
302|23|917|
302|24|28|
302|25|837|
303|1|32|
303|2|7|
303|3|2177|
303|4|7|
303|5|635|
303|6|62|
303|7|5|
303|8|14|
303|9|16|
303|10|8|
303|11|8|
303|12|680|
303|13|284|
303|14|15|
303|15|604|
303|16|2506|
303|17|1978|
303|18|3|
303|19|11|
303|20|2|
303|21|98|
303|22|246|
303|23|178|
303|24|31|
303|25|527|
304|1|78|
304|2|12|
304|3|4381|
304|4|18|
304|5|1736|
304|6|106|
304|7|9|
304|8|7|
304|9|21|
304|10|28|
304|11|17|
304|12|1541|
304|13|713|
304|14|27|
304|15|1446|
304|16|6262|
304|17|3848|
304|18|6|
304|19|20|
304|20|11|
304|21|296|
304|22|641|
304|23|1086|
304|24|47|
304|25|1344|
305|1|77|
305|2|11|
305|3|3217|
305|4|16|
305|5|1325|
305|6|96|
305|7|6|
305|8|15|
305|9|19|
305|10|11|
305|11|6|
305|12|1157|
305|13|510|
305|14|31|
305|15|1625|
305|16|7647|
305|17|3788|
305|18|2|
305|19|15|
305|20|4|
305|21|265|
305|22|640|
305|23|1637|
305|24|21|
305|25|1324|
306|1|53|
306|2|3|
306|3|2370|
306|4|20|
306|5|826|
306|6|43|
306|7|1|
306|8|3|
306|9|18|
306|10|9|
306|11|9|
306|12|747|
306|13|346|
306|14|22|
306|15|1489|
306|16|5989|
306|17|2844|
306|18|7|
306|19|7|
306|20|4|
306|21|159|
306|22|399|
306|23|984|
306|24|9|
306|25|1007|
307|1|188|
307|2|15|
307|3|9886|
307|4|43|
307|5|3674|
307|6|384|
307|7|14|
307|8|66|
307|9|71|
307|10|33|
307|11|42|
307|12|3253|
307|13|1403|
307|14|53|
307|15|4786|
307|16|19030|
307|17|10441|
307|18|12|
307|19|41|
307|20|12|
307|21|682|
307|22|1887|
307|23|2566|
307|24|59|
307|25|3960|
308|1|45|
308|2|5|
308|3|2130|
308|4|5|
308|5|825|
308|6|59|
308|7|1|
308|8|1|
308|9|18|
308|10|5|
308|11|7|
308|12|702|
308|13|306|
308|14|20|
308|15|1199|
308|16|4917|
308|17|2492|
308|18|2|
308|19|8|
308|20|4|
308|21|169|
308|22|403|
308|23|948|
308|24|15|
308|25|839|
309|1|88|
309|2|8|
309|3|6842|
309|4|35|
309|5|2344|
309|6|166|
309|7|12|
309|8|12|
309|9|75|
309|10|22|
309|11|16|
309|12|2278|
309|13|780|
309|14|36|
309|15|2479|
309|16|9059|
309|17|5704|
309|18|10|
309|19|26|
309|20|11|
309|21|331|
309|22|1183|
309|23|2412|
309|24|49|
309|25|1836|
401|1|107|
401|2|16|
401|3|2886|
401|4|24|
401|5|2202|
401|6|48|
401|7|176|
401|8|10|
401|9|167|
401|10|11|
401|11|4|
401|12|634|
401|13|313|
401|14|18|
401|15|481|
401|16|4279|
401|17|2173|
401|18|15151|
401|19|17|
401|20|1|
401|21|99|
401|22|255|
401|23|224|
401|24|11|
401|25|654|
402|1|178|
402|2|22|
402|3|7507|
402|4|32|
402|5|4612|
402|6|193|
402|7|136|
402|8|10|
402|9|209|
402|10|25|
402|11|43|
402|12|2337|
402|13|1251|
402|14|37|
402|15|1987|
402|16|11124|
402|17|7452|
402|18|6643|
402|19|54|
402|20|14|
402|21|593|
402|22|1193|
402|23|1997|
402|24|38|
402|25|2357|
403|1|78|
403|2|2|
403|3|6674|
403|4|19|
403|5|2456|
403|6|74|
403|7|18|
403|8|12|
403|9|63|
403|10|13|
403|11|26|
403|12|2519|
403|13|811|
403|14|44|
403|15|2001|
403|16|11017|
403|17|6608|
403|18|316|
403|19|37|
403|20|6|
403|21|315|
403|22|1143|
403|23|1919|
403|24|37|
403|25|1992|
404|1|78|
404|2|11|
404|3|2983|
404|4|15|
404|5|1895|
404|6|58|
404|7|65|
404|8|4|
404|9|105|
404|10|5|
404|11|8|
404|12|918|
404|13|513|
404|14|15|
404|15|1031|
404|16|5874|
404|17|3841|
404|18|3792|
404|19|24|
404|20|7|
404|21|185|
404|22|458|
404|23|892|
404|24|10|
404|25|1203|
405|1|70|
405|2|7|
405|3|2915|
405|4|16|
405|5|1803|
405|6|64|
405|7|70|
405|8|4|
405|9|81|
405|10|7|
405|11|4|
405|12|1020|
405|13|372|
405|14|14|
405|15|473|
405|16|3773|
405|17|2066|
405|18|4433|
405|19|11|
405|20|4|
405|21|107|
405|22|399|
405|23|339|
405|24|13|
405|25|708|
406|1|59|
406|2|5|
406|3|2206|
406|4|11|
406|5|1115|
406|6|37|
406|7|7|
406|8|12|
406|9|11|
406|10|6|
406|11|11|
406|12|821|
406|13|390|
406|14|28|
406|15|1266|
406|16|7570|
406|17|3005|
406|18|9|
406|19|13|
406|20|4|
406|21|176|
406|22|471|
406|23|1017|
406|24|26|
406|25|934|
407|1|28|
407|2|3|
407|3|924|
407|4|4|
407|5|578|
407|6|36|
407|7|5|
407|9|12|
407|10|4|
407|12|388|
407|13|203|
407|14|10|
407|15|793|
407|16|2795|
407|17|1597|
407|18|60|
407|19|10|
407|20|3|
407|21|102|
407|22|208|
407|23|531|
407|24|4|
407|25|554|
501|1|20|
501|2|1|
501|3|1181|
501|4|7|
501|5|649|
501|6|43|
501|7|1|
501|8|4|
501|9|7|
501|10|4|
501|11|12|
501|12|429|
501|13|232|
501|14|9|
501|15|938|
501|16|3267|
501|17|1873|
501|18|2|
501|19|10|
501|21|96|
501|22|220|
501|23|678|
501|24|8|
501|25|635|
502|1|24|
502|2|3|
502|3|1392|
502|4|19|
502|5|786|
502|6|46|
502|8|1|
502|9|3|
502|10|5|
502|11|4|
502|12|547|
502|13|223|
502|14|4|
502|15|1157|
502|16|5973|
502|17|2898|
502|18|3|
502|19|5|
502|20|7|
502|21|142|
502|22|235|
502|23|733|
502|24|7|
502|25|867|
503|1|26|
503|2|6|
503|3|1627|
503|4|11|
503|5|1056|
503|6|40|
503|7|2|
503|8|6|
503|9|13|
503|10|8|
503|11|2|
503|12|616|
503|13|272|
503|14|9|
503|15|791|
503|16|1811|
503|17|1480|
503|18|1|
503|19|3|
503|20|10|
503|21|102|
503|22|454|
503|23|1798|
503|24|14|
503|25|537|
504|1|19|
504|2|4|
504|3|1302|
504|4|6|
504|5|661|
504|6|40|
504|7|4|
504|8|8|
504|9|5|
504|10|3|
504|11|2|
504|12|459|
504|13|188|
504|14|11|
504|15|1077|
504|16|3742|
504|17|1768|
504|18|1|
504|19|6|
504|20|6|
504|21|91|
504|22|208|
504|23|572|
504|24|3|
504|25|633|
505|1|84|
505|2|17|
505|3|4832|
505|4|28|
505|5|1885|
505|6|117|
505|7|9|
505|8|14|
505|9|23|
505|10|24|
505|11|12|
505|12|1746|
505|13|709|
505|14|32|
505|15|2152|
505|16|6020|
505|17|5338|
505|18|12|
505|19|17|
505|20|6|
505|21|246|
505|22|837|
505|23|1494|
505|24|25|
505|25|1748|
506|1|109|
506|2|9|
506|3|6337|
506|4|29|
506|5|2057|
506|6|140|
506|7|12|
506|8|16|
506|9|45|
506|10|18|
506|11|19|
506|12|2119|
506|13|692|
506|14|50|
506|15|2747|
506|16|8208|
506|17|5341|
506|18|14|
506|19|42|
506|20|12|
506|21|401|
506|22|927|
506|23|1423|
506|24|17|
506|25|1764|
507|1|32|
507|2|8|
507|3|1783|
507|4|4|
507|5|1515|
507|6|31|
507|7|7|
507|8|10|
507|9|12|
507|10|6|
507|11|3|
507|12|629|
507|13|377|
507|14|8|
507|15|1447|
507|16|3421|
507|17|2444|
507|18|1|
507|19|2|
507|20|8|
507|21|138|
507|22|417|
507|23|6180|
507|24|7|
507|25|890|
508|1|93|
508|2|15|
508|3|4137|
508|4|49|
508|5|2566|
508|6|135|
508|7|10|
508|8|11|
508|9|20|
508|10|15|
508|11|11|
508|12|1556|
508|13|746|
508|14|24|
508|15|2430|
508|16|5421|
508|17|4054|
508|18|14|
508|19|18|
508|20|14|
508|21|291|
508|22|934|
508|23|3203|
508|24|29|
508|25|2009|
509|1|39|
509|2|7|
509|3|1084|
509|4|8|
509|5|423|
509|6|67|
509|7|5|
509|8|9|
509|9|6|
509|10|7|
509|11|3|
509|12|349|
509|13|228|
509|14|13|
509|15|636|
509|16|2107|
509|17|1621|
509|18|4|
509|19|14|
509|20|1|
509|21|158|
509|22|136|
509|23|256|
509|24|9|
509|25|531|
510|1|16|
510|2|2|
510|3|878|
510|4|1|
510|5|556|
510|6|18|
510|7|1|
510|8|14|
510|9|3|
510|10|2|
510|11|1|
510|12|317|
510|13|169|
510|14|4|
510|15|943|
510|16|1593|
510|17|1058|
510|18|1|
510|19|3|
510|20|3|
510|21|72|
510|22|211|
510|23|1388|
510|24|2|
510|25|446|
511|1|163|
511|2|18|
511|3|10463|
511|4|104|
511|5|3783|
511|6|150|
511|7|16|
511|8|26|
511|9|52|
511|10|16|
511|11|21|
511|12|3740|
511|13|979|
511|14|51|
511|15|4088|
511|16|14439|
511|17|8139|
511|18|8|
511|19|31|
511|20|9|
511|21|477|
511|22|1837|
511|23|3596|
511|24|32|
511|25|2775|
601|1|105|
601|2|6|
601|3|6532|
601|4|29|
601|5|1593|
601|6|121|
601|7|37|
601|8|8|
601|9|39|
601|10|11|
601|11|13|
601|12|2299|
601|13|703|
601|14|32|
601|15|1887|
601|16|6418|
601|17|6923|
601|18|20|
601|19|49|
601|20|6|
601|21|410|
601|22|882|
601|23|1517|
601|24|23|
601|25|1156|
602|1|9|
602|2|3|
602|3|668|
602|5|191|
602|6|11|
602|7|1|
602|8|1|
602|9|7|
602|10|2|
602|11|4|
602|12|214|
602|13|79|
602|14|4|
602|15|253|
602|16|796|
602|17|683|
602|18|5|
602|19|6|
602|20|1|
602|21|59|
602|22|157|
602|23|207|
602|24|2|
602|25|166|
603|1|55|
603|2|7|
603|3|1623|
603|4|17|
603|5|759|
603|6|49|
603|7|8|
603|8|6|
603|9|21|
603|10|2|
603|11|2|
603|12|547|
603|13|324|
603|14|19|
603|15|718|
603|16|2576|
603|17|2423|
603|18|12|
603|19|50|
603|20|3|
603|21|115|
603|22|269|
603|23|519|
603|24|12|
603|25|786|
604|1|27|
604|2|5|
604|3|1302|
604|4|6|
604|5|541|
604|6|60|
604|7|3|
604|8|3|
604|9|14|
604|10|4|
604|11|12|
604|12|540|
604|13|274|
604|14|6|
604|15|1132|
604|16|3397|
604|17|2415|
604|18|2|
604|19|2|
604|20|2|
604|21|102|
604|22|244|
604|23|708|
604|24|5|
604|25|751|
605|1|34|
605|2|6|
605|3|620|
605|4|3|
605|5|384|
605|6|21|
605|7|3|
605|8|2|
605|9|14|
605|10|8|
605|11|5|
605|12|230|
605|13|160|
605|14|8|
605|15|511|
605|16|1448|
605|17|1178|
605|18|4|
605|19|24|
605|20|3|
605|21|118|
605|22|129|
605|23|434|
605|24|2|
605|25|426|
606|1|158|
606|2|47|
606|3|3699|
606|4|34|
606|5|2967|
606|6|136|
606|7|97|
606|8|7|
606|9|346|
606|10|18|
606|11|6|
606|12|1094|
606|13|753|
606|14|23|
606|15|1320|
606|16|6125|
606|17|5044|
606|18|3251|
606|19|11|
606|20|10|
606|21|307|
606|22|536|
606|23|714|
606|24|18|
606|25|1314|
607|1|40|
607|2|8|
607|3|941|
607|4|7|
607|5|685|
607|6|58|
607|7|12|
607|8|6|
607|9|8|
607|10|4|
607|11|10|
607|12|262|
607|13|294|
607|14|6|
607|15|826|
607|16|3202|
607|17|2433|
607|18|12|
607|19|26|
607|20|4|
607|21|206|
607|22|147|
607|23|403|
607|24|3|
607|25|750|
608|1|72|
608|2|17|
608|3|659|
608|4|12|
608|5|1562|
608|6|42|
608|7|41|
608|8|3|
608|9|24|
608|10|4|
608|11|5|
608|12|173|
608|13|217|
608|14|3|
608|15|401|
608|16|1729|
608|17|1433|
608|18|1041|
608|19|8|
608|20|5|
608|21|156|
608|22|118|
608|23|217|
608|24|6|
608|25|471|
609|1|236|
609|2|30|
609|3|1892|
609|4|28|
609|5|1945|
609|6|62|
609|7|200|
609|8|10|
609|9|105|
609|10|7|
609|11|16|
609|12|774|
609|13|1196|
609|14|16|
609|15|879|
609|16|4081|
609|17|3234|
609|18|5909|
609|19|18|
609|20|4|
609|21|249|
609|22|338|
609|23|297|
609|24|16|
609|25|1178|
610|1|88|
610|2|15|
610|3|1488|
610|4|19|
610|5|1220|
610|6|37|
610|7|62|
610|8|8|
610|9|214|
610|10|7|
610|11|8|
610|12|439|
610|13|318|
610|14|8|
610|15|610|
610|16|3380|
610|17|3064|
610|18|1364|
610|19|95|
610|20|3|
610|21|315|
610|22|227|
610|23|305|
610|24|10|
610|25|759|
611|1|59|
611|2|7|
611|3|3922|
611|4|27|
611|5|1235|
611|6|117|
611|7|6|
611|8|11|
611|9|30|
611|10|5|
611|11|4|
611|12|1437|
611|13|500|
611|14|17|
611|15|1712|
611|16|4697|
611|17|3813|
611|18|17|
611|19|13|
611|20|3|
611|21|246|
611|22|642|
611|23|986|
611|24|18|
611|25|889|
612|1|29|
612|2|3|
612|3|1121|
612|4|4|
612|5|596|
612|6|45|
612|7|2|
612|8|5|
612|9|9|
612|10|5|
612|11|7|
612|12|419|
612|13|231|
612|14|63|
612|15|713|
612|16|2603|
612|17|1853|
612|18|10|
612|19|14|
612|20|1|
612|21|160|
612|22|237|
612|23|648|
612|24|3|
612|25|560|
613|1|55|
613|2|9|
613|3|2211|
613|4|15|
613|5|759|
613|6|98|
613|7|4|
613|8|4|
613|9|20|
613|10|8|
613|11|8|
613|12|732|
613|13|410|
613|14|19|
613|15|1014|
613|16|3323|
613|17|3097|
613|18|10|
613|19|19|
613|20|5|
613|21|254|
613|22|320|
613|23|713|
613|24|14|
613|25|811|
701|1|116|
701|2|34|
701|3|3114|
701|4|21|
701|5|5356|
701|6|87|
701|7|16|
701|8|7|
701|9|54|
701|10|13|
701|11|9|
701|12|1254|
701|13|799|
701|14|29|
701|15|1873|
701|16|8278|
701|17|6493|
701|18|21|
701|19|16|
701|20|9|
701|21|189|
701|22|924|
701|23|6330|
701|24|12|
701|25|1569|
702|1|38|
702|2|31|
702|3|2586|
702|4|24|
702|5|2659|
702|6|102|
702|7|22|
702|8|5|
702|9|49|
702|10|10|
702|11|12|
702|12|1154|
702|13|659|
702|14|25|
702|15|1864|
702|16|8728|
702|17|5373|
702|18|14|
702|19|28|
702|20|16|
702|21|186|
702|22|668|
702|23|3855|
702|24|23|
702|25|1615|
703|1|99|
703|2|31|
703|3|3189|
703|4|16|
703|5|7494|
703|6|90|
703|7|16|
703|8|8|
703|9|68|
703|10|20|
703|11|16|
703|12|1079|
703|13|597|
703|14|18|
703|15|1550|
703|16|4928|
703|17|3879|
703|18|29|
703|19|13|
703|20|11|
703|21|200|
703|22|738|
703|23|4925|
703|24|18|
703|25|2188|
704|1|38|
704|2|7|
704|3|1042|
704|4|19|
704|5|1848|
704|6|38|
704|7|4|
704|8|1|
704|9|14|
704|10|8|
704|11|6|
704|12|505|
704|13|299|
704|14|6|
704|15|682|
704|16|2389|
704|17|1717|
704|18|9|
704|19|8|
704|20|6|
704|21|100|
704|22|302|
704|23|2613|
704|24|6|
704|25|720|
705|1|23|
705|2|20|
705|3|333|
705|4|4|
705|5|604|
705|6|19|
705|7|3|
705|8|8|
705|9|7|
705|10|1|
705|11|2|
705|12|137|
705|13|214|
705|14|5|
705|15|394|
705|16|1562|
705|17|1290|
705|18|6|
705|19|5|
705|20|2|
705|21|67|
705|22|68|
705|23|323|
705|24|7|
705|25|232|
706|1|109|
706|2|21|
706|3|6720|
706|4|36|
706|5|5175|
706|6|164|
706|7|13|
706|8|7|
706|9|38|
706|10|10|
706|11|17|
706|12|2280|
706|13|898|
706|14|24|
706|15|2347|
706|16|7356|
706|17|5425|
706|18|46|
706|19|29|
706|20|10|
706|21|252|
706|22|1247|
706|23|4769|
706|24|39|
706|25|2315|
707|1|244|
707|2|58|
707|3|9235|
707|4|62|
707|5|7988|
707|6|166|
707|7|28|
707|8|15|
707|9|88|
707|10|25|
707|11|22|
707|12|3363|
707|13|1876|
707|14|36|
707|15|3309|
707|16|11082|
707|17|9831|
707|18|40|
707|19|25|
707|20|27|
707|21|357|
707|22|2473|
707|23|9750|
707|24|46|
707|25|2896|
708|1|86|
708|2|15|
708|3|1632|
708|4|20|
708|5|4878|
708|6|57|
708|7|16|
708|8|13|
708|9|10|
708|10|14|
708|11|10|
708|12|695|
708|13|516|
708|14|19|
708|15|1416|
708|16|4687|
708|17|3965|
708|18|11|
708|19|12|
708|20|5|
708|21|128|
708|22|479|
708|23|3672|
708|24|11|
708|25|1234|
709|1|27|
709|2|21|
709|3|1219|
709|4|4|
709|5|1218|
709|6|54|
709|7|24|
709|8|3|
709|9|14|
709|10|6|
709|11|2|
709|12|502|
709|13|379|
709|14|10|
709|15|986|
709|16|6302|
709|17|3486|
709|18|10|
709|19|7|
709|20|5|
709|21|85|
709|22|239|
709|23|1855|
709|24|6|
709|25|782|
710|1|79|
710|2|18|
710|3|1572|
710|4|13|
710|5|3477|
710|6|81|
710|7|11|
710|8|7|
710|9|17|
710|10|9|
710|11|5|
710|12|676|
710|13|346|
710|14|19|
710|15|1396|
710|16|5180|
710|17|3349|
710|18|8|
710|19|11|
710|20|4|
710|21|138|
710|22|500|
710|23|3825|
710|24|10|
710|25|1336|
711|1|32|
711|2|53|
711|3|744|
711|4|26|
711|5|1098|
711|6|43|
711|7|9|
711|9|6|
711|10|2|
711|11|3|
711|12|338|
711|13|302|
711|14|13|
711|15|820|
711|16|2714|
711|17|1729|
711|18|7|
711|19|10|
711|20|5|
711|21|76|
711|22|249|
711|23|1268|
711|24|7|
711|25|506|
712|1|49|
712|2|31|
712|3|1094|
712|4|28|
712|5|2177|
712|6|67|
712|7|3|
712|8|5|
712|9|7|
712|10|7|
712|11|16|
712|12|468|
712|13|387|
712|14|9|
712|15|1026|
712|16|4741|
712|17|3306|
712|18|9|
712|19|11|
712|20|2|
712|21|93|
712|22|274|
712|23|1532|
712|24|3|
712|25|757|
713|1|81|
713|2|66|
713|3|2076|
713|4|19|
713|5|5752|
713|6|104|
713|7|20|
713|8|7|
713|9|36|
713|10|5|
713|11|9|
713|12|816|
713|13|728|
713|14|19|
713|15|1955|
713|16|9022|
713|17|5723|
713|18|18|
713|19|12|
713|20|8|
713|21|237|
713|22|548|
713|23|3126|
713|24|6|
713|25|1762|
801|1|22|
801|2|10|
801|3|496|
801|4|1|
801|5|525|
801|6|22|
801|7|7|
801|8|3|
801|9|9|
801|10|2|
801|11|3|
801|12|154|
801|13|171|
801|14|4|
801|15|283|
801|16|1310|
801|17|1042|
801|18|2|
801|19|5|
801|20|2|
801|21|50|
801|22|121|
801|23|392|
801|24|6|
801|25|422|
802|1|36|
802|2|8|
802|3|3191|
802|4|5|
802|5|1072|
802|6|33|
802|7|8|
802|8|2|
802|9|45|
802|10|8|
802|11|6|
802|12|1281|
802|13|255|
802|14|11|
802|15|542|
802|16|2107|
802|17|1521|
802|18|173|
802|19|6|
802|20|3|
802|21|100|
802|22|544|
802|23|887|
802|24|9|
802|25|532|
803|1|23|
803|2|3|
803|3|2463|
803|4|5|
803|5|1022|
803|6|31|
803|7|7|
803|8|1|
803|9|38|
803|10|4|
803|11|6|
803|12|1003|
803|13|294|
803|14|7|
803|15|512|
803|16|2012|
803|17|1528|
803|18|138|
803|19|6|
803|20|3|
803|21|80|
803|22|512|
803|23|909|
803|24|17|
803|25|499|
804|1|16|
804|2|3|
804|3|1353|
804|4|5|
804|5|529|
804|6|16|
804|7|7|
804|8|1|
804|9|20|
804|10|4|
804|11|4|
804|12|478|
804|13|248|
804|14|7|
804|15|289|
804|16|1284|
804|17|1045|
804|18|64|
804|19|3|
804|20|2|
804|21|51|
804|22|258|
804|23|435|
804|24|3|
804|25|315|
805|1|28|
805|2|11|
805|3|3355|
805|4|9|
805|5|1369|
805|6|46|
805|7|24|
805|8|3|
805|9|41|
805|10|7|
805|11|5|
805|12|1290|
805|13|428|
805|14|8|
805|15|637|
805|16|2803|
805|17|1986|
805|18|213|
805|19|3|
805|20|5|
805|21|101|
805|22|632|
805|23|1204|
805|24|10|
805|25|572|
806|1|252|
806|2|68|
806|3|7388|
806|4|60|
806|5|10597|
806|6|162|
806|7|145|
806|8|22|
806|9|166|
806|10|32|
806|11|41|
806|12|3110|
806|13|1899|
806|14|39|
806|15|2357|
806|16|10654|
806|17|8499|
806|18|3565|
806|19|24|
806|20|24|
806|21|452|
806|22|1717|
806|23|3825|
806|24|39|
806|25|3179|
807|1|117|
807|2|61|
807|3|3329|
807|4|24|
807|5|5283|
807|6|140|
807|7|50|
807|8|32|
807|9|294|
807|10|17|
807|11|22|
807|12|1469|
807|13|847|
807|14|31|
807|15|1781|
807|16|10761|
807|17|6354|
807|18|2387|
807|19|28|
807|20|7|
807|21|275|
807|22|856|
807|23|2218|
807|24|17|
807|25|1817|
808|1|179|
808|2|40|
808|3|2849|
808|4|25|
808|5|3706|
808|6|128|
808|7|65|
808|8|11|
808|9|127|
808|10|12|
808|11|16|
808|12|914|
808|13|596|
808|14|12|
808|15|962|
808|16|4239|
808|17|3797|
808|18|4272|
808|19|25|
808|20|2|
808|21|215|
808|22|573|
808|23|388|
808|24|23|
808|25|1482|
809|1|40|
809|2|14|
809|3|535|
809|4|6|
809|5|1023|
809|6|33|
809|7|11|
809|8|2|
809|9|15|
809|10|6|
809|11|3|
809|12|245|
809|13|594|
809|14|8|
809|15|596|
809|16|3705|
809|17|2227|
809|18|7|
809|19|9|
809|20|3|
809|21|65|
809|22|155|
809|23|588|
809|24|11|
809|25|523|
810|1|100|
810|2|14|
810|3|2629|
810|4|20|
810|5|3575|
810|6|85|
810|7|12|
810|8|2|
810|9|26|
810|10|12|
810|11|15|
810|12|958|
810|13|503|
810|14|32|
810|15|1124|
810|16|4387|
