PS|PC_HL|P_HL_KAN|DAT_AKT
1|1|868|01.10.2023 02:10:00
1|2|386|
1|3|324|
1|4|274|
1|5|273|
1|6|161|
1|7|196|
1|8|219|
1|9|176|
1|10|236|
1|11|117|
1|12|143|
1|13|160|
1|14|98|
1|15|168|
1|16|163|
1|17|148|
1|18|305|
1|19|82|
1|20|93|
1|21|126|
1|22|59|
1|23|57|
1|24|67|
1|25|42|
1|26|65|
1|27|111|
1|28|77|
1|29|54|
1|30|55|
1|31|59|
1|32|41|
1|33|38|
1|34|55|
1|35|30|
1|36|73|
1|37|92|
1|38|15|
1|39|31|
1|40|92|
1|41|61|
1|42|38|
1|43|28|
1|44|60|
1|45|19|
1|46|27|
1|47|45|
1|48|33|
1|49|27|
1|50|24|
1|51|51|
1|52|41|
1|53|44|
1|54|63|
1|55|38|
1|56|51|
1|57|37|
1|58|79|
1|59|33|
1|60|62|
2|1|85|
2|2|84|
2|3|218|
2|4|69|
2|5|46|
2|6|35|
2|7|49|
2|8|47|
2|9|41|
2|10|47|
2|11|17|
2|12|28|
2|13|19|
2|14|46|
2|15|22|
2|16|31|
2|17|31|
2|18|56|
2|19|32|
2|20|11|
2|21|38|
2|22|24|
2|23|13|
2|24|10|
2|25|11|
2|26|9|
2|27|7|
2|28|16|
2|29|12|
2|30|15|
2|31|11|
2|32|11|
2|33|6|
2|34|5|
2|35|12|
2|36|25|
2|37|8|
2|38|13|
2|39|26|
2|40|5|
2|41|4|
2|42|12|
2|43|7|
2|44|5|
2|45|10|
2|46|14|
2|47|12|
2|48|10|
2|49|9|
2|50|8|
2|51|2|
2|52|7|
2|53|11|
2|54|5|
2|55|8|
2|56|6|
2|57|6|
2|58|22|
2|59|6|
2|60|6|
2|61|6|
2|62|10|
2|63|6|
2|64|12|
2|65|4|
2|66|11|
2|67|6|
2|68|8|
2|69|4|
2|70|28|
3|1|77212|
3|2|26206|
3|3|31380|
3|4|15523|
3|5|15311|
3|6|6633|
3|7|3452|
3|8|4254|
3|9|7110|
3|10|7990|
3|11|4720|
3|12|5120|
3|13|6660|
3|14|2733|
3|15|15310|
3|16|1378|
3|17|8887|
3|18|2846|
3|19|2999|
3|20|1778|
3|21|1549|
3|22|1373|
3|23|718|
3|24|3613|
3|25|3066|
3|26|626|
3|27|712|
3|28|1121|
3|29|413|
3|30|935|
3|31|1877|
3|32|721|
3|33|308|
3|34|338|
3|35|2078|
3|36|1381|
3|37|1433|
3|38|956|
3|39|710|
3|40|1197|
3|41|560|
3|42|1054|
3|43|387|
3|44|659|
3|45|470|
3|46|629|
3|47|683|
3|48|179|
3|49|995|
3|50|222|
3|51|327|
3|52|1517|
3|53|692|
3|54|178|
3|55|361|
3|56|323|
3|57|181|
3|58|958|
3|59|73|
3|60|771|
3|61|392|
3|62|208|
3|63|451|
3|64|460|
3|65|241|
3|66|330|
3|67|285|
3|68|336|
3|69|546|
3|70|198|
3|71|235|
3|72|70|
3|73|103|
3|74|126|
3|75|292|
3|76|274|
3|77|474|
3|78|216|
3|79|363|
3|80|274|
3|81|361|
3|82|265|
3|83|180|
3|84|200|
3|85|138|
3|86|47|
3|87|244|
3|88|174|
3|89|285|
3|90|99|
3|91|327|
3|92|171|
3|93|248|
3|94|123|
3|95|242|
3|96|46|
3|97|273|
3|98|171|
3|99|58|
3|100|367|
3|101|309|
3|102|240|
3|103|120|
3|104|414|
3|105|125|
3|106|76|
3|107|62|
3|108|43|
3|109|343|
3|110|50|
3|111|61|
3|112|102|
3|113|131|
3|114|26|
3|115|158|
3|116|238|
3|117|47|
3|118|206|
3|119|175|
3|120|87|
3|121|87|
3|122|66|
3|123|52|
3|124|185|
3|125|33|
3|126|364|
3|127|248|
3|128|209|
3|129|220|
3|130|58|
3|131|149|
3|132|124|
3|133|171|
3|134|196|
3|135|97|
3|136|62|
3|137|144|
3|138|1204|
3|139|121|
3|140|406|
3|141|201|
3|142|39|
3|143|153|
3|144|99|
3|145|118|
3|146|99|
3|147|301|
3|148|217|
3|149|312|
3|150|883|
4|1|186|
4|2|97|
4|3|101|
4|4|71|
4|5|23|
4|6|45|
4|7|37|
4|8|24|
4|9|30|
4|10|19|
4|11|12|
4|12|5|
4|13|21|
4|14|18|
4|15|5|
4|16|22|
4|17|22|
4|18|24|
4|19|29|
4|20|17|
4|21|8|
4|22|7|
4|23|12|
4|24|43|
4|25|17|
4|26|9|
4|27|15|
4|28|13|
4|29|16|
4|30|22|
4|31|11|
4|32|9|
4|33|8|
4|34|17|
4|35|6|
4|36|8|
4|37|4|
4|38|6|
4|39|8|
4|40|7|
4|41|5|
4|42|8|
4|43|7|
4|44|17|
4|45|5|
4|46|1|
4|47|9|
4|48|33|
4|49|7|
4|50|7|
4|51|11|
4|52|8|
4|53|6|
4|54|15|
4|55|12|
4|56|7|
4|57|10|
4|58|6|
4|59|5|
4|60|14|
4|61|8|
4|62|5|
4|63|4|
4|64|8|
4|65|5|
4|66|10|
4|67|15|
4|68|16|
4|69|5|
4|70|7|
4|71|1|
4|72|1|
4|73|6|
4|74|14|
4|75|3|
4|76|6|
4|77|6|
4|78|7|
4|79|5|
4|80|10|
4|81|4|
4|82|4|
4|83|4|
4|84|4|
4|85|5|
4|86|4|
4|87|0|
4|88|5|
4|89|2|
4|90|3|
4|91|4|
4|92|12|
4|93|10|
4|94|4|
4|95|6|
4|96|5|
4|97|3|
4|98|1|
4|99|2|
4|100|0|
4|101|0|
4|102|1|
4|103|3|
4|104|0|
4|105|3|
4|106|3|
4|107|1|
4|108|0|
4|109|1|
4|110|4|
4|111|0|
4|112|1|
4|113|0|
4|114|0|
4|115|2|
4|116|2|
4|117|1|
4|118|2|
4|119|0|
4|120|2|
4|121|0|
4|122|1|
4|123|3|
4|124|0|
4|125|1|
4|126|0|
4|127|0|
4|128|3|
4|129|1|
4|130|1|
4|131|1|
4|132|0|
4|133|1|
4|134|0|
4|135|0|
4|136|3|
4|137|0|
4|138|2|
4|139|1|
4|140|1|
4|141|1|
4|142|0|
4|143|2|
4|144|4|
4|145|2|
4|146|2|
4|147|2|
4|148|7|
5|1|22707|
5|2|2640|
5|3|1651|
5|4|1602|
5|5|4474|
5|6|1208|
5|7|2406|
5|8|998|
5|9|8262|
5|10|6521|
5|11|10248|
5|12|980|
5|13|3298|
5|14|1071|
5|15|2227|
5|16|2349|
5|17|819|
5|18|21246|
5|19|674|
5|20|473|
5|21|312|
5|22|784|
5|23|3750|
5|24|1306|
5|25|1489|
5|26|267|
5|27|460|
5|28|434|
5|29|517|
5|30|1168|
5|31|469|
5|32|618|
5|33|507|
5|34|299|
5|35|411|
5|36|777|
5|37|868|
5|38|471|
5|39|471|
5|40|289|
5|41|540|
5|42|489|
5|43|472|
5|44|225|
5|45|365|
5|46|295|
5|47|486|
5|48|532|
5|49|325|
5|50|457|
5|51|998|
5|52|329|
5|53|588|
5|54|7919|
5|55|130|
5|56|232|
5|57|588|
5|58|8674|
5|59|805|
5|60|272|
5|61|147|
5|62|321|
5|63|153|
5|64|106|
5|65|88|
5|66|489|
5|67|206|
5|68|198|
5|69|470|
5|70|359|
5|71|437|
5|72|306|
5|73|270|
5|74|239|
5|75|83|
5|76|134|
5|77|74|
5|78|101|
5|79|96|
5|80|146|
5|81|247|
5|82|193|
5|83|105|
5|84|95|
5|85|144|
5|86|209|
5|87|275|
5|88|135|
5|89|205|
5|90|162|
5|91|206|
5|92|60|
5|93|96|
5|94|160|
5|95|131|
5|96|85|
5|97|141|
5|98|145|
5|99|363|
5|100|190|
5|101|77|
5|102|120|
5|103|184|
5|104|80|
5|105|146|
5|106|55|
5|107|74|
5|108|154|
5|109|60|
5|110|129|
5|111|289|
5|112|68|
5|113|173|
5|114|37|
5|115|75|
5|116|30|
5|117|156|
5|118|129|
5|119|114|
5|120|181|
5|121|195|
5|122|54|
5|123|45|
5|124|30|
5|125|66|
5|126|50|
5|127|98|
5|128|121|
5|129|196|
5|130|171|
5|131|5078|
5|132|122|
5|133|121|
5|134|223|
5|135|79|
5|136|114|
5|137|126|
5|138|496|
5|139|256|
5|140|454|
5|141|101|
5|142|210|
5|143|970|
5|144|665|
5|145|583|
5|146|3242|
5|147|11173|
5|148|3597|
5|149|8522|
5|150|59952|
6|1|1438|
6|2|653|
6|3|402|
6|4|319|
6|5|142|
6|6|118|
6|7|190|
6|8|224|
6|9|102|
6|10|192|
6|11|122|
6|12|65|
6|13|86|
6|14|104|
6|15|73|
6|16|141|
6|17|62|
6|18|65|
6|19|39|
6|20|99|
6|21|75|
6|22|64|
6|23|63|
6|24|119|
6|25|16|
6|26|23|
6|27|26|
6|28|30|
6|29|23|
6|30|47|
6|31|18|
6|32|53|
6|33|27|
6|34|26|
6|35|29|
6|36|54|
6|37|46|
6|38|16|
6|39|27|
6|40|79|
6|41|17|
6|42|33|
6|43|23|
6|44|29|
6|45|43|
6|46|29|
6|47|33|
6|48|41|
6|49|14|
6|50|37|
6|51|51|
6|52|39|
6|53|31|
6|54|22|
6|55|17|
6|56|43|
6|57|40|
6|58|34|
6|59|51|
6|60|22|
6|61|22|
6|62|36|
6|63|20|
6|64|15|
6|65|29|
6|66|36|
6|67|24|
6|68|37|
6|69|74|
6|70|19|
6|71|34|
6|72|7|
6|73|22|
6|74|55|
6|75|58|
6|76|29|
6|77|42|
6|78|28|
6|79|35|
6|80|44|
6|81|123|
7|1|577|
7|2|248|
7|3|268|
7|4|122|
7|5|120|
7|6|26|
7|7|88|
7|8|32|
7|9|39|
7|10|74|
7|11|20|
7|12|69|
7|13|61|
7|14|67|
7|15|44|
7|16|22|
7|17|11|
7|18|66|
7|19|40|
7|20|35|
7|21|14|
7|22|14|
7|23|34|
7|24|38|
7|25|14|
7|26|11|
7|27|41|
7|28|9|
7|29|53|
7|30|40|
7|31|22|
7|32|70|
7|33|35|
7|34|41|
7|35|14|
7|36|7|
7|37|8|
7|38|24|
7|39|6|
7|40|25|
7|41|13|
7|42|21|
7|43|16|
7|44|12|
7|45|3|
7|46|5|
7|47|9|
7|48|5|
7|49|11|
7|50|15|
7|51|6|
7|52|39|
7|53|13|
7|54|9|
7|55|11|
7|56|7|
7|57|5|
7|58|27|
7|59|8|
7|60|8|
7|61|4|
7|62|4|
7|63|8|
7|64|14|
7|65|7|
7|66|0|
7|67|29|
7|68|10|
7|69|5|
7|70|5|
7|71|10|
7|72|57|
7|73|10|
7|74|1|
7|75|6|
7|76|27|
7|77|7|
7|78|7|
7|79|5|
7|80|0|
7|81|1|
7|82|5|
7|83|0|
7|84|1|
7|85|0|
7|86|2|
7|87|8|
7|88|0|
7|89|0|
7|90|6|
7|91|0|
7|92|0|
7|93|0|
7|94|3|
7|95|1|
7|96|6|
7|97|0|
7|98|3|
7|99|3|
7|100|6|
7|101|0|
7|102|4|
7|103|2|
7|104|1|
7|105|1|
7|106|6|
7|107|0|
7|108|0|
7|109|0|
7|110|5|
7|111|0|
7|112|1|
7|113|2|
7|114|3|
7|115|1|
7|116|2|
7|117|15|
7|118|1|
7|119|4|
7|120|1|
7|121|0|
7|122|2|
7|123|2|
7|124|0|
7|125|29|
8|1|145|
8|2|40|
8|3|55|
8|4|107|
8|5|46|
8|6|23|
8|7|18|
8|8|19|
8|9|74|
8|10|41|
8|11|12|
8|12|9|
8|13|18|
8|14|40|
8|15|51|
8|16|10|
8|17|15|
8|18|13|
8|19|21|
8|20|15|
8|21|27|
8|22|13|
8|23|10|
8|24|6|
8|25|14|
8|26|3|
8|27|12|
8|28|9|
8|29|8|
8|30|15|
8|31|26|
8|32|16|
8|33|3|
8|34|3|
8|35|4|
8|36|9|
8|37|8|
8|38|2|
8|39|22|
8|40|8|
8|41|9|
9|1|1137|
9|2|857|
9|3|195|
9|4|346|
9|5|180|
9|6|73|
9|7|349|
9|8|45|
9|9|128|
9|10|33|
9|11|49|
9|12|165|
9|13|79|
9|14|140|
9|15|38|
9|16|99|
9|17|20|
9|18|60|
9|19|27|
9|20|37|
9|21|15|
9|22|30|
9|23|23|
9|24|48|
9|25|42|
9|26|13|
9|27|34|
9|28|13|
9|29|27|
9|30|58|
9|31|42|
9|32|104|
9|33|31|
9|34|18|
9|35|35|
9|36|14|
9|37|35|
9|38|4|
9|39|13|
9|40|56|
9|41|40|
9|42|18|
9|43|18|
9|44|17|
9|45|40|
9|46|9|
9|47|95|
9|48|3|
9|49|10|
9|50|25|
9|51|23|
9|52|29|
9|53|25|
9|54|18|
9|55|7|
9|56|21|
9|57|31|
9|58|14|
9|59|11|
9|60|24|
9|61|10|
9|62|24|
9|63|29|
9|64|12|
9|65|11|
9|66|8|
9|67|14|
9|68|9|
9|69|13|
9|70|24|
9|71|19|
9|72|16|
9|73|26|
9|74|9|
9|75|10|
9|76|10|
9|77|35|
9|78|13|
9|79|7|
9|80|9|
9|81|6|
9|82|19|
9|83|11|
9|84|0|
9|85|2|
9|86|2|
9|87|67|
9|88|3|
9|89|1|
9|90|5|
9|91|2|
9|92|6|
9|93|1|
9|94|1|
9|95|7|
9|96|9|
9|97|8|
9|98|2|
9|99|3|
9|100|12|
9|101|6|
9|102|26|
9|103|1|
9|104|4|
9|105|31|
9|106|3|
9|107|10|
9|108|4|
9|109|0|
9|110|6|
9|111|2|
9|112|12|
9|113|5|
9|114|3|
9|115|35|
9|116|1|
9|117|5|
9|118|2|
9|119|5|
9|120|13|
9|121|4|
9|122|5|
9|123|2|
9|124|3|
9|125|11|
9|126|4|
9|127|4|
9|128|43|
9|129|4|
9|130|3|
9|131|3|
9|132|4|
9|133|4|
9|134|15|
9|135|4|
9|136|15|
9|137|3|
9|138|6|
9|139|13|
9|140|1|
9|141|5|
9|142|5|
9|143|6|
9|144|6|
9|145|1|
9|146|4|
9|147|4|
9|148|17|
9|149|12|
10|1|109|
10|2|76|
10|3|37|
10|4|69|
10|5|29|
10|6|20|
10|7|25|
10|8|18|
10|9|41|
10|10|34|
10|11|22|
10|12|15|
10|13|10|
10|14|11|
10|15|27|
10|16|44|
10|17|23|
10|18|30|
10|19|24|
10|20|24|
10|21|13|
10|22|16|
10|23|26|
10|24|15|
10|25|31|
10|26|26|
10|27|30|
11|1|235|
11|2|92|
11|3|45|
11|4|84|
11|5|50|
11|6|30|
11|7|29|
11|8|28|
11|9|22|
11|10|21|
11|11|22|
11|12|11|
11|13|12|
11|14|15|
11|15|8|
11|16|7|
11|17|19|
11|18|9|
11|19|4|
11|20|14|
11|21|5|
11|22|6|
11|23|20|
11|24|11|
11|25|15|
11|26|10|
11|27|6|
11|28|14|
11|29|4|
11|30|8|
11|31|9|
11|32|10|
11|33|9|
11|34|5|
11|35|8|
11|36|6|
11|37|10|
11|38|7|
11|39|2|
11|40|9|
11|41|5|
11|42|11|
11|43|1|
11|44|24|
11|45|18|
12|1|21568|
12|2|12731|
12|3|10233|
12|4|12719|
12|5|11485|
12|6|5905|
12|7|2438|
12|8|2575|
12|9|1631|
12|10|1255|
12|11|1356|
12|12|804|
12|13|999|
12|14|181|
12|15|3631|
12|16|4187|
12|17|496|
12|18|398|
12|19|236|
12|20|600|
12|21|265|
12|22|423|
12|23|975|
12|24|691|
12|25|864|
12|26|447|
12|27|290|
12|28|459|
12|29|469|
12|30|1224|
12|31|538|
12|32|291|
12|33|500|
12|34|277|
12|35|270|
12|36|222|
12|37|315|
12|38|166|
12|39|176|
12|40|319|
12|41|831|
12|42|263|
12|43|198|
12|44|746|
12|45|2638|
12|46|239|
12|47|33|
12|48|137|
12|49|270|
12|50|86|
12|51|295|
12|52|184|
12|53|130|
12|54|228|
12|55|118|
12|56|78|
12|57|105|
12|58|52|
12|59|104|
12|60|175|
12|61|183|
12|62|157|
12|63|188|
12|64|137|
12|65|139|
12|66|28|
12|67|88|
12|68|46|
12|69|107|
12|70|172|
12|71|123|
12|72|80|
12|73|17|
12|74|21|
12|75|31|
12|76|11|
12|77|42|
12|78|292|
12|79|47|
12|80|64|
12|81|47|
12|82|60|
12|83|31|
12|84|51|
12|85|100|
12|86|58|
12|87|47|
12|88|100|
12|89|57|
12|90|40|
12|91|29|
12|92|44|
12|93|46|
12|94|52|
12|95|79|
12|96|18|
12|97|30|
12|98|62|
12|99|94|
12|100|109|
12|101|726|
12|102|101|
12|103|34|
12|104|17|
12|105|67|
12|106|15|
12|107|78|
12|108|77|
12|109|222|
12|110|18|
12|111|129|
12|112|123|
12|113|31|
12|114|101|
12|115|28|
12|116|38|
12|117|59|
12|118|30|
12|119|108|
12|120|102|
12|121|69|
12|122|38|
12|123|17|
12|124|23|
12|125|55|
12|126|75|
12|127|24|
12|128|35|
12|129|49|
12|130|29|
12|131|70|
12|132|23|
12|133|38|
12|134|24|
12|135|47|
12|136|17|
12|137|87|
12|138|16|
12|139|19|
12|140|61|
12|141|30|
12|142|104|
12|143|52|
12|144|60|
12|145|96|
12|146|34|
12|147|46|
12|148|47|
12|149|87|
12|150|3680|
13|1|16039|
13|2|9413|
13|3|5181|
13|4|4971|
13|5|380|
13|6|788|
13|7|1267|
13|8|858|
13|9|256|
13|10|335|
13|11|490|
13|12|523|
13|13|535|
13|14|453|
13|15|310|
13|16|392|
13|17|159|
13|18|553|
13|19|93|
13|20|762|
13|21|173|
13|22|182|
13|23|615|
13|24|108|
13|25|708|
13|26|96|
13|27|253|
13|28|143|
13|29|82|
13|30|52|
13|31|303|
13|32|231|
13|33|296|
13|34|98|
13|35|204|
13|36|177|
13|37|132|
13|38|25|
13|39|139|
13|40|313|
13|41|338|
13|42|100|
13|43|109|
13|44|307|
13|45|138|
13|46|75|
13|47|82|
13|48|330|
13|49|90|
13|50|123|
13|51|74|
13|52|105|
13|53|149|
13|54|276|
13|55|252|
13|56|108|
13|57|130|
13|58|198|
13|59|52|
13|60|82|
13|61|131|
13|62|36|
13|63|80|
13|64|65|
13|65|50|
13|66|93|
13|67|216|
13|68|211|
13|69|35|
13|70|35|
13|71|22|
13|72|191|
13|73|44|
13|74|19|
13|75|10|
13|76|32|
13|77|120|
13|78|50|
13|79|15|
13|80|11|
13|81|73|
13|82|15|
13|83|29|
13|84|22|
13|85|83|
13|86|21|
13|87|75|
13|88|41|
13|89|34|
13|90|15|
13|91|27|
13|92|39|
13|93|17|
13|94|24|
13|95|0|
13|96|12|
13|97|45|
13|98|26|
13|99|6|
13|100|24|
13|101|32|
13|102|15|
13|103|10|
13|104|8|
13|105|19|
13|106|20|
13|107|52|
13|108|52|
13|109|9|
13|110|14|
13|111|25|
13|112|22|
13|113|17|
13|114|6|
13|115|32|
13|116|11|
13|117|12|
13|118|16|
13|119|11|
13|120|24|
13|121|28|
13|122|8|
13|123|7|
13|124|30|
13|125|20|
13|126|49|
13|127|12|
13|128|29|
13|129|19|
13|130|80|
13|131|11|
13|132|34|
13|133|14|
13|134|24|
13|135|15|
13|136|20|
13|137|26|
13|138|14|
13|139|40|
13|140|31|
13|141|31|
13|142|18|
13|143|41|
13|144|15|
13|145|12|
13|146|34|
13|147|37|
13|148|36|
13|149|69|
13|150|536|
14|1|328|
14|2|184|
14|3|159|
14|4|110|
14|5|84|
14|6|50|
14|7|28|
14|8|31|
14|9|27|
14|10|28|
14|11|29|
14|12|43|
14|13|26|
14|14|35|
14|15|40|
14|16|29|
14|17|30|
14|18|17|
14|19|33|
14|20|5|
14|21|25|
14|22|29|
14|23|20|
14|24|14|
14|25|16|
14|26|19|
14|27|17|
14|28|14|
14|29|30|
14|30|12|
14|31|9|
14|32|11|
14|33|15|
14|34|14|
14|35|11|
14|36|4|
14|37|20|
14|38|8|
14|39|4|
14|40|11|
14|41|26|
14|42|22|
14|43|8|
14|44|21|
14|45|4|
14|46|22|
14|47|25|
14|48|24|
14|49|24|
15|1|23716|
15|2|3767|
15|3|2260|
15|4|2182|
15|5|20397|
15|6|1017|
15|7|704|
15|8|688|
15|9|698|
15|10|912|
15|11|744|
15|12|8631|
15|13|2217|
15|14|341|
15|15|7837|
15|16|1331|
15|17|684|
15|18|1044|
15|19|520|
15|20|7740|
15|21|7131|
15|22|588|
15|23|527|
15|24|192|
15|25|285|
15|26|221|
15|27|458|
15|28|372|
15|29|300|
15|30|298|
15|31|298|
15|32|348|
15|33|580|
15|34|295|
15|35|407|
15|36|380|
15|37|167|
15|38|262|
15|39|198|
15|40|661|
15|41|424|
15|42|155|
15|43|381|
15|44|423|
15|45|169|
15|46|200|
15|47|111|
15|48|321|
15|49|244|
15|50|322|
15|51|507|
15|52|346|
15|53|237|
15|54|155|
15|55|364|
15|56|401|
15|57|140|
15|58|230|
15|59|149|
15|60|162|
15|61|88|
15|62|61|
15|63|70|
15|64|98|
15|65|70|
15|66|309|
15|67|186|
15|68|198|
15|69|156|
15|70|359|
15|71|200|
15|72|165|
15|73|289|
15|74|125|
15|75|144|
15|76|89|
15|77|102|
15|78|176|
15|79|223|
15|80|117|
15|81|215|
15|82|71|
15|83|86|
15|84|68|
15|85|44|
15|86|267|
15|87|30|
15|88|88|
15|89|85|
15|90|59|
15|91|193|
15|92|125|
15|93|120|
15|94|141|
15|95|55|
15|96|254|
15|97|110|
15|98|139|
15|99|105|
15|100|2708|
15|101|2886|
15|102|712|
15|103|32|
15|104|72|
15|105|116|
15|106|70|
15|107|169|
15|108|44|
15|109|193|
15|110|179|
15|111|156|
15|112|29|
15|113|132|
15|114|20|
15|115|53|
15|116|79|
15|117|40|
15|118|27|
15|119|74|
15|120|156|
15|121|215|
15|122|44|
15|123|65|
15|124|67|
15|125|16|
15|126|48|
15|127|67|
15|128|55|
15|129|652|
15|130|4190|
15|131|269|
15|132|222|
15|133|106|
