OKRES|PS|P_HL_PS|DAT_AKT
503|22|194|
503|23|479|
503|24|5|
503|25|186|
504|1|8|
504|2|1|
504|3|349|
504|5|186|
504|6|11|
504|7|1|
504|9|1|
504|10|1|
504|11|1|
504|12|119|
504|13|56|
504|14|5|
504|15|331|
504|16|1188|
504|17|526|
504|19|3|
504|20|3|
504|21|30|
504|22|64|
504|23|145|
504|24|2|
504|25|173|
505|1|28|
505|2|3|
505|3|1065|
505|4|6|
505|5|486|
505|6|33|
505|7|2|
505|8|1|
505|9|7|
505|10|4|
505|11|7|
505|12|369|
505|13|210|
505|14|9|
505|15|609|
505|16|1522|
505|17|1453|
505|18|4|
505|19|5|
505|21|54|
505|22|208|
505|23|405|
505|24|3|
505|25|525|
506|1|29|
506|2|1|
506|3|1470|
506|4|5|
506|5|415|
506|6|27|
506|7|1|
506|8|1|
506|9|12|
506|10|5|
506|11|4|
506|12|524|
506|13|171|
506|14|10|
506|15|637|
506|16|1898|
506|17|1258|
506|18|2|
506|19|8|
506|21|82|
506|22|199|
506|23|314|
506|24|7|
506|25|387|
507|1|7|
507|2|4|
507|3|232|
507|5|117|
507|6|3|
507|8|1|
507|10|1|
507|12|95|
507|13|64|
507|15|168|
507|16|329|
507|17|310|
507|18|1|
507|19|1|
507|20|3|
507|21|33|
507|22|73|
507|23|625|
507|24|2|
507|25|109|
508|1|33|
508|2|4|
508|3|1571|
508|4|21|
508|5|842|
508|6|62|
508|7|6|
508|8|2|
508|9|7|
508|10|6|
508|11|2|
508|12|555|
508|13|274|
508|14|8|
508|15|851|
508|16|1975|
508|17|1533|
508|18|7|
508|19|5|
508|20|6|
508|21|80|
508|22|328|
508|23|971|
508|24|8|
508|25|784|
509|1|27|
509|2|5|
509|3|414|
509|4|5|
509|5|178|
509|6|30|
509|7|1|
509|8|2|
509|9|1|
509|10|3|
509|11|1|
509|12|92|
509|13|101|
509|14|3|
509|15|232|
509|16|878|
509|17|705|
509|18|3|
509|19|6|
509|21|63|
509|22|54|
509|23|130|
509|24|7|
509|25|244|
510|1|10|
510|3|455|
510|5|283|
510|6|9|
510|8|10|
510|9|3|
510|10|1|
510|11|1|
510|12|175|
510|13|73|
510|14|3|
510|15|483|
510|16|757|
510|17|580|
510|18|1|
510|19|1|
510|20|3|
510|21|37|
510|22|91|
510|23|742|
510|24|1|
510|25|228|
511|1|39|
511|2|2|
511|3|2667|
511|4|26|
511|5|891|
511|6|45|
511|7|4|
511|8|11|
511|9|9|
511|10|3|
511|11|4|
511|12|972|
511|13|234|
511|14|7|
511|15|1030|
511|16|4013|
511|17|2236|
511|18|2|
511|19|8|
511|20|1|
511|21|144|
511|22|416|
511|23|839|
511|24|8|
511|25|753|
601|1|40|
601|2|3|
601|3|2193|
601|4|10|
601|5|533|
601|6|34|
601|7|8|
601|8|5|
601|9|13|
601|10|3|
601|11|2|
601|12|750|
601|13|235|
601|14|4|
601|15|672|
601|16|2413|
601|17|2432|
601|18|7|
601|19|11|
601|20|4|
601|21|148|
601|22|295|
601|23|530|
601|24|6|
601|25|400|
602|1|3|
602|2|2|
602|3|184|
602|5|72|
602|6|2|
602|7|1|
602|8|1|
602|9|4|
602|10|1|
602|12|54|
602|13|38|
602|15|105|
602|16|334|
602|17|355|
602|18|1|
602|19|3|
602|21|27|
602|22|29|
602|23|89|
602|24|1|
602|25|67|
603|1|25|
603|2|3|
603|3|614|
603|4|4|
603|5|266|
603|6|21|
603|7|1|
603|9|5|
603|10|1|
603|11|2|
603|12|204|
603|13|132|
603|14|7|
603|15|314|
603|16|962|
603|17|909|
603|18|2|
603|19|22|
603|20|2|
603|21|37|
603|22|111|
603|23|252|
603|24|4|
603|25|343|
604|1|5|
604|2|1|
604|3|249|
604|4|4|
604|5|123|
604|6|16|
604|9|3|
604|11|2|
604|12|96|
604|13|56|
604|14|4|
604|15|246|
604|16|694|
604|17|439|
604|19|2|
604|21|19|
604|22|51|
604|23|121|
604|24|1|
604|25|172|
605|1|23|
605|2|3|
605|3|317|
605|4|3|
605|5|186|
605|6|10|
605|7|2|
605|8|2|
605|9|8|
605|10|6|
605|11|2|
605|12|93|
605|13|86|
605|14|3|
605|15|275|
605|16|790|
605|17|652|
605|18|3|
605|19|14|
605|20|1|
605|21|62|
605|22|72|
605|23|218|
605|24|1|
605|25|219|
606|1|78|
606|2|33|
606|3|1527|
606|4|8|
606|5|1295|
606|6|54|
606|7|53|
606|8|5|
606|9|139|
606|10|8|
606|11|6|
606|12|433|
606|13|333|
606|14|12|
606|15|533|
606|16|2604|
606|17|2171|
606|18|1289|
606|19|4|
606|20|4|
606|21|134|
606|22|211|
606|23|300|
606|24|11|
606|25|556|
607|1|18|
607|2|2|
607|3|434|
607|4|4|
607|5|345|
607|6|29|
607|7|7|
607|8|2|
607|9|4|
607|11|5|
607|12|129|
607|13|146|
607|14|2|
607|15|379|
607|16|1478|
607|17|1155|
607|18|4|
607|19|8|
607|20|1|
607|21|104|
607|22|56|
607|23|170|
607|24|1|
607|25|340|
608|1|26|
608|2|5|
608|3|247|
608|4|6|
608|5|684|
608|6|19|
608|7|17|
608|9|8|
608|10|3|
608|11|1|
608|12|71|
608|13|96|
608|14|1|
608|15|138|
608|16|658|
608|17|544|
608|18|408|
608|19|1|
608|20|2|
608|21|75|
608|22|32|
608|23|95|
608|25|187|
609|1|137|
609|2|17|
609|3|895|
609|4|18|
609|5|984|
609|6|31|
609|7|115|
609|8|8|
609|9|63|
609|10|5|
609|11|9|
609|12|394|
609|13|740|
609|14|10|
609|15|452|
609|16|2229|
609|17|1735|
609|18|3505|
609|19|11|
609|20|1|
609|21|159|
609|22|172|
609|23|149|
609|24|5|
609|25|649|
610|1|36|
610|2|9|
610|3|334|
610|4|6|
610|5|396|
610|6|12|
610|7|25|
610|8|3|
610|9|138|
610|10|3|
610|11|3|
610|12|126|
610|13|114|
610|14|2|
610|15|199|
610|16|996|
610|17|946|
610|18|605|
610|19|58|
610|20|1|
610|21|99|
610|22|63|
610|23|92|
610|24|3|
610|25|239|
611|1|22|
611|2|1|
611|3|938|
611|4|5|
611|5|299|
611|6|41|
611|7|1|
611|8|5|
611|9|12|
611|10|1|
611|11|1|
611|12|337|
611|13|139|
611|14|6|
611|15|563|
611|16|1280|
611|17|1106|
611|18|5|
611|19|3|
611|20|1|
611|21|66|
611|22|153|
611|23|250|
611|24|8|
611|25|270|
612|1|17|
612|2|1|
612|3|469|
612|4|1|
612|5|248|
612|6|14|
612|7|1|
612|8|2|
612|9|4|
612|10|2|
612|11|5|
612|12|166|
612|13|82|
612|14|34|
612|15|275|
612|16|1141|
612|17|891|
612|18|8|
612|19|4|
612|21|71|
612|22|86|
612|23|240|
612|24|1|
612|25|280|
613|1|30|
613|2|6|
613|3|1129|
613|4|7|
613|5|382|
613|6|53|
613|7|3|
613|8|1|
613|9|11|
613|10|5|
613|11|4|
613|12|348|
613|13|232|
613|14|6|
613|15|510|
613|16|1603|
613|17|1651|
613|18|2|
613|19|10|
613|20|3|
613|21|117|
613|22|189|
613|23|405|
613|24|3|
613|25|410|
701|1|53|
701|2|16|
701|3|1301|
701|4|9|
701|5|2015|
701|6|35|
701|7|12|
701|8|5|
701|9|22|
701|10|8|
701|11|4|
701|12|559|
701|13|375|
701|14|13|
701|15|936|
701|16|4106|
701|17|3232|
701|18|9|
701|19|9|
701|20|5|
701|21|83|
701|22|415|
701|23|2955|
701|24|5|
701|25|782|
702|1|21|
702|2|17|
702|3|1051|
702|4|12|
702|5|1172|
702|6|45|
702|7|18|
702|8|3|
702|9|23|
702|10|6|
702|11|10|
702|12|459|
702|13|346|
702|14|12|
702|15|908|
702|16|4143|
702|17|2571|
702|18|5|
702|19|14|
702|20|10|
702|21|93|
702|22|281|
702|23|2140|
702|24|12|
702|25|755|
703|1|31|
703|2|5|
703|3|823|
703|4|3|
703|5|1254|
703|6|22|
703|7|8|
703|8|3|
703|9|22|
703|10|5|
703|11|6|
703|12|317|
703|13|181|
703|14|5|
703|15|541|
703|16|1617|
703|17|1144|
703|18|6|
703|19|2|
703|20|5|
703|21|54|
703|22|254|
703|23|1619|
703|24|7|
703|25|717|
704|1|14|
704|2|3|
704|3|226|
704|4|4|
704|5|418|
704|6|4|
704|7|1|
704|9|7|
704|10|2|
704|11|1|
704|12|130|
704|13|82|
704|14|3|
704|15|243|
704|16|670|
704|17|460|
704|18|3|
704|19|1|
704|20|2|
704|21|29|
704|22|99|
704|23|990|
704|24|1|
704|25|213|
705|1|13|
705|2|11|
705|3|162|
705|4|4|
705|5|217|
705|6|5|
705|7|1|
705|8|5|
705|9|6|
705|10|1|
705|11|2|
705|12|81|
705|13|148|
705|14|3|
705|15|222|
705|16|819|
705|17|681|
705|18|4|
705|19|3|
705|21|29|
705|22|32|
705|23|170|
705|24|3|
705|25|121|
706|1|11|
706|2|3|
706|3|1121|
706|4|5|
706|5|753|
706|6|34|
706|7|1|
706|8|1|
706|9|5|
706|11|1|
706|12|401|
706|13|165|
706|14|5|
706|15|443|
706|16|1334|
706|17|878|
706|18|8|
706|19|6|
706|20|6|
706|21|50|
706|22|234|
706|23|797|
706|24|5|
706|25|400|
707|1|56|
707|2|15|
707|3|2114|
707|4|16|
707|5|1899|
707|6|39|
707|7|10|
707|8|6|
707|9|28|
707|10|7|
707|11|6|
707|12|773|
707|13|504|
707|14|6|
707|15|823|
707|16|2998|
707|17|2709|
707|18|13|
707|19|9|
707|20|8|
707|21|90|
707|22|558|
707|23|2685|
707|24|13|
707|25|741|
708|1|33|
708|2|5|
708|3|407|
708|4|8|
708|5|654|
708|6|23|
708|7|1|
708|8|2|
708|9|1|
708|10|3|
708|11|3|
708|12|174|
708|13|138|
708|14|4|
708|15|377|
708|16|1363|
708|17|1207|
708|18|3|
708|19|2|
708|20|3|
708|21|30|
708|22|114|
708|23|1024|
708|24|2|
708|25|340|
709|1|8|
709|2|7|
709|3|265|
709|4|2|
709|5|278|
709|6|16|
709|7|14|
709|8|1|
709|9|6|
709|10|3|
709|11|2|
709|12|106|
709|13|103|
709|14|4|
709|15|270|
709|16|1523|
709|17|888|
709|19|4|
709|20|1|
709|21|19|
709|22|62|
709|23|363|
709|24|1|
709|25|171|
710|1|22|
710|2|5|
710|3|725|
710|4|4|
710|5|767|
710|6|40|
710|7|6|
710|8|2|
710|9|7|
710|10|4|
710|11|5|
710|12|302|
710|13|169|
710|14|7|
710|15|607|
710|16|2240|
710|17|1466|
710|18|3|
710|19|4|
710|20|2|
710|21|68|
710|22|214|
710|23|1542|
710|24|4|
710|25|643|
711|1|11|
711|2|20|
711|3|233|
711|4|9|
711|5|393|
711|6|24|
711|7|4|
711|9|1|
711|10|1|
711|11|1|
711|12|114|
711|13|134|
711|14|6|
711|15|355|
711|16|1146|
711|17|772|
711|18|3|
711|19|7|
711|20|2|
711|21|37|
711|22|72|
711|23|492|
711|24|1|
711|25|193|
712|1|26|
712|2|15|
712|3|421|
712|4|15|
712|5|731|
712|6|42|
712|7|2|
712|8|3|
712|9|4|
712|10|6|
712|11|7|
712|12|238|
712|13|177|
712|14|6|
712|15|457|
712|16|2159|
712|17|1585|
712|18|4|
712|19|7|
712|20|1|
712|21|46|
712|22|124|
712|23|608|
712|24|2|
712|25|347|
713|1|33|
713|2|19|
713|3|760|
713|4|7|
713|5|1315|
713|6|46|
713|7|1|
713|8|2|
713|9|15|
713|10|2|
713|11|1|
713|12|314|
713|13|258|
713|14|7|
713|15|824|
713|16|3377|
713|17|2105|
713|18|9|
713|19|4|
713|20|4|
713|21|84|
713|22|220|
713|23|1168|
713|24|2|
713|25|668|
801|1|7|
801|2|1|
801|3|121|
801|4|1|
801|5|190|
801|6|6|
801|7|1|
801|9|2|
801|11|2|
801|12|35|
801|13|50|
801|14|1|
801|15|81|
801|16|316|
801|17|227|
801|19|1|
801|20|1|
801|21|8|
801|22|38|
801|23|147|
801|24|3|
801|25|106|
802|1|17|
802|2|2|
802|3|780|
802|4|1|
802|5|381|
802|6|8|
802|7|3|
802|8|1|
802|9|17|
802|10|5|
802|12|314|
802|13|67|
802|14|5|
802|15|141|
802|16|570|
802|17|403|
802|18|40|
802|21|34|
802|22|142|
802|23|222|
802|24|2|
802|25|137|
803|1|10|
803|2|1|
803|3|670|
803|5|295|
803|6|5|
803|9|10|
803|10|2|
803|11|1|
803|12|287|
803|13|82|
803|14|1|
803|15|146|
803|16|543|
803|17|413|
803|18|36|
803|19|1|
803|21|22|
803|22|126|
803|23|197|
803|24|2|
803|25|126|
804|1|4|
804|3|316|
804|4|2|
804|5|109|
804|6|3|
804|7|1|
804|9|10|
804|10|1|
804|11|2|
804|12|102|
804|13|67|
804|15|74|
804|16|300|
804|17|268|
804|18|17|
804|21|16|
804|22|62|
804|23|103|
804|25|70|
805|1|11|
805|2|5|
805|3|1140|
805|4|4|
805|5|560|
805|6|23|
805|7|17|
805|8|1|
805|9|20|
805|10|3|
805|11|1|
805|12|466|
805|13|163|
805|14|3|
805|15|221|
805|16|1095|
805|17|781|
805|18|74|
805|21|41|
805|22|236|
805|23|430|
805|24|6|
805|25|218|
806|1|72|
806|2|12|
806|3|2217|
806|4|19|
806|5|2978|
806|6|46|
806|7|50|
806|8|3|
806|9|52|
806|10|11|
806|11|13|
806|12|873|
806|13|615|
806|14|15|
806|15|777|
806|16|3232|
806|17|2708|
806|18|1402|
806|19|6|
806|20|4|
806|21|151|
806|22|513|
806|23|1057|
806|24|14|
806|25|920|
807|1|49|
807|2|21|
807|3|1025|
807|4|9|
807|5|2063|
807|6|62|
807|7|25|
807|8|13|
807|9|101|
807|10|6|
807|11|9|
807|12|429|
807|13|303|
807|14|12|
807|15|591|
807|16|3539|
807|17|2080|
807|18|799|
807|19|8|
807|20|3|
807|21|97|
807|22|286|
807|23|784|
807|24|6|
807|25|591|
808|1|60|
808|2|21|
808|3|693|
808|4|13|
808|5|1411|
808|6|36|
808|7|25|
808|8|4|
808|9|43|
808|10|5|
808|11|8|
808|12|190|
808|13|178|
808|14|2|
808|15|290|
808|16|1289|
808|17|1205|
808|18|1499|
808|19|11|
808|20|1|
808|21|92|
808|22|153|
808|23|106|
808|24|10|
808|25|469|
809|1|16|
809|2|4|
809|3|253|
809|4|3|
809|5|367|
809|6|9|
809|8|2|
809|9|7|
809|10|4|
809|11|1|
809|12|100|
809|13|301|
809|14|6|
809|15|293|
809|16|1667|
809|17|1090|
809|18|3|
809|19|2|
809|20|1|
809|21|29|
809|22|66|
809|23|331|
809|24|5|
809|25|236|
810|1|25|
810|2|5|
810|3|649|
810|4|9|
810|5|623|
810|6|29|
810|7|3|
810|9|4|
810|10|4|
810|11|4|
810|12|267|
810|13|156|
810|14|2|
810|15|328|
810|16|1080|
810|17|832|
810|18|2|
810|20|3|
810|21|79|
810|22|148|
810|23|729|
810|24|2|
810|25|400|
811|1|73|
811|2|67|
811|3|1218|
811|4|9|
811|5|1756|
811|6|86|
811|7|26|
811|8|11|
811|9|22|
811|10|9|
811|11|2|
811|12|397|
811|13|420|
811|14|10|
811|15|528|
811|16|3606|
811|17|2625|
811|18|2307|
811|19|8|
811|20|4|
811|21|93|
811|22|318|
811|23|923|
811|24|4|
811|25|696|
