OKRES|PS|P_HL_PS|DAT_AKT
108|25|181|
201|1|72|
201|2|2|
201|3|2496|
201|4|11|
201|5|1586|
201|6|34|
201|7|215|
201|8|12|
201|9|508|
201|10|6|
201|11|4|
201|12|515|
201|13|307|
201|14|10|
201|15|244|
201|16|2946|
201|17|1263|
201|18|13217|
201|19|7|
201|20|6|
201|21|70|
201|22|187|
201|23|198|
201|24|4|
201|25|356|
202|1|38|
202|2|5|
202|3|1605|
202|4|15|
202|5|1178|
202|6|53|
202|7|18|
202|8|3|
202|9|63|
202|10|4|
202|11|3|
202|12|585|
202|13|273|
202|14|6|
202|15|456|
202|16|2302|
202|17|1269|
202|18|1328|
202|19|6|
202|20|4|
202|21|85|
202|22|282|
202|23|351|
202|24|14|
202|25|494|
203|1|20|
203|2|2|
203|3|762|
203|4|6|
203|5|328|
203|6|29|
203|7|4|
203|8|1|
203|9|8|
203|10|3|
203|11|3|
203|12|232|
203|13|103|
203|14|7|
203|15|315|
203|16|1566|
203|17|786|
203|18|4|
203|19|1|
203|20|1|
203|21|52|
203|22|132|
203|23|221|
203|24|3|
203|25|280|
204|1|25|
204|2|1|
204|3|1196|
204|4|7|
204|5|435|
204|6|23|
204|7|3|
204|8|3|
204|9|8|
204|10|1|
204|11|3|
204|12|350|
204|13|152|
204|14|18|
204|15|336|
204|16|1727|
204|17|929|
204|18|3|
204|19|4|
204|20|4|
204|21|67|
204|22|232|
204|23|351|
204|24|13|
204|25|352|
205|1|21|
205|3|1051|
205|4|7|
205|5|499|
205|6|36|
205|7|1|
205|8|3|
205|9|6|
205|10|3|
205|11|1|
205|12|331|
205|13|165|
205|14|11|
205|15|335|
205|16|1462|
205|17|897|
205|18|1|
205|19|4|
205|20|1|
205|21|38|
205|22|183|
205|23|339|
205|24|5|
205|25|319|
206|1|18|
206|2|3|
206|3|1318|
206|4|10|
206|5|819|
206|6|29|
206|7|1|
206|8|5|
206|9|3|
206|10|6|
206|12|422|
206|13|212|
206|14|4|
206|15|347|
206|16|1399|
206|17|946|
206|18|2|
206|19|4|
206|20|2|
206|21|97|
206|22|247|
206|23|512|
206|24|4|
206|25|361|
207|1|22|
207|2|4|
207|3|1081|
207|4|3|
207|5|810|
207|6|22|
207|7|5|
207|8|21|
207|9|12|
207|10|2|
207|11|4|
207|12|413|
207|13|179|
207|14|8|
207|15|361|
207|16|1689|
207|17|997|
207|18|1|
207|19|6|
207|20|3|
207|21|55|
207|22|262|
207|23|428|
207|24|4|
207|25|345|
301|1|16|
301|2|3|
301|3|1049|
301|4|7|
301|5|460|
301|6|54|
301|7|6|
301|8|18|
301|9|6|
301|10|4|
301|11|5|
301|12|316|
301|13|164|
301|14|5|
301|15|568|
301|16|2738|
301|17|1462|
301|18|3|
301|19|5|
301|20|1|
301|21|86|
301|22|158|
301|23|493|
301|24|8|
301|25|442|
302|1|29|
302|2|3|
302|3|1140|
302|4|5|
302|5|423|
302|6|40|
302|7|1|
302|8|3|
302|9|17|
302|10|5|
302|11|5|
302|12|455|
302|13|165|
302|14|14|
302|15|716|
302|16|2784|
302|17|1458|
302|18|11|
302|19|4|
302|20|3|
302|21|100|
302|22|213|
302|23|445|
302|24|15|
302|25|397|
303|1|14|
303|2|3|
303|3|952|
303|4|2|
303|5|263|
303|6|28|
303|7|4|
303|8|8|
303|9|9|
303|10|3|
303|11|3|
303|12|273|
303|13|129|
303|14|5|
303|15|298|
303|16|1177|
303|17|933|
303|18|3|
303|19|5|
303|20|1|
303|21|60|
303|22|92|
303|23|77|
303|24|15|
303|25|264|
304|1|28|
304|2|6|
304|3|2367|
304|4|11|
304|5|904|
304|6|50|
304|7|8|
304|8|3|
304|9|10|
304|10|17|
304|11|6|
304|12|894|
304|13|366|
304|14|13|
304|15|789|
304|16|3227|
304|17|2038|
304|18|5|
304|19|10|
304|20|1|
304|21|150|
304|22|334|
304|23|609|
304|24|22|
304|25|693|
305|1|40|
305|2|6|
305|3|1663|
305|4|12|
305|5|734|
305|6|56|
305|7|2|
305|8|10|
305|9|14|
305|10|7|
305|11|2|
305|12|582|
305|13|265|
305|14|19|
305|15|871|
305|16|4020|
305|17|1988|
305|18|1|
305|19|9|
305|20|2|
305|21|156|
305|22|352|
305|23|788|
305|24|11|
305|25|666|
306|1|20|
306|2|2|
306|3|859|
306|4|8|
306|5|308|
306|6|18|
306|7|1|
306|8|2|
306|9|6|
306|10|3|
306|11|5|
306|12|258|
306|13|141|
306|14|5|
306|15|697|
306|16|2536|
306|17|1109|
306|18|4|
306|19|3|
306|20|1|
306|21|70|
306|22|147|
306|23|400|
306|24|2|
306|25|453|
307|1|114|
307|2|8|
307|3|5383|
307|4|14|
307|5|2029|
307|6|222|
307|7|7|
307|8|42|
307|9|40|
307|10|14|
307|11|21|
307|12|1826|
307|13|752|
307|14|29|
307|15|2503|
307|16|10075|
307|17|5617|
307|18|5|
307|19|24|
307|20|7|
307|21|362|
307|22|1018|
307|23|1354|
307|24|30|
307|25|2124|
308|1|33|
308|2|2|
308|3|1284|
308|4|4|
308|5|475|
308|6|34|
308|9|14|
308|10|3|
308|11|4|
308|12|423|
308|13|184|
308|14|14|
308|15|655|
308|16|2888|
308|17|1518|
308|18|2|
308|19|5|
308|20|2|
308|21|89|
308|22|231|
308|23|570|
308|24|9|
308|25|460|
309|1|46|
309|2|3|
309|3|2943|
309|4|16|
309|5|1054|
309|6|71|
309|7|2|
309|8|5|
309|9|37|
309|10|11|
309|11|5|
309|12|1004|
309|13|376|
309|14|13|
309|15|1303|
309|16|4391|
309|17|2745|
309|18|3|
309|19|19|
309|20|6|
309|21|155|
309|22|529|
309|23|1242|
309|24|20|
309|25|911|
401|1|47|
401|2|8|
401|3|1234|
401|4|15|
401|5|926|
401|6|19|
401|7|89|
401|8|5|
401|9|85|
401|10|5|
401|11|1|
401|12|278|
401|13|151|
401|14|8|
401|15|244|
401|16|2069|
401|17|1013|
401|18|7233|
401|19|4|
401|20|1|
401|21|47|
401|22|125|
401|23|99|
401|24|7|
401|25|332|
402|1|115|
402|2|13|
402|3|4834|
402|4|20|
402|5|3025|
402|6|114|
402|7|101|
402|8|8|
402|9|150|
402|10|15|
402|11|29|
402|12|1541|
402|13|806|
402|14|20|
402|15|1232|
402|16|7136|
402|17|4791|
402|18|4360|
402|19|40|
402|20|8|
402|21|401|
402|22|783|
402|23|1245|
402|24|24|
402|25|1540|
403|1|51|
403|2|1|
403|3|4326|
403|4|13|
403|5|1613|
403|6|48|
403|7|14|
403|8|7|
403|9|38|
403|10|5|
403|11|23|
403|12|1638|
403|13|546|
403|14|38|
403|15|1316|
403|16|7330|
403|17|4398|
403|18|228|
403|19|22|
403|20|2|
403|21|216|
403|22|730|
403|23|1198|
403|24|20|
403|25|1319|
404|1|46|
404|2|1|
404|3|1939|
404|4|11|
404|5|1052|
404|6|35|
404|7|28|
404|9|69|
404|10|4|
404|11|2|
404|12|572|
404|13|308|
404|14|13|
404|15|540|
404|16|3345|
404|17|2115|
404|18|2337|
404|19|14|
404|20|3|
404|21|90|
404|22|272|
404|23|424|
404|24|5|
404|25|715|
405|1|42|
405|2|4|
405|3|1007|
405|4|9|
405|5|841|
405|6|35|
405|7|25|
405|9|24|
405|10|3|
405|11|1|
405|12|317|
405|13|169|
405|14|5|
405|15|175|
405|16|1456|
405|17|817|
405|18|1150|
405|19|3|
405|20|1|
405|21|59|
405|22|145|
405|23|98|
405|24|4|
405|25|293|
406|1|41|
406|2|4|
406|3|1343|
406|4|6|
406|5|728|
406|6|18|
406|7|2|
406|8|6|
406|9|6|
406|10|4|
406|11|6|
406|12|473|
406|13|269|
406|14|11|
406|15|807|
406|16|4843|
406|17|1856|
406|18|6|
406|19|10|
406|20|3|
406|21|123|
406|22|302|
406|23|656|
406|24|16|
406|25|605|
407|1|23|
407|2|1|
407|3|554|
407|5|360|
407|6|25|
407|7|4|
407|9|9|
407|10|4|
407|12|208|
407|13|115|
407|14|9|
407|15|469|
407|16|1710|
407|17|1077|
407|18|60|
407|19|6|
407|20|1|
407|21|67|
407|22|107|
407|23|296|
407|24|4|
407|25|356|
501|1|17|
501|2|1|
501|3|897|
501|4|5|
501|5|498|
501|6|30|
501|7|1|
501|8|4|
501|9|6|
501|10|4|
501|11|10|
501|12|343|
501|13|180|
501|14|7|
501|15|751|
501|16|2671|
501|17|1440|
501|18|1|
501|19|7|
501|21|74|
501|22|149|
501|23|444|
501|24|6|
501|25|504|
502|1|14|
502|2|2|
502|3|643|
502|4|14|
502|5|357|
502|6|18|
502|9|1|
502|10|1|
502|11|1|
502|12|242|
502|13|120|
502|14|1|
502|15|523|
502|16|2697|
502|17|1302|
502|19|5|
502|20|5|
502|21|70|
502|22|107|
502|23|362|
502|24|4|
502|25|392|
503|1|21|
503|2|3|
503|3|860|
503|4|6|
503|5|599|
503|6|23|
503|8|3|
503|9|4|
503|10|5|
503|11|1|
503|12|323|
503|13|155|
503|14|4|
503|15|415|
503|16|1038|
503|17|844|
503|19|2|
503|20|5|
503|21|56|
503|22|278|
503|23|902|
503|24|7|
503|25|258|
504|1|12|
504|2|1|
504|3|556|
504|4|2|
504|5|263|
504|6|16|
504|7|1|
504|9|2|
504|10|1|
504|11|1|
504|12|192|
504|13|91|
504|14|6|
504|15|568|
504|16|1731|
504|17|817|
504|19|3|
504|20|3|
504|21|54|
504|22|99|
504|23|256|
504|24|2|
504|25|303|
505|1|51|
505|2|8|
505|3|2511|
505|4|14|
505|5|1038|
505|6|74|
505|7|5|
505|8|5|
505|9|11|
505|10|12|
505|11|10|
505|12|958|
505|13|405|
505|14|21|
505|15|1274|
505|16|3409|
505|17|3066|
505|18|5|
505|19|8|
505|20|4|
505|21|128|
505|22|451|
505|23|862|
505|24|9|
505|25|1000|
506|1|79|
506|2|5|
506|3|3895|
506|4|16|
506|5|1146|
506|6|87|
506|7|5|
506|8|7|
506|9|30|
506|10|17|
506|11|12|
506|12|1281|
506|13|413|
506|14|33|
506|15|1667|
506|16|4990|
506|17|3274|
506|18|10|
506|19|22|
506|20|6|
506|21|238|
506|22|550|
506|23|856|
506|24|13|
506|25|1113|
507|1|11|
507|2|6|
507|3|555|
507|4|2|
507|5|434|
507|6|10|
507|7|5|
507|8|4|
507|10|2|
507|11|2|
507|12|217|
507|13|140|
507|14|1|
507|15|545|
507|16|934|
507|17|741|
507|18|1|
507|19|2|
507|20|4|
507|21|58|
507|22|152|
507|23|1953|
507|24|4|
507|25|325|
508|1|64|
508|2|8|
508|3|2672|
508|4|30|
508|5|1534|
508|6|95|
508|7|8|
508|8|7|
508|9|12|
508|10|8|
508|11|9|
508|12|932|
508|13|478|
508|14|14|
508|15|1509|
508|16|3371|
508|17|2563|
508|18|12|
508|19|8|
508|20|8|
508|21|155|
508|22|534|
508|23|1900|
508|24|15|
508|25|1296|
509|1|32|
509|2|6|
509|3|659|
509|4|7|
509|5|271|
509|6|42|
509|7|3|
509|8|4|
509|9|1|
509|10|7|
509|11|2|
509|12|200|
509|13|154|
509|14|11|
509|15|372|
509|16|1328|
509|17|1057|
509|18|3|
509|19|7|
509|20|1|
509|21|102|
509|22|82|
509|23|190|
509|24|7|
509|25|347|
510|1|10|
510|3|455|
510|5|283|
510|6|9|
510|8|10|
510|9|3|
510|10|1|
510|11|1|
510|12|175|
510|13|73|
510|14|3|
510|15|483|
510|16|757|
510|17|580|
510|18|1|
510|19|1|
510|20|3|
510|21|37|
510|22|91|
510|23|742|
510|24|1|
510|25|228|
511|1|106|
511|2|8|
511|3|7027|
511|4|65|
511|5|2526|
511|6|102|
511|7|11|
511|8|19|
511|9|32|
511|10|8|
511|11|19|
511|12|2483|
511|13|669|
511|14|36|
511|15|2756|
511|16|9917|
511|17|5537|
511|18|6|
511|19|15|
511|20|7|
511|21|339|
511|22|1203|
511|23|2445|
511|24|22|
511|25|1908|
601|1|76|
601|2|6|
601|3|4354|
601|4|18|
601|5|1037|
601|6|78|
601|7|19|
601|8|6|
601|9|29|
601|10|9|
601|11|7|
601|12|1537|
601|13|489|
601|14|19|
601|15|1309|
601|16|4402|
601|17|4755|
601|18|15|
601|19|26|
601|20|5|
601|21|289|
601|22|608|
601|23|1046|
601|24|11|
601|25|785|
602|1|5|
602|2|2|
602|3|297|
602|5|124|
602|6|5|
602|7|1|
602|8|1|
602|9|5|
602|10|1|
602|12|83|
602|13|60|
602|14|1|
602|15|181|
602|16|479|
602|17|477|
602|18|1|
602|19|5|
602|21|43|
602|22|60|
602|23|130|
602|24|1|
602|25|110|
603|1|30|
603|2|3|
603|3|889|
603|4|5|
603|5|340|
603|6|29|
603|7|5|
603|9|10|
603|10|1|
603|11|2|
603|12|301|
603|13|180|
603|14|10|
603|15|417|
603|16|1353|
603|17|1297|
603|18|2|
603|19|33|
603|20|2|
603|21|51|
603|22|161|
603|23|332|
603|24|4|
603|25|434|
604|1|16|
604|2|3|
604|3|686|
604|4|5|
604|5|267|
604|6|29|
604|7|1|
604|8|2|
604|9|7|
604|10|2|
604|11|5|
604|12|286|
604|13|146|
604|14|6|
604|15|653|
604|16|1895|
604|17|1255|
604|18|1|
604|19|2|
604|20|1|
604|21|46|
604|22|122|
604|23|412|
604|24|3|
604|25|424|
605|1|29|
605|2|4|
605|3|547|
605|4|3|
605|5|305|
605|6|18|
605|7|3|
605|8|2|
605|9|13|
605|10|8|
605|11|4|
605|12|206|
605|13|137|
605|14|6|
605|15|434|
605|16|1175|
605|17|981|
605|18|4|
605|19|22|
605|20|3|
605|21|100|
605|22|121|
605|23|359|
605|24|1|
605|25|365|
606|1|123|
606|2|40|
606|3|2716|
606|4|23|
606|5|2270|
606|6|95|
606|7|71|
606|8|7|
606|9|218|
606|10|13|
606|11|6|
606|12|800|
606|13|575|
606|14|15|
606|15|986|
606|16|4608|
606|17|3780|
606|18|1934|
606|19|9|
606|20|8|
606|21|244|
606|22|402|
606|23|535|
606|24|16|
606|25|1025|
607|1|37|
607|2|7|
607|3|697|
607|4|7|
607|5|530|
607|6|40|
607|7|10|
607|8|5|
607|9|6|
607|10|2|
607|11|8|
607|12|194|
607|13|225|
607|14|5|
607|15|577|
607|16|2337|
607|17|1805|
607|18|5|
607|19|14|
607|20|3|
607|21|173|
607|22|92|
607|23|270|
607|24|2|
607|25|521|
608|1|41|
608|2|8|
608|3|347|
608|4|9|
608|5|880|
608|6|25|
608|7|27|
608|8|2|
608|9|12|
608|10|3|
608|11|4|
608|12|94|
608|13|121|
608|14|1|
608|15|203|
608|16|1005|
608|17|861|
608|18|644|
608|19|3|
608|20|3|
608|21|101|
608|22|62|
608|23|119|
608|24|3|
608|25|264|
609|1|170|
609|2|20|
609|3|1307|
609|4|21|
609|5|1265|
609|6|46|
609|7|158|
609|8|9|
609|9|75|
609|10|5|
609|11|13|
609|12|549|
609|13|933|
609|14|11|
609|15|640|
609|16|2953|
609|17|2358|
609|18|4144|
609|19|13|
609|20|1|
609|21|203|
609|22|240|
609|23|201|
609|24|7|
609|25|862|
610|1|60|
610|2|14|
610|3|745|
610|4|10|
610|5|732|
610|6|25|
610|7|49|
610|8|7|
610|9|167|
610|10|4|
610|11|4|
610|12|246|
610|13|210|
610|14|7|
610|15|377|
610|16|1911|
610|17|1815|
610|18|772|
610|19|74|
610|20|2|
610|21|177|
610|22|118|
610|23|186|
610|24|7|
610|25|445|
611|1|40|
611|2|2|
611|3|2285|
611|4|16|
611|5|777|
611|6|86|
611|7|5|
611|8|7|
611|9|23|
611|10|3|
611|11|2|
611|12|868|
611|13|305|
611|14|10|
611|15|1077|
611|16|2768|
611|17|2385|
611|18|7|
611|19|7|
611|20|2|
611|21|145|
611|22|397|
611|23|610|
611|24|12|
611|25|594|
612|1|24|
612|2|2|
612|3|750|
612|4|2|
612|5|393|
612|6|28|
612|7|2|
612|8|2|
612|9|5|
612|10|3|
612|11|5|
612|12|266|
612|13|142|
612|14|44|
612|15|450|
612|16|1806|
612|17|1314|
612|18|10|
612|19|5|
612|21|111|
612|22|150|
612|23|374|
612|24|2|
612|25|393|
613|1|34|
613|2|6|
613|3|1305|
613|4|8|
613|5|446|
613|6|59|
613|7|3|
613|8|2|
613|9|11|
613|10|6|
613|11|4|
613|12|413|
613|13|267|
613|14|10|
613|15|617|
613|16|2021|
613|17|1973|
613|18|3|
613|19|10|
613|20|3|
613|21|146|
613|22|223|
613|23|449|
613|24|3|
613|25|490|
701|1|96|
701|2|24|
701|3|2205|
701|4|16|
701|5|3871|
701|6|57|
701|7|15|
701|8|6|
701|9|38|
701|10|11|
701|11|6|
701|12|924|
701|13|603|
701|14|18|
701|15|1454|
701|16|6235|
701|17|4877|
701|18|15|
701|19|12|
701|20|6|
701|21|142|
701|22|661|
701|23|4798|
701|24|10|
701|25|1204|
702|1|30|
702|2|28|
702|3|2133|
702|4|21|
702|5|1896|
702|6|87|
702|7|21|
702|8|4|
702|9|44|
702|10|10|
702|11|11|
702|12|950|
702|13|548|
702|14|19|
702|15|1601|
702|16|7150|
702|17|4438|
702|18|8|
702|19|18|
702|20|14|
702|21|155|
702|22|565|
702|23|3323|
702|24|18|
702|25|1337|
703|1|69|
703|2|11|
703|3|2045|
703|4|12|
703|5|4008|
703|6|54|
703|7|11|
703|8|4|
703|9|49|
703|10|13|
703|11|11|
703|12|701|
703|13|355|
703|14|12|
703|15|986|
703|16|3321|
703|17|2596|
703|18|20|
703|19|8|
703|20|9|
703|21|118|
703|22|492|
703|23|3167|
703|24|12|
703|25|1441|
704|1|26|
704|2|5|
704|3|443|
704|4|11|
704|5|916|
704|6|16|
704|7|2|
704|8|1|
704|9|10|
704|10|3|
704|11|2|
704|12|243|
704|13|153|
704|14|4|
704|15|429|
704|16|1194|
704|17|859|
704|18|4|
704|19|4|
704|20|5|
704|21|47|
704|22|162|
704|23|1651|
704|24|1|
704|25|376|
705|1|15|
705|2|13|
705|3|274|
705|4|4|
705|5|400|
705|6|12|
705|7|1|
705|8|7|
705|9|6|
705|10|1|
705|11|2|
705|12|117|
705|13|200|
705|14|3|
705|15|349|
705|16|1353|
705|17|1063|
705|18|6|
705|19|5|
705|20|1|
705|21|54|
705|22|58|
705|23|283|
705|24|4|
705|25|189|
706|1|47|
706|2|10|
706|3|3345|
706|4|24|
706|5|2019|
706|6|90|
706|7|6|
706|8|3|
706|9|18|
706|10|3|
706|11|7|
706|12|1132|
706|13|460|
706|14|14|
706|15|1341|
706|16|3753|
706|17|2674|
706|18|19|
706|19|10|
706|20|8|
706|21|132|
706|22|633|
706|23|2532|
706|24|26|
706|25|1253|
707|1|138|
707|2|36|
707|3|4181|
707|4|32|
707|5|4318|
707|6|92|
707|7|16|
707|8|9|
707|9|48|
707|10|15|
707|11|10|
707|12|1526|
707|13|950|
707|14|20|
707|15|1707|
707|16|5785|
707|17|5253|
707|18|23|
707|19|16|
707|20|16|
707|21|192|
707|22|1153|
707|23|5106|
707|24|21|
707|25|1517|
708|1|60|
708|2|7|
708|3|1025|
708|4|14|
708|5|2578|
708|6|42|
708|7|5|
708|8|8|
708|9|7|
708|10|9|
708|11|7|
708|12|403|
708|13|312|
708|14|13|
708|15|860|
708|16|2826|
708|17|2490|
708|18|7|
708|19|5|
708|20|3|
708|21|71|
708|22|274|
708|23|2340|
708|24|6|
708|25|749|
709|1|13|
709|2|10|
709|3|733|
709|4|3|
709|5|616|
709|6|32|
709|7|17|
709|8|3|
709|9|12|
709|10|4|
709|11|2|
709|12|292|
709|13|209|
709|14|5|
709|15|603|
709|16|3880|
709|17|2129|
709|18|2|
709|19|5|
709|20|1|
709|21|60|
709|22|139|
709|23|1000|
709|24|4|
709|25|459|
710|1|42|
710|2|7|
710|3|1001|
710|4|6|
710|5|1483|
710|6|57|
710|7|7|
710|8|3|
710|9|11|
710|10|5|
710|11|5|
710|12|443|
710|13|247|
710|14|9|
710|15|873|
710|16|3310|
710|17|2183|
710|18|5|
710|19|5|
710|20|3|
710|21|84|
710|22|329|
710|23|2464|
710|24|8|
710|25|885|
711|1|22|
711|2|42|
711|3|438|
711|4|19|
711|5|818|
711|6|34|
711|7|9|
711|9|5|
711|10|2|
711|11|3|
711|12|216|
711|13|238|
711|14|11|
711|15|589|
711|16|1993|
711|17|1232|
711|18|5|
711|19|9|
711|20|3|
711|21|59|
711|22|162|
711|23|830|
711|24|5|
711|25|342|
712|1|41|
712|2|22|
712|3|707|
712|4|24|
712|5|1432|
712|6|53|
712|7|3|
712|8|4|
712|9|6|
712|10|7|
712|11|10|
712|12|325|
712|13|276|
712|14|8|
712|15|728|
712|16|3328|
712|17|2387|
712|18|6|
712|19|9|
712|20|1|
712|21|64|
712|22|190|
712|23|1047|
712|24|3|
712|25|542|
713|1|53|
713|2|45|
713|3|1137|
713|4|9|
713|5|3087|
713|6|69|
713|7|16|
713|8|5|
713|9|19|
713|10|2|
713|11|3|
713|12|476|
713|13|430|
713|14|11|
713|15|1129|
713|16|5068|
713|17|3311|
713|18|12|
713|19|5|
713|20|6|
713|21|135|
713|22|316|
713|23|1804|
713|24|4|
713|25|1014|
801|1|9|
801|2|2|
801|3|189|
801|4|1|
801|5|266|
801|6|7|
801|7|3|
801|8|1|
801|9|4|
801|10|1|
801|11|2|
801|12|53|
801|13|64|
801|14|1|
801|15|120|
801|16|546|
801|17|372|
801|19|2|
801|20|1|
801|21|20|
801|22|59|
801|23|232|
801|24|4|
801|25|178|
802|1|19|
802|2|2|
802|3|1736|
802|4|3|
802|5|624|
802|6|16|
802|7|4|
802|8|1|
802|9|33|
802|10|6|
802|11|4|
802|12|691|
802|13|118|
802|14|7|
802|15|292|
802|16|1158|
802|17|818|
802|18|113|
802|19|3|
802|20|2|
802|21|50|
802|22|289|
802|23|431|
802|24|4|
802|25|260|
803|1|14|
803|2|2|
803|3|1191|
803|4|1|
803|5|494|
803|6|11|
803|9|21|
803|10|4|
803|11|1|
803|12|479|
803|13|152|
803|14|1|
803|15|259|
803|16|977|
803|17|760|
803|18|64|
803|19|1|
803|21|42|
803|22|247|
803|23|379|
803|24|8|
803|25|232|
804|1|5|
804|3|592|
804|4|3|
804|5|209|
804|6|8|
804|7|2|
804|9|10|
804|10|3|
804|11|3|
804|12|217|
804|13|99|
804|14|1|
804|15|120|
804|16|543|
804|17|458|
804|18|25|
804|20|2|
804|21|25|
804|22|105|
804|23|175|
804|25|129|
805|1|22|
805|2|8|
805|3|2009|
805|4|7|
805|5|885|
805|6|31|
805|7|19|
805|8|2|
805|9|32|
805|10|4|
805|11|2|
805|12|814|
805|13|279|
805|14|5|
805|15|395|
805|16|1779|
805|17|1314|
805|18|118|
805|19|1|
805|20|3|
805|21|65|
805|22|383|
805|23|722|
805|24|6|
805|25|377|
806|1|144|
806|2|28|
806|3|3905|
806|4|35|
806|5|6532|
806|6|84|
806|7|91|
806|8|9|
806|9|102|
806|10|19|
806|11|28|
806|12|1669|
806|13|1064|
806|14|29|
806|15|1295|
806|16|5576|
806|17|4618|
806|18|2462|
806|19|14|
806|20|9|
806|21|260|
806|22|904|
806|23|1847|
806|24|21|
806|25|1720|
807|1|86|
807|2|34|
807|3|1956|
807|4|15|
807|5|3531|
807|6|93|
807|7|29|
807|8|18|
807|9|162|
807|10|11|
807|11|14|
807|12|816|
807|13|506|
807|14|16|
807|15|998|
807|16|6096|
807|17|3554|
807|18|1410|
807|19|17|
807|20|5|
807|21|167|
807|22|486|
807|23|1336|
807|24|9|
807|25|987|
808|1|107|
808|2|30|
808|3|1622|
808|4|15|
808|5|2108|
808|6|73|
808|7|40|
808|8|5|
808|9|72|
808|10|8|
808|11|11|
808|12|532|
808|13|391|
808|14|7|
808|15|598|
808|16|2571|
808|17|2397|
808|18|2281|
808|19|14|
808|20|2|
808|21|139|
808|22|344|
808|23|197|
808|24|16|
808|25|913|
809|1|19|
809|2|6|
809|3|305|
809|4|3|
809|5|455|
809|6|12|
809|8|2|
809|9|7|
809|10|4|
809|11|1|
809|12|119|
809|13|353|
809|14|6|
809|15|336|
809|16|2039|
809|17|1267|
809|18|3|
809|19|4|
809|20|1|
809|21|39|
809|22|84|
809|23|351|
809|24|6|
809|25|281|
810|1|57|
810|2|8|
810|3|1241|
810|4|15|
810|5|1312|
810|6|46|
810|7|7|
810|8|1|
810|9|13|
810|10|7|
810|11|8|
810|12|466|
810|13|281|
810|14|8|
810|15|598|
810|16|2233|
810|17|1724|
810|18|10|
810|19|4|
810|20|4|
810|21|134|
810|22|253|
810|23|1335|
810|24|4|
810|25|780|
811|1|104|
811|2|83|
811|3|1883|
811|4|17|
811|5|2837|
811|6|129|
811|7|39|
811|8|14|
811|9|39|
811|10|13|
811|11|5|
811|12|607|
811|13|678|
811|14|14|
811|15|849|
811|16|5890|
811|17|4060|
811|18|4056|
811|19|8|
811|20|9|
811|21|146|
811|22|503|
811|23|1444|
811|24|6|
811|25|1060|
