PS|PC_HL|P_HL_KAN|DAT_AKT
1|1|2174|01.10.2023 03:40:00
1|2|953|
1|3|822|
1|4|648|
1|5|602|
1|6|404|
1|7|442|
1|8|563|
1|9|410|
1|10|558|
1|11|306|
1|12|350|
1|13|343|
1|14|232|
1|15|340|
1|16|411|
1|17|314|
1|18|719|
1|19|201|
1|20|207|
1|21|267|
1|22|136|
1|23|150|
1|24|179|
1|25|101|
1|26|139|
1|27|268|
1|28|190|
1|29|116|
1|30|185|
1|31|137|
1|32|93|
1|33|80|
1|34|139|
1|35|92|
1|36|156|
1|37|207|
1|38|47|
1|39|68|
1|40|198|
1|41|129|
1|42|87|
1|43|56|
1|44|145|
1|45|50|
1|46|63|
1|47|91|
1|48|68|
1|49|62|
1|50|73|
1|51|120|
1|52|83|
1|53|99|
1|54|144|
1|55|87|
1|56|131|
1|57|84|
1|58|166|
1|59|84|
1|60|193|
2|1|196|
2|2|208|
2|3|485|
2|4|141|
2|5|111|
2|6|90|
2|7|80|
2|8|102|
2|9|74|
2|10|91|
2|11|40|
2|12|53|
2|13|38|
2|14|108|
2|15|43|
2|16|64|
2|17|66|
2|18|107|
2|19|52|
2|20|32|
2|21|68|
2|22|55|
2|23|29|
2|24|35|
2|25|22|
2|26|19|
2|27|16|
2|28|24|
2|29|22|
2|30|41|
2|31|19|
2|32|15|
2|33|15|
2|34|18|
2|35|35|
2|36|59|
2|37|22|
2|38|22|
2|39|50|
2|40|16|
2|41|10|
2|42|20|
2|43|13|
2|44|21|
2|45|23|
2|46|25|
2|47|21|
2|48|26|
2|49|23|
2|50|18|
2|51|21|
2|52|14|
2|53|22|
2|54|21|
2|55|25|
2|56|13|
2|57|13|
2|58|43|
2|59|10|
2|60|15|
2|61|23|
2|62|41|
2|63|19|
2|64|25|
2|65|12|
2|66|20|
2|67|16|
2|68|23|
2|69|16|
2|70|73|
3|1|239991|
3|2|81728|
3|3|97300|
3|4|48299|
3|5|49812|
3|6|21808|
3|7|11300|
3|8|14279|
3|9|22352|
3|10|26788|
3|11|14947|
3|12|15847|
3|13|21163|
3|14|8348|
3|15|50294|
3|16|4579|
3|17|27884|
3|18|8555|
3|19|10002|
3|20|6029|
3|21|4894|
3|22|4108|
3|23|2225|
3|24|12292|
3|25|9672|
3|26|2154|
3|27|2420|
3|28|3940|
3|29|1181|
3|30|3186|
3|31|6651|
3|32|2313|
3|33|1136|
3|34|1092|
3|35|6071|
3|36|4203|
3|37|4299|
3|38|2584|
3|39|2386|
3|40|3735|
3|41|2388|
3|42|3407|
3|43|1207|
3|44|2076|
3|45|1401|
3|46|2066|
3|47|2136|
3|48|640|
3|49|3155|
3|50|757|
3|51|1158|
3|52|4518|
3|53|2173|
3|54|637|
3|55|1342|
3|56|1053|
3|57|625|
3|58|3163|
3|59|340|
3|60|1850|
3|61|1414|
3|62|848|
3|63|1017|
3|64|1095|
3|65|784|
3|66|1112|
3|67|919|
3|68|1098|
3|69|1705|
3|70|655|
3|71|496|
3|72|218|
3|73|371|
3|74|403|
3|75|819|
3|76|941|
3|77|1532|
3|78|772|
3|79|1164|
3|80|865|
3|81|1004|
3|82|548|
3|83|566|
3|84|525|
3|85|345|
3|86|170|
3|87|668|
3|88|643|
3|89|829|
3|90|354|
3|91|924|
3|92|531|
3|93|752|
3|94|331|
3|95|467|
3|96|148|
3|97|745|
3|98|524|
3|99|162|
3|100|1083|
3|101|700|
3|102|746|
3|103|380|
3|104|1350|
3|105|522|
3|106|207|
3|107|202|
3|108|215|
3|109|1115|
3|110|196|
3|111|174|
3|112|255|
3|113|503|
3|114|117|
3|115|503|
3|116|413|
3|117|163|
3|118|630|
3|119|602|
3|120|256|
3|121|347|
3|122|199|
3|123|172|
3|124|509|
3|125|102|
3|126|1013|
3|127|813|
3|128|597|
3|129|682|
3|130|183|
3|131|466|
3|132|395|
3|133|490|
3|134|376|
3|135|212|
3|136|222|
3|137|373|
3|138|3555|
3|139|353|
3|140|1302|
3|141|608|
3|142|130|
3|143|284|
3|144|356|
3|145|426|
3|146|299|
3|147|820|
3|148|670|
3|149|966|
3|150|2918|
4|1|490|
4|2|235|
4|3|233|
4|4|180|
4|5|62|
4|6|123|
4|7|69|
4|8|59|
4|9|84|
4|10|47|
4|11|33|
4|12|27|
4|13|50|
4|14|48|
4|15|26|
4|16|60|
4|17|48|
4|18|62|
4|19|53|
4|20|40|
4|21|33|
4|22|27|
4|23|27|
4|24|105|
4|25|33|
4|26|28|
4|27|33|
4|28|36|
4|29|49|
4|30|51|
4|31|16|
4|32|21|
4|33|30|
4|34|30|
4|35|19|
4|36|23|
4|37|14|
4|38|16|
4|39|18|
4|40|14|
4|41|24|
4|42|21|
4|43|18|
4|44|36|
4|45|11|
4|46|13|
4|47|20|
4|48|76|
4|49|14|
4|50|28|
4|51|21|
4|52|21|
4|53|22|
4|54|38|
4|55|21|
4|56|15|
4|57|29|
4|58|22|
4|59|17|
4|60|36|
4|61|20|
4|62|16|
4|63|12|
4|64|19|
4|65|17|
4|66|16|
4|67|33|
4|68|41|
4|69|18|
4|70|17|
4|71|8|
4|72|9|
4|73|16|
4|74|28|
4|75|9|
4|76|11|
4|77|21|
4|78|18|
4|79|14|
4|80|17|
4|81|8|
4|82|14|
4|83|8|
4|84|11|
4|85|9|
4|86|15|
4|87|4|
4|88|7|
4|89|6|
4|90|6|
4|91|9|
4|92|30|
4|93|16|
4|94|8|
4|95|12|
4|96|15|
4|97|8|
4|98|6|
4|99|2|
4|100|0|
4|101|1|
4|102|2|
4|103|3|
4|104|0|
4|105|4|
4|106|4|
4|107|3|
4|108|1|
4|109|1|
4|110|5|
4|111|4|
4|112|2|
4|113|0|
4|114|2|
4|115|4|
4|116|2|
4|117|2|
4|118|3|
4|119|0|
4|120|3|
4|121|1|
4|122|2|
4|123|9|
4|124|1|
4|125|3|
4|126|2|
4|127|2|
4|128|5|
4|129|2|
4|130|3|
4|131|5|
4|132|0|
4|133|3|
4|134|1|
4|135|1|
4|136|3|
4|137|0|
4|138|3|
4|139|2|
4|140|2|
4|141|2|
4|142|1|
4|143|7|
4|144|10|
4|145|3|
4|146|5|
4|147|8|
4|148|13|
5|1|62732|
5|2|6987|
5|3|4296|
5|4|4088|
5|5|13786|
5|6|3024|
5|7|6606|
5|8|2471|
5|9|23481|
5|10|18618|
5|11|27910|
5|12|2563|
5|13|9042|
5|14|2841|
5|15|6443|
5|16|6562|
5|17|1831|
5|18|51990|
5|19|1982|
5|20|1233|
5|21|805|
5|22|1930|
5|23|9688|
5|24|3610|
5|25|4182|
5|26|838|
5|27|1132|
5|28|1178|
5|29|1520|
5|30|3632|
5|31|1085|
5|32|1258|
5|33|1417|
5|34|1002|
5|35|997|
5|36|2243|
5|37|2293|
5|38|1073|
5|39|1385|
5|40|732|
5|41|1338|
5|42|986|
5|43|1096|
5|44|654|
5|45|919|
5|46|798|
5|47|1225|
5|48|1242|
5|49|808|
5|50|1284|
5|51|2292|
5|52|941|
5|53|1288|
5|54|20254|
5|55|392|
5|56|645|
5|57|1453|
5|58|21542|
5|59|2130|
5|60|793|
5|61|544|
5|62|847|
5|63|447|
5|64|312|
5|65|380|
5|66|1054|
5|67|502|
5|68|488|
5|69|1404|
5|70|901|
5|71|1064|
5|72|860|
5|73|693|
5|74|692|
5|75|265|
5|76|363|
5|77|245|
5|78|310|
5|79|302|
5|80|393|
5|81|524|
5|82|582|
5|83|328|
5|84|258|
5|85|393|
5|86|551|
5|87|735|
5|88|387|
5|89|456|
5|90|519|
5|91|582|
5|92|157|
5|93|302|
5|94|445|
5|95|406|
5|96|277|
5|97|470|
5|98|380|
5|99|1044|
5|100|461|
5|101|249|
5|102|383|
5|103|504|
5|104|261|
5|105|420|
5|106|220|
5|107|221|
5|108|406|
5|109|193|
5|110|355|
5|111|851|
5|112|225|
5|113|378|
5|114|106|
5|115|324|
5|116|154|
5|117|465|
5|118|376|
5|119|346|
5|120|464|
5|121|463|
5|122|138|
5|123|172|
5|124|101|
5|125|229|
5|126|144|
5|127|332|
5|128|432|
5|129|521|
5|130|471|
5|131|12030|
5|132|289|
5|133|318|
5|134|488|
5|135|221|
5|136|304|
5|137|451|
5|138|1447|
5|139|668|
5|140|1367|
5|141|316|
5|142|570|
5|143|2124|
5|144|1873|
5|145|1587|
5|146|9334|
5|147|31672|
5|148|10335|
5|149|24225|
5|150|161886|
6|1|3652|
6|2|1666|
6|3|993|
6|4|824|
6|5|424|
6|6|308|
6|7|425|
6|8|546|
6|9|303|
6|10|464|
6|11|297|
6|12|224|
6|13|222|
6|14|240|
6|15|220|
6|16|405|
6|17|161|
6|18|182|
6|19|115|
6|20|252|
6|21|200|
6|22|203|
6|23|159|
6|24|289|
6|25|71|
6|26|116|
6|27|79|
6|28|80|
6|29|78|
6|30|115|
6|31|53|
6|32|158|
6|33|62|
6|34|62|
6|35|66|
6|36|114|
6|37|104|
6|38|56|
6|39|68|
6|40|177|
6|41|53|
6|42|87|
6|43|54|
6|44|88|
6|45|89|
6|46|85|
6|47|86|
6|48|83|
6|49|51|
6|50|75|
6|51|134|
6|52|85|
6|53|65|
6|54|90|
6|55|45|
6|56|99|
6|57|136|
6|58|101|
6|59|115|
6|60|57|
6|61|61|
6|62|107|
6|63|47|
6|64|36|
6|65|64|
6|66|69|
6|67|49|
6|68|101|
6|69|149|
6|70|43|
6|71|68|
6|72|28|
6|73|53|
6|74|120|
6|75|153|
6|76|82|
6|77|81|
6|78|68|
6|79|78|
6|80|118|
6|81|303|
7|1|1258|
7|2|585|
7|3|576|
7|4|303|
7|5|270|
7|6|68|
7|7|185|
7|8|95|
7|9|73|
7|10|182|
7|11|50|
7|12|152|
7|13|100|
7|14|155|
7|15|91|
7|16|50|
7|17|29|
7|18|124|
7|19|94|
7|20|51|
7|21|33|
7|22|30|
7|23|79|
7|24|80|
7|25|37|
7|26|25|
7|27|100|
7|28|28|
7|29|167|
7|30|109|
7|31|41|
7|32|176|
7|33|49|
7|34|117|
7|35|56|
7|36|23|
7|37|24|
7|38|53|
7|39|21|
7|40|48|
7|41|30|
7|42|59|
7|43|55|
7|44|24|
7|45|10|
7|46|23|
7|47|24|
7|48|12|
7|49|28|
7|50|34|
7|51|14|
7|52|91|
7|53|32|
7|54|26|
7|55|28|
7|56|15|
7|57|9|
7|58|57|
7|59|19|
7|60|19|
7|61|21|
7|62|26|
7|63|20|
7|64|23|
7|65|24|
7|66|19|
7|67|54|
7|68|24|
7|69|23|
7|70|14|
7|71|20|
7|72|142|
7|73|23|
7|74|11|
7|75|14|
7|76|87|
7|77|31|
7|78|22|
7|79|14|
7|80|10|
7|81|6|
7|82|9|
7|83|3|
7|84|3|
7|85|1|
7|86|4|
7|87|16|
7|88|3|
7|89|0|
7|90|9|
7|91|6|
7|92|6|
7|93|0|
7|94|4|
7|95|3|
7|96|28|
7|97|0|
7|98|4|
7|99|10|
7|100|27|
7|101|0|
7|102|20|
7|103|4|
7|104|6|
7|105|3|
7|106|9|
7|107|2|
7|108|2|
7|109|4|
7|110|9|
7|111|1|
7|112|5|
7|113|4|
7|114|25|
7|115|1|
7|116|6|
7|117|18|
7|118|1|
7|119|12|
7|120|4|
7|121|1|
7|122|2|
7|123|2|
7|124|2|
7|125|52|
8|1|400|
8|2|161|
8|3|129|
8|4|327|
8|5|100|
8|6|71|
8|7|71|
8|8|61|
8|9|223|
8|10|133|
8|11|46|
8|12|21|
8|13|43|
