OKRES|PS|P_HL_PS|DAT_AKT
304|20|1|
304|21|101|
304|22|213|
304|23|355|
304|24|10|
304|25|425|
305|1|21|
305|2|5|
305|3|684|
305|4|5|
305|5|291|
305|6|21|
305|7|1|
305|8|6|
305|9|3|
305|10|1|
305|11|1|
305|12|241|
305|13|105|
305|14|8|
305|15|356|
305|16|1812|
305|17|851|
305|18|1|
305|19|3|
305|21|75|
305|22|143|
305|23|325|
305|24|4|
305|25|272|
306|1|13|
306|2|1|
306|3|574|
306|4|6|
306|5|201|
306|6|16|
306|8|1|
306|9|5|
306|10|2|
306|11|4|
306|12|175|
306|13|105|
306|14|3|
306|15|494|
306|16|1792|
306|17|757|
306|18|3|
306|19|3|
306|20|1|
306|21|50|
306|22|103|
306|23|272|
306|24|1|
306|25|311|
307|1|45|
307|3|2348|
307|4|8|
307|5|883|
307|6|92|
307|7|5|
307|8|19|
307|9|20|
307|10|4|
307|11|6|
307|12|781|
307|13|362|
307|14|14|
307|15|1123|
307|16|4588|
307|17|2469|
307|18|4|
307|19|13|
307|20|3|
307|21|168|
307|22|482|
307|23|578|
307|24|17|
307|25|961|
308|1|15|
308|3|605|
308|4|3|
308|5|229|
308|6|17|
308|9|6|
308|11|1|
308|12|206|
308|13|91|
308|14|11|
308|15|336|
308|16|1516|
308|17|769|
308|19|3|
308|20|1|
308|21|66|
308|22|110|
308|23|299|
308|24|4|
308|25|228|
309|1|27|
309|2|1|
309|3|1741|
309|4|12|
309|5|602|
309|6|33|
309|7|1|
309|8|3|
309|9|22|
309|10|10|
309|11|3|
309|12|562|
309|13|199|
309|14|8|
309|15|662|
309|16|2266|
309|17|1517|
309|18|2|
309|19|8|
309|20|3|
309|21|75|
309|22|302|
309|23|731|
309|24|10|
309|25|480|
401|1|17|
401|2|4|
401|3|396|
401|4|9|
401|5|333|
401|6|6|
401|7|39|
401|8|2|
401|9|36|
401|10|3|
401|12|79|
401|13|56|
401|14|3|
401|15|85|
401|16|830|
401|17|388|
401|18|3102|
401|19|2|
401|20|1|
401|21|12|
401|22|43|
401|23|23|
401|24|2|
401|25|144|
402|1|62|
402|2|8|
402|3|2389|
402|4|8|
402|5|1669|
402|6|75|
402|7|68|
402|8|7|
402|9|97|
402|10|9|
402|11|24|
402|12|764|
402|13|429|
402|14|13|
402|15|550|
402|16|3653|
402|17|2416|
402|18|2831|
402|19|22|
402|20|6|
402|21|216|
402|22|394|
402|23|525|
402|24|15|
402|25|766|
403|1|16|
403|2|1|
403|3|1667|
403|4|6|
403|5|672|
403|6|17|
403|7|9|
403|8|2|
403|9|19|
403|10|1|
403|11|7|
403|12|624|
403|13|209|
403|14|15|
403|15|480|
403|16|2554|
403|17|1633|
403|18|167|
403|19|10|
403|21|87|
403|22|258|
403|23|476|
403|24|4|
403|25|518|
404|1|19|
404|3|616|
404|4|6|
404|5|358|
404|6|13|
404|7|10|
404|9|29|
404|10|1|
404|12|177|
404|13|104|
404|14|6|
404|15|180|
404|16|1138|
404|17|721|
404|18|1333|
404|19|7|
404|20|1|
404|21|34|
404|22|91|
404|23|96|
404|24|2|
404|25|209|
405|1|9|
405|3|139|
405|5|56|
405|6|5|
405|7|2|
405|9|2|
405|12|55|
405|13|15|
405|15|16|
405|16|140|
405|17|121|
405|18|21|
405|21|7|
405|22|17|
405|23|14|
405|25|27|
406|1|20|
406|2|1|
406|3|543|
406|4|1|
406|5|320|
406|6|7|
406|8|2|
406|9|4|
406|10|2|
406|11|2|
406|12|208|
406|13|127|
406|14|4|
406|15|391|
406|16|2305|
406|17|892|
406|18|3|
406|19|2|
406|21|51|
406|22|124|
406|23|373|
406|24|9|
406|25|261|
407|1|10|
407|3|329|
407|5|184|
407|6|15|
407|9|4|
407|10|4|
407|12|137|
407|13|62|
407|14|5|
407|15|324|
407|16|1013|
407|17|670|
407|18|17|
407|19|6|
407|20|1|
407|21|46|
407|22|58|
407|23|177|
407|24|3|
407|25|195|
501|1|7|
501|3|324|
501|4|1|
501|5|136|
501|6|13|
501|9|4|
501|12|113|
501|13|52|
501|14|5|
501|15|226|
501|16|857|
501|17|495|
501|18|1|
501|19|1|
501|21|19|
501|22|48|
501|23|139|
501|24|4|
501|25|151|
502|1|7|
502|2|1|
502|3|204|
502|4|3|
502|5|129|
502|6|6|
502|9|1|
502|10|1|
502|11|1|
502|12|79|
502|13|41|
502|14|1|
502|15|178|
502|16|1044|
502|17|494|
502|20|2|
502|21|23|
502|22|37|
502|23|125|
502|24|1|
502|25|131|
503|1|10|
503|2|3|
503|3|476|
503|4|4|
503|5|319|
503|6|12|
503|8|1|
503|9|2|
503|10|4|
503|11|1|
503|12|162|
503|13|102|
503|14|2|
503|15|200|
503|16|628|
503|17|525|
503|20|3|
503|21|33|
503|22|147|
503|23|401|
503|24|3|
503|25|156|
504|1|5|
504|2|1|
504|3|232|
504|5|121|
504|6|6|
504|10|1|
504|11|1|
504|12|86|
504|13|33|
504|14|3|
504|15|210|
504|16|743|
504|17|288|
504|19|1|
504|20|2|
504|21|19|
504|22|37|
504|23|88|
504|25|97|
505|1|24|
505|2|3|
505|3|778|
505|4|4|
505|5|402|
505|6|27|
505|7|1|
505|9|5|
505|10|3|
505|11|6|
505|12|284|
505|13|168|
505|14|8|
505|15|462|
505|16|1221|
505|17|1101|
505|18|4|
505|19|4|
505|21|46|
505|22|150|
505|23|302|
505|24|3|
505|25|439|
506|1|28|
506|2|1|
506|3|1390|
506|4|5|
506|5|383|
506|6|25|
506|7|1|
506|8|1|
506|9|11|
506|10|4|
506|11|3|
506|12|494|
506|13|152|
506|14|8|
506|15|589|
506|16|1757|
506|17|1178|
506|18|2|
506|19|7|
506|21|79|
506|22|185|
506|23|289|
506|24|6|
506|25|372|
507|1|7|
507|2|4|
507|3|232|
507|5|117|
507|6|3|
507|8|1|
507|10|1|
507|12|95|
507|13|64|
507|15|168|
507|16|329|
507|17|310|
507|18|1|
507|19|1|
507|20|3|
507|21|33|
507|22|73|
507|23|625|
507|24|2|
507|25|109|
508|1|32|
508|2|4|
508|3|1446|
508|4|19|
508|5|767|
508|6|57|
508|7|6|
508|8|2|
508|9|7|
508|10|5|
508|11|2|
508|12|506|
508|13|257|
508|14|8|
508|15|805|
508|16|1818|
508|17|1435|
508|18|7|
508|19|5|
508|20|6|
508|21|72|
508|22|313|
508|23|927|
508|24|6|
508|25|752|
509|1|27|
509|2|5|
509|3|399|
509|4|5|
509|5|167|
509|6|30|
509|7|1|
509|8|2|
509|9|1|
509|10|3|
509|11|1|
509|12|88|
509|13|100|
509|14|3|
509|15|218|
509|16|846|
509|17|680|
509|18|3|
509|19|6|
509|21|58|
509|22|50|
509|23|129|
509|24|7|
509|25|231|
510|1|5|
510|3|269|
510|5|171|
510|6|3|
510|8|6|
510|9|3|
510|11|1|
510|12|101|
510|13|42|
510|14|3|
510|15|263|
510|16|440|
510|17|306|
510|18|1|
510|19|1|
510|20|1|
510|21|16|
510|22|60|
510|23|525|
510|24|1|
510|25|114|
511|1|25|
511|2|2|
511|3|1808|
511|4|19|
511|5|618|
511|6|35|
511|7|1|
511|8|6|
511|9|6|
511|10|2|
511|11|3|
511|12|670|
511|13|171|
511|14|6|
511|15|792|
511|16|3041|
511|17|1650|
511|18|1|
511|19|7|
511|21|110|
511|22|283|
511|23|614|
511|24|6|
511|25|565|
601|1|15|
601|2|1|
601|3|1101|
601|4|6|
601|5|317|
601|6|17|
601|7|4|
601|8|5|
601|9|9|
601|11|1|
601|12|393|
601|13|119|
601|14|3|
601|15|352|
601|16|1235|
601|17|1300|
601|19|5|
601|20|2|
601|21|77|
601|22|145|
601|23|271|
601|24|5|
601|25|233|
602|1|2|
602|2|1|
602|3|146|
602|5|54|
602|6|1|
602|7|1|
602|8|1|
602|9|4|
602|10|1|
602|12|49|
602|13|37|
602|15|85|
602|16|266|
602|17|280|
602|18|1|
602|19|3|
602|21|20|
602|22|23|
602|23|75|
602|24|1|
602|25|57|
603|1|25|
603|2|3|
603|3|614|
603|4|4|
603|5|266|
603|6|21|
603|7|1|
603|9|5|
603|10|1|
603|11|2|
603|12|204|
603|13|132|
603|14|7|
603|15|314|
603|16|962|
603|17|909|
603|18|2|
603|19|22|
603|20|2|
603|21|37|
603|22|111|
603|23|252|
603|24|4|
603|25|343|
604|1|3|
604|2|1|
604|3|223|
604|4|4|
604|5|108|
604|6|13|
604|9|3|
604|11|2|
604|12|90|
604|13|48|
604|14|4|
604|15|216|
604|16|570|
604|17|360|
604|19|1|
604|21|15|
604|22|47|
604|23|99|
604|24|1|
604|25|151|
605|1|23|
605|2|3|
605|3|317|
605|4|3|
605|5|186|
605|6|10|
605|7|2|
605|8|2|
605|9|8|
605|10|6|
605|11|2|
605|12|93|
605|13|86|
605|14|3|
605|15|275|
605|16|790|
605|17|652|
605|18|3|
605|19|14|
605|20|1|
605|21|62|
605|22|72|
605|23|218|
605|24|1|
605|25|219|
606|1|72|
606|2|32|
606|3|1309|
606|4|7|
606|5|1143|
606|6|50|
606|7|44|
606|8|5|
606|9|114|
606|10|7|
606|11|6|
606|12|359|
606|13|286|
606|14|11|
606|15|476|
606|16|2238|
606|17|1921|
606|18|1091|
606|19|2|
606|20|4|
606|21|124|
606|22|175|
606|23|268|
606|24|10|
606|25|491|
607|1|15|
607|2|2|
607|3|378|
607|4|4|
607|5|287|
607|6|26|
607|7|3|
607|8|2|
607|9|3|
607|11|5|
607|12|102|
607|13|117|
607|14|1|
607|15|325|
607|16|1246|
607|17|1023|
607|18|3|
607|19|6|
607|20|1|
607|21|90|
607|22|49|
607|23|135|
607|24|1|
607|25|308|
608|1|26|
608|2|5|
608|3|247|
608|4|6|
608|5|684|
608|6|19|
608|7|17|
608|9|8|
608|10|3|
608|11|1|
608|12|71|
608|13|96|
608|14|1|
608|15|138|
608|16|658|
608|17|544|
608|18|408|
608|19|1|
608|20|2|
608|21|75|
608|22|32|
608|23|95|
608|25|187|
609|1|130|
609|2|15|
609|3|742|
609|4|16|
609|5|897|
609|6|31|
609|7|111|
609|8|8|
609|9|64|
609|10|5|
609|11|8|
609|12|361|
609|13|692|
609|14|9|
609|15|403|
609|16|1974|
609|17|1531|
609|18|3470|
609|19|10|
609|20|1|
609|21|145|
609|22|154|
609|23|127|
609|24|5|
609|25|598|
610|1|32|
610|2|6|
610|3|299|
610|4|5|
610|5|377|
610|6|10|
610|7|24|
610|8|2|
610|9|134|
610|10|2|
610|11|2|
610|12|97|
610|13|91|
610|14|2|
610|15|161|
610|16|900|
610|17|808|
610|18|601|
610|19|57|
610|20|1|
610|21|90|
610|22|51|
610|23|52|
610|24|3|
610|25|223|
611|1|19|
611|2|1|
611|3|763|
611|4|4|
611|5|239|
611|6|32|
611|7|1|
611|8|5|
611|9|12|
611|10|1|
611|12|267|
611|13|122|
611|14|4|
611|15|449|
611|16|1030|
611|17|849|
611|18|5|
611|19|2|
611|20|1|
611|21|51|
611|22|118|
611|23|159|
611|24|7|
611|25|225|
612|1|17|
612|2|1|
612|3|469|
612|4|1|
612|5|248|
612|6|14|
612|7|1|
612|8|2|
612|9|4|
612|10|2|
612|11|5|
612|12|166|
612|13|82|
612|14|34|
612|15|275|
612|16|1141|
612|17|891|
612|18|8|
612|19|4|
612|21|71|
612|22|86|
612|23|240|
612|24|1|
612|25|280|
613|1|25|
613|2|5|
613|3|973|
613|4|7|
613|5|274|
613|6|50|
613|7|3|
613|8|1|
613|9|9|
613|10|4|
613|11|3|
613|12|289|
613|13|204|
613|14|5|
613|15|425|
613|16|1290|
613|17|1411|
613|18|1|
613|19|10|
613|20|2|
613|21|101|
613|22|145|
613|23|303|
613|24|3|
613|25|354|
701|1|46|
701|2|15|
701|3|1092|
701|4|8|
701|5|1721|
701|6|33|
701|7|12|
701|8|5|
701|9|21|
701|10|6|
701|11|3|
701|12|475|
701|13|324|
701|14|9|
701|15|775|
701|16|3515|
701|17|2744|
701|18|8|
701|19|9|
701|20|3|
701|21|64|
701|22|339|
701|23|2428|
701|24|4|
701|25|669|
702|1|19|
702|2|17|
702|3|949|
702|4|12|
702|5|1077|
702|6|40|
702|7|15|
702|8|3|
702|9|18|
702|10|5|
702|11|9|
702|12|418|
702|13|322|
702|14|12|
702|15|825|
702|16|3860|
702|17|2337|
702|18|4|
702|19|13|
702|20|10|
702|21|87|
702|22|250|
702|23|1944|
702|24|11|
702|25|696|
703|1|23|
703|2|4|
703|3|764|
703|4|3|
703|5|960|
703|6|20|
703|7|8|
703|8|2|
703|9|14|
703|10|5|
703|11|4|
703|12|292|
703|13|161|
703|14|4|
703|15|509|
703|16|1488|
703|17|1012|
703|18|4|
703|19|1|
703|20|3|
703|21|48|
703|22|231|
703|23|1482|
703|24|6|
703|25|634|
704|1|9|
704|2|3|
704|3|145|
704|4|4|
704|5|337|
704|6|3|
704|7|1|
704|9|7|
704|10|2|
704|11|1|
704|12|82|
704|13|57|
704|14|1|
704|15|161|
704|16|503|
704|17|335|
704|18|3|
704|19|1|
704|20|2|
704|21|24|
704|22|67|
704|23|721|
704|25|160|
705|1|13|
705|2|11|
705|3|162|
705|4|4|
705|5|217|
705|6|5|
705|7|1|
705|8|5|
705|9|6|
705|10|1|
705|11|2|
705|12|81|
705|13|148|
705|14|3|
705|15|222|
705|16|819|
705|17|681|
705|18|4|
705|19|3|
705|21|29|
705|22|32|
705|23|170|
705|24|3|
705|25|121|
706|1|10|
706|2|3|
706|3|824|
706|4|3|
706|5|591|
706|6|27|
706|7|1|
706|8|1|
706|9|4|
706|12|303|
706|13|117|
706|14|3|
706|15|360|
706|16|1053|
706|17|675|
706|18|7|
706|19|4|
706|20|4|
706|21|41|
706|22|171|
706|23|648|
706|24|5|
706|25|318|
707|1|46|
707|2|10|
707|3|1495|
707|4|13|
707|5|1450|
707|6|30|
707|7|9|
707|8|5|
707|9|22|
707|10|7|
707|11|5|
707|12|537|
707|13|397|
707|14|4|
707|15|663|
707|16|2374|
707|17|2165|
707|18|11|
707|19|7|
707|20|6|
707|21|73|
707|22|421|
707|23|2139|
707|24|9|
707|25|612|
708|1|33|
708|2|5|
708|3|346|
708|4|8|
708|5|623|
708|6|19|
708|7|1|
708|8|2|
708|9|1|
708|10|2|
708|11|2|
708|12|147|
708|13|121|
708|14|4|
708|15|344|
708|16|1229|
708|17|1093|
708|18|3|
708|19|2|
708|20|3|
708|21|25|
708|22|99|
708|23|950|
708|24|2|
708|25|292|
709|1|8|
709|2|7|
709|3|265|
709|4|2|
709|5|278|
709|6|16|
709|7|14|
709|8|1|
709|9|6|
709|10|3|
709|11|2|
709|12|106|
709|13|103|
709|14|4|
709|15|270|
709|16|1523|
709|17|888|
709|19|4|
709|20|1|
709|21|19|
709|22|62|
709|23|363|
709|24|1|
709|25|171|
710|1|21|
710|2|6|
710|3|678|
710|4|4|
710|5|756|
710|6|40|
710|7|6|
710|8|2|
710|9|7|
710|10|4|
710|11|5|
710|12|271|
710|13|161|
710|14|6|
710|15|566|
710|16|2160|
710|17|1420|
710|18|3|
710|19|3|
710|20|2|
710|21|69|
710|22|206|
710|23|1476|
710|24|3|
710|25|616|
711|1|9|
711|2|20|
711|3|209|
711|4|9|
711|5|381|
711|6|23|
711|7|4|
711|9|1|
711|10|1|
711|11|1|
711|12|109|
711|13|126|
711|14|6|
711|15|342|
711|16|1055|
711|17|738|
711|18|3|
711|19|7|
711|20|2|
711|21|35|
711|22|66|
711|23|460|
711|24|1|
711|25|179|
712|1|26|
712|2|14|
712|3|379|
712|4|15|
712|5|693|
712|6|38|
712|7|2|
712|8|2|
712|9|4|
712|10|5|
712|11|6|
712|12|208|
712|13|161|
712|14|5|
712|15|417|
712|16|1934|
712|17|1450|
712|18|4|
712|19|7|
712|20|1|
712|21|42|
712|22|111|
712|23|562|
712|24|2|
712|25|315|
713|1|20|
713|2|11|
713|3|539|
713|4|4|
713|5|796|
713|6|33|
713|7|1|
713|8|1|
713|9|15|
713|10|2|
713|12|231|
713|13|173|
713|14|4|
713|15|629|
713|16|2371|
713|17|1478|
713|18|8|
713|19|2|
713|20|4|
713|21|56|
713|22|148|
713|23|789|
713|25|471|
801|1|4|
801|3|101|
801|5|117|
801|6|6|
801|7|1|
801|11|2|
801|12|27|
801|13|36|
801|15|60|
801|16|246|
801|17|174|
801|20|1|
801|21|7|
801|22|24|
801|23|47|
801|24|1|
801|25|77|
802|1|14|
802|2|2|
802|3|609|
802|4|1|
802|5|348|
802|6|6|
802|7|3|
802|9|16|
802|10|5|
802|12|254|
802|13|54|
802|14|3|
802|15|106|
802|16|492|
802|17|342|
802|18|28|
802|21|27|
802|22|121|
802|23|195|
802|24|2|
802|25|119|
803|1|5|
803|2|1|
803|3|534|
803|5|235|
803|6|3|
803|9|7|
803|10|2|
803|12|231|
803|13|64|
803|15|106|
803|16|435|
803|17|328|
803|18|34|
803|19|1|
803|21|12|
803|22|104|
803|23|146|
803|24|1|
803|25|96|
804|1|4|
804|3|316|
804|4|2|
804|5|109|
804|6|3|
804|7|1|
804|9|10|
804|10|1|
804|11|2|
804|12|102|
804|13|67|
804|15|74|
804|16|300|
804|17|268|
804|18|17|
804|21|16|
804|22|62|
804|23|103|
804|25|70|
805|1|7|
805|2|4|
805|3|800|
805|4|4|
805|5|392|
805|6|17|
805|7|14|
805|9|13|
805|10|3|
805|12|316|
805|13|98|
805|14|2|
805|15|144|
805|16|767|
805|17|531|
805|18|60|
805|21|20|
805|22|165|
805|23|302|
805|24|4|
805|25|142|
806|1|51|
806|2|10|
806|3|1694|
806|4|17|
806|5|2078|
806|6|34|
806|7|45|
806|8|1|
806|9|36|
806|10|11|
806|11|12|
806|12|675|
806|13|464|
806|14|13|
806|15|588|
806|16|2401|
806|17|2127|
806|18|1179|
806|19|6|
806|20|2|
806|21|109|
806|22|406|
806|23|816|
806|24|12|
806|25|708|
807|1|49|
807|2|20|
807|3|877|
807|4|9|
807|5|1959|
807|6|62|
807|7|25|
807|8|13|
807|9|99|
807|10|6|
807|11|8|
807|12|389|
807|13|270|
807|14|7|
807|15|521|
807|16|3144|
807|17|1823|
807|18|794|
807|19|8|
807|20|3|
807|21|85|
807|22|266|
807|23|706|
807|24|5|
807|25|516|
808|1|54|
808|2|18|
808|3|536|
808|4|12|
808|5|1158|
808|6|30|
808|7|22|
808|8|4|
808|9|39|
808|10|4|
808|11|8|
808|12|152|
808|13|139|
808|14|2|
808|15|238|
808|16|979|
808|17|946|
808|18|1320|
808|19|8|
808|20|1|
808|21|77|
808|22|108|
808|23|78|
808|24|8|
808|25|400|
809|1|11|
809|2|3|
809|3|239|
809|4|2|
809|5|290|
809|6|8|
809|8|2|
809|9|7|
809|10|4|
809|11|1|
809|12|95|
809|13|201|
809|14|6|
809|15|282|
809|16|1607|
809|17|1070|
809|18|3|
809|19|2|
809|20|1|
809|21|26|
809|22|62|
809|23|311|
809|24|5|
809|25|230|
810|1|18|
810|2|5|
810|3|594|
810|4|8|
810|5|565|
810|6|29|
810|7|2|
810|9|3|
810|10|4|
810|11|4|
810|12|247|
810|13|146|
810|14|2|
810|15|290|
810|16|998|
810|17|729|
810|18|2|
810|20|3|
810|21|73|
810|22|135|
810|23|694|
810|24|2|
810|25|371|
811|1|65|
811|2|51|
811|3|954|
811|4|9|
811|5|1466|
811|6|74|
811|7|20|
811|8|10|
811|9|18|
811|10|8|
811|11|1|
811|12|337|
811|13|356|
811|14|10|
811|15|461|
811|16|2939|
811|17|2267|
811|18|1776|
811|19|8|
811|20|2|
811|21|74|
811|22|265|
811|23|815|
811|24|3|
811|25|570|
