OKRES|PS|P_HL_PS|DAT_AKT
508|22|7|
508|23|16|
508|25|23|
509|2|1|
509|3|18|
509|5|6|
509|7|1|
509|12|5|
509|13|2|
509|15|13|
509|16|29|
509|17|29|
509|21|2|
509|22|5|
509|23|1|
509|25|5|
511|1|2|
511|3|64|
511|4|2|
511|5|23|
511|6|2|
511|12|26|
511|13|12|
511|15|67|
511|16|206|
511|17|119|
511|21|6|
511|22|4|
511|23|27|
511|25|69|
601|1|2|
601|3|14|
601|5|7|
601|6|1|
601|12|4|
601|13|2|
601|15|12|
601|16|41|
601|17|55|
601|21|1|
601|22|3|
601|23|4|
601|25|12|
602|3|4|
602|5|10|
602|12|3|
602|13|4|
602|15|7|
602|16|32|
602|17|24|
602|18|1|
602|21|2|
602|22|1|
602|23|3|
602|25|5|
603|2|1|
603|3|11|
603|5|4|
603|12|3|
603|13|5|
603|15|11|
603|16|40|
603|17|18|
603|21|1|
603|22|2|
603|23|17|
603|25|6|
604|3|14|
604|4|1|
604|5|9|
604|6|1|
604|12|2|
604|13|3|
604|15|32|
604|16|37|
604|17|20|
604|22|5|
604|23|11|
604|25|7|
605|1|11|
605|2|1|
605|3|64|
605|5|42|
605|6|4|
605|8|1|
605|10|2|
605|12|23|
605|13|26|
605|15|77|
605|16|202|
605|17|176|
605|19|4|
605|21|15|
605|22|20|
605|23|49|
605|25|75|
606|1|7|
606|2|3|
606|3|149|
606|4|1|
606|5|100|
606|6|6|
606|7|5|
606|8|2|
606|9|7|
606|11|1|
606|12|60|
606|13|35|
606|14|2|
606|15|30|
606|16|321|
606|17|206|
606|18|71|
606|20|1|
606|21|15|
606|22|25|
606|23|29|
606|24|2|
606|25|82|
607|3|15|
607|5|5|
607|12|3|
607|13|4|
607|15|16|
607|16|58|
607|17|31|
607|18|1|
607|19|1|
607|21|8|
607|22|2|
607|23|9|
607|25|18|
608|1|13|
608|3|71|
608|5|66|
608|6|4|
608|7|7|
608|9|2|
608|12|22|
608|13|49|
608|15|21|
608|16|151|
608|17|135|
608|18|209|
608|21|13|
608|22|5|
608|23|21|
608|25|32|
609|1|41|
609|2|11|
609|3|206|
609|4|8|
609|5|265|
609|6|8|
609|7|22|
609|8|2|
609|9|5|
609|10|2|
609|11|5|
609|12|98|
609|13|180|
609|14|2|
609|15|130|
609|16|656|
609|17|576|
609|18|595|
609|19|4|
609|20|1|
609|21|58|
609|22|45|
609|23|40|
609|24|3|
609|25|179|
610|1|1|
610|2|1|
610|3|50|
610|4|2|
610|5|47|
610|6|1|
610|12|13|
610|13|9|
610|15|28|
610|16|91|
610|17|89|
610|18|3|
610|19|3|
610|21|6|
610|22|8|
610|23|13|
610|25|26|
611|3|17|
611|5|7|
611|6|2|
611|12|10|
611|13|7|
611|14|1|
611|15|29|
611|16|65|
611|17|50|
611|21|2|
611|22|7|
611|23|5|
611|25|22|
612|1|1|
612|3|50|
612|5|22|
612|6|2|
612|8|2|
612|12|12|
612|13|7|
612|14|5|
612|15|24|
612|16|141|
612|17|98|
612|21|14|
612|22|8|
612|23|21|
612|25|37|
613|3|18|
613|5|14|
613|6|1|
613|12|2|
613|13|3|
613|15|26|
613|16|43|
613|17|51|
613|22|1|
613|23|8|
613|25|8|
701|1|6|
701|2|3|
701|3|121|
701|5|125|
701|6|6|
701|7|5|
701|8|1|
701|9|3|
701|12|39|
701|13|52|
701|14|1|
701|15|99|
701|16|485|
701|17|379|
701|18|1|
701|21|9|
701|22|46|
701|23|209|
701|25|89|
702|1|4|
702|2|2|
702|3|106|
702|5|102|
702|6|6|
702|7|1|
702|9|2|
702|10|2|
702|11|4|
702|12|75|
702|13|55|
702|14|4|
702|15|129|
702|16|654|
702|17|430|
702|18|1|
702|19|3|
702|20|5|
702|21|16|
702|22|28|
702|23|320|
702|24|3|
702|25|105|
703|1|1|
703|3|79|
703|5|66|
703|6|1|
703|7|2|
703|11|2|
703|12|35|
703|13|22|
703|15|74|
703|16|144|
703|17|97|
703|21|3|
703|22|15|
703|23|153|
703|24|2|
703|25|70|
704|1|2|
704|3|39|
704|5|10|
704|6|1|
704|12|22|
704|13|15|
704|14|1|
704|15|26|
704|16|119|
704|17|72|
704|21|6|
704|22|14|
704|23|156|
704|25|46|
705|1|4|
705|2|7|
705|3|59|
705|4|2|
705|5|76|
705|6|4|
705|8|2|
705|9|3|
705|12|29|
705|13|27|
705|14|2|
705|15|60|
705|16|252|
705|17|201|
705|18|1|
705|19|2|
705|21|9|
705|22|12|
705|23|42|
705|24|1|
705|25|32|
707|1|1|
707|3|153|
707|4|2|
707|5|181|
707|6|5|
707|7|1|
707|8|2|
707|9|7|
707|11|1|
707|12|65|
707|13|50|
707|15|76|
707|16|312|
707|17|361|
707|20|1|
707|21|11|
707|22|34|
707|23|309|
707|24|1|
707|25|69|
708|1|1|
708|3|18|
708|5|16|
708|6|1|
708|12|7|
708|13|6|
708|15|13|
708|16|45|
708|17|45|
708|18|1|
708|21|1|
708|22|2|
708|23|48|
708|25|14|
709|1|1|
709|2|1|
709|3|31|
709|5|18|
709|6|9|
709|7|6|
709|9|4|
709|10|1|
709|12|15|
709|13|11|
709|14|1|
709|15|58|
709|16|295|
709|17|115|
709|21|7|
709|22|10|
709|23|33|
709|25|29|
710|1|2|
710|3|77|
710|5|66|
710|6|4|
710|7|1|
710|10|1|
710|11|2|
710|12|38|
710|13|17|
710|14|2|
710|15|72|
710|16|273|
710|17|164|
710|21|2|
710|22|11|
710|23|150|
710|25|54|
711|1|1|
711|2|1|
711|3|9|
711|4|1|
711|5|1|
711|6|2|
711|7|1|
711|12|2|
711|13|7|
711|14|2|
711|15|14|
711|16|36|
711|17|28|
711|21|1|
711|22|1|
711|23|25|
711|25|8|
712|1|3|
712|2|4|
712|3|72|
712|4|1|
712|5|79|
712|6|10|
712|10|2|
712|11|2|
712|12|35|
712|13|30|
712|14|1|
712|15|78|
712|16|339|
712|17|207|
712|19|3|
712|20|1|
712|21|15|
712|22|20|
712|23|58|
712|25|56|
713|1|4|
713|2|4|
713|3|101|
713|5|88|
713|6|7|
713|8|1|
713|9|6|
713|12|31|
713|13|37|
713|14|2|
713|15|132|
713|16|479|
713|17|314|
713|19|1|
713|20|1|
713|21|5|
713|22|36|
713|23|188|
713|25|102|
801|1|1|
801|3|15|
801|5|9|
801|7|1|
801|11|1|
801|12|7|
801|13|5|
801|15|7|
801|16|18|
801|17|18|
801|22|4|
801|23|11|
801|25|5|
806|1|3|
806|2|1|
806|3|222|
806|4|2|
806|5|143|
806|6|9|
806|7|4|
806|9|3|
806|10|2|
806|11|2|
806|12|80|
806|13|46|
806|14|3|
806|15|78|
806|16|325|
806|17|301|
806|18|116|
806|21|18|
806|22|52|
806|23|139|
806|24|2|
806|25|102|
807|1|6|
807|2|2|
807|3|39|
807|4|1|
807|5|92|
807|6|4|
807|7|1|
807|8|3|
807|9|3|
807|11|2|
807|12|15|
807|13|32|
807|14|2|
807|15|42|
807|16|218|
807|17|163|
807|18|81|
807|20|1|
807|21|10|
807|22|17|
807|23|56|
807|24|1|
807|25|57|
808|1|3|
808|2|1|
808|3|27|
808|4|1|
808|5|23|
808|6|1|
808|7|2|
808|12|6|
808|13|7|
808|15|15|
808|16|48|
808|17|35|
808|18|48|
808|21|10|
808|22|1|
808|23|4|
808|24|2|
808|25|16|
809|1|2|
809|2|1|
809|3|93|
809|4|2|
809|5|122|
809|6|2|
809|8|1|
809|9|1|
809|10|3|
809|12|30|
809|13|57|
809|14|3|
809|15|102|
809|16|524|
809|17|361|
809|18|1|
809|19|1|
809|21|14|
809|22|23|
809|23|96|
809|24|3|
809|25|79|
811|2|13|
811|3|57|
811|4|1|
811|5|79|
811|6|4|
811|9|1|
811|12|18|
811|13|15|
811|14|1|
811|15|26|
811|16|172|
811|17|145|
811|18|74|
811|19|1|
811|21|7|
811|22|23|
811|23|39|
811|25|37|
