PS|PC_HL|P_HL_KAN|DAT_AKT
1|1|1249|01.10.2023 02:30:00
1|2|539|
1|3|474|
1|4|385|
1|5|383|
1|6|233|
1|7|283|
1|8|316|
1|9|260|
1|10|348|
1|11|165|
1|12|204|
1|13|219|
1|14|139|
1|15|230|
1|16|239|
1|17|209|
1|18|444|
1|19|119|
1|20|132|
1|21|171|
1|22|85|
1|23|80|
1|24|98|
1|25|58|
1|26|82|
1|27|155|
1|28|119|
1|29|76|
1|30|96|
1|31|83|
1|32|51|
1|33|52|
1|34|73|
1|35|44|
1|36|98|
1|37|128|
1|38|23|
1|39|45|
1|40|130|
1|41|84|
1|42|49|
1|43|35|
1|44|86|
1|45|28|
1|46|40|
1|47|61|
1|48|44|
1|49|36|
1|50|41|
1|51|73|
1|52|52|
1|53|56|
1|54|87|
1|55|57|
1|56|73|
1|57|56|
1|58|106|
1|59|57|
1|60|92|
2|1|115|
2|2|125|
2|3|304|
2|4|88|
2|5|68|
2|6|49|
2|7|61|
2|8|59|
2|9|54|
2|10|69|
2|11|23|
2|12|41|
2|13|25|
2|14|68|
2|15|33|
2|16|49|
2|17|46|
2|18|76|
2|19|45|
2|20|17|
2|21|49|
2|22|37|
2|23|18|
2|24|22|
2|25|12|
2|26|13|
2|27|9|
2|28|17|
2|29|17|
2|30|28|
2|31|14|
2|32|11|
2|33|10|
2|34|10|
2|35|23|
2|36|34|
2|37|15|
2|38|16|
2|39|36|
2|40|10|
2|41|7|
2|42|15|
2|43|10|
2|44|10|
2|45|15|
2|46|19|
2|47|16|
2|48|15|
2|49|12|
2|50|12|
2|51|6|
2|52|11|
2|53|15|
2|54|13|
2|55|15|
2|56|7|
2|57|10|
2|58|29|
2|59|8|
2|60|8|
2|61|14|
2|62|24|
2|63|14|
2|64|19|
2|65|8|
2|66|12|
2|67|10|
2|68|14|
2|69|9|
2|70|53|
3|1|121834|
3|2|41467|
3|3|49590|
3|4|24629|
3|5|24613|
3|6|10588|
3|7|5522|
3|8|6908|
3|9|11183|
3|10|13083|
3|11|7467|
3|12|7943|
3|13|10488|
3|14|4146|
3|15|24591|
3|16|2278|
3|17|14151|
3|18|4401|
3|19|4847|
3|20|2779|
3|21|2423|
3|22|2216|
3|23|1123|
3|24|5886|
3|25|4704|
3|26|1015|
3|27|1146|
3|28|1867|
3|29|626|
3|30|1596|
3|31|3104|
3|32|1126|
3|33|478|
3|34|533|
3|35|3369|
3|36|2171|
3|37|2083|
3|38|1451|
3|39|1131|
3|40|1882|
3|41|990|
3|42|1686|
3|43|605|
3|44|1001|
3|45|711|
3|46|1005|
3|47|1141|
3|48|300|
3|49|1557|
3|50|377|
3|51|528|
3|52|2437|
3|53|1111|
3|54|286|
3|55|608|
3|56|530|
3|57|299|
3|58|1534|
3|59|149|
3|60|1124|
3|61|642|
3|62|355|
3|63|670|
3|64|658|
3|65|392|
3|66|563|
3|67|427|
3|68|509|
3|69|904|
3|70|312|
3|71|342|
3|72|97|
3|73|208|
3|74|196|
3|75|423|
3|76|531|
3|77|747|
3|78|353|
3|79|659|
3|80|431|
3|81|574|
3|82|373|
3|83|267|
3|84|275|
3|85|179|
3|86|72|
3|87|333|
3|88|258|
3|89|373|
3|90|154|
3|91|542|
3|92|273|
3|93|389|
3|94|181|
3|95|334|
3|96|69|
3|97|385|
3|98|244|
3|99|80|
3|100|542|
3|101|417|
3|102|361|
3|103|172|
3|104|723|
3|105|263|
3|106|114|
3|107|94|
3|108|87|
3|109|545|
3|110|82|
3|111|103|
3|112|169|
3|113|242|
3|114|45|
3|115|235|
3|116|296|
3|117|67|
3|118|329|
3|119|257|
3|120|123|
3|121|147|
3|122|107|
3|123|85|
3|124|266|
3|125|49|
3|126|580|
3|127|392|
3|128|337|
3|129|309|
3|130|107|
3|131|252|
3|132|185|
3|133|245|
3|134|254|
3|135|124|
3|136|105|
3|137|251|
3|138|1859|
3|139|181|
3|140|640|
3|141|310|
3|142|61|
3|143|225|
3|144|157|
3|145|171|
3|146|155|
3|147|440|
3|148|333|
3|149|487|
3|150|1449|
4|1|254|
4|2|140|
4|3|138|
4|4|106|
4|5|34|
4|6|65|
4|7|44|
4|8|40|
4|9|46|
4|10|29|
4|11|21|
4|12|12|
4|13|30|
4|14|29|
4|15|12|
4|16|30|
4|17|32|
4|18|38|
4|19|39|
4|20|24|
4|21|15|
4|22|16|
4|23|17|
4|24|60|
4|25|21|
4|26|15|
4|27|22|
4|28|20|
4|29|26|
4|30|27|
4|31|15|
4|32|15|
4|33|13|
4|34|20|
4|35|11|
4|36|16|
4|37|6|
4|38|10|
4|39|9|
4|40|10|
4|41|8|
4|42|12|
4|43|12|
4|44|23|
4|45|7|
4|46|4|
4|47|14|
4|48|47|
4|49|7|
4|50|10|
4|51|12|
4|52|11|
4|53|8|
4|54|24|
4|55|14|
4|56|9|
4|57|15|
4|58|11|
4|59|10|
4|60|22|
4|61|13|
4|62|8|
4|63|5|
4|64|11|
4|65|8|
4|66|12|
4|67|19|
4|68|24|
4|69|8|
4|70|9|
4|71|2|
4|72|2|
4|73|10|
4|74|17|
4|75|6|
4|76|8|
4|77|8|
4|78|11|
4|79|6|
4|80|13|
4|81|4|
4|82|6|
4|83|7|
4|84|5|
4|85|7|
4|86|7|
4|87|2|
4|88|5|
4|89|4|
4|90|4|
4|91|6|
4|92|19|
4|93|13|
4|94|8|
4|95|7|
4|96|8|
4|97|3|
4|98|3|
4|99|2|
