OKRES|PS|P_HL_PS|DAT_AKT
205|6|26|
205|7|1|
205|8|2|
205|9|4|
205|10|3|
205|11|1|
205|12|256|
205|13|119|
205|14|8|
205|15|229|
205|16|929|
205|17|620|
205|19|1|
205|20|1|
205|21|18|
205|22|128|
205|23|261|
205|24|5|
205|25|206|
206|1|13|
206|2|1|
206|3|814|
206|4|9|
206|5|541|
206|6|17|
206|8|4|
206|9|1|
206|10|2|
206|12|270|
206|13|133|
206|14|3|
206|15|219|
206|16|857|
206|17|628|
206|18|1|
206|19|3|
206|20|1|
206|21|67|
206|22|157|
206|23|340|
206|24|2|
206|25|242|
207|1|21|
207|2|4|
207|3|1009|
207|4|3|
207|5|747|
207|6|21|
207|7|5|
207|8|19|
207|9|11|
207|10|2|
207|11|4|
207|12|374|
207|13|171|
207|14|8|
207|15|349|
207|16|1577|
207|17|923|
207|18|1|
207|19|5|
207|20|3|
207|21|51|
207|22|246|
207|23|380|
207|24|3|
207|25|324|
301|1|14|
301|2|3|
301|3|829|
301|4|7|
301|5|373|
301|6|40|
301|7|5|
301|8|11|
301|9|6|
301|10|4|
301|11|4|
301|12|252|
301|13|143|
301|14|5|
301|15|452|
301|16|2307|
301|17|1218|
301|18|2|
301|19|3|
301|20|1|
301|21|71|
301|22|130|
301|23|425|
301|24|6|
301|25|387|
302|1|27|
302|2|3|
302|3|949|
302|4|5|
302|5|364|
302|6|30|
302|7|1|
302|8|2|
302|9|11|
302|10|5|
302|11|5|
302|12|319|
302|13|140|
302|14|11|
302|15|604|
302|16|2349|
302|17|1208|
302|18|10|
302|19|3|
302|20|3|
302|21|88|
302|22|176|
302|23|381|
302|24|12|
302|25|317|
303|1|10|
303|2|2|
303|3|684|
303|4|1|
303|5|190|
303|6|19|
303|7|3|
303|8|8|
303|9|5|
303|10|2|
303|11|1|
303|12|194|
303|13|86|
303|14|3|
303|15|195|
303|16|860|
303|17|686|
303|18|2|
303|19|5|
303|21|25|
303|22|66|
303|23|52|
303|24|12|
303|25|186|
304|1|17|
304|2|3|
304|3|1374|
304|4|7|
304|5|573|
304|6|35|
304|7|6|
304|8|1|
304|9|7|
304|10|12|
304|11|5|
304|12|491|
304|13|211|
304|14|6|
304|15|507|
304|16|2015|
304|17|1270|
304|18|4|
304|19|7|
304|20|1|
304|21|108|
304|22|222|
304|23|378|
304|24|10|
304|25|453|
305|1|29|
305|2|6|
305|3|1141|
305|4|10|
305|5|479|
305|6|36|
305|7|1|
305|8|8|
305|9|11|
305|10|3|
305|11|1|
305|12|418|
305|13|180|
305|14|13|
305|15|595|
305|16|2989|
305|17|1412|
305|18|1|
305|19|8|
305|20|1|
305|21|119|
305|22|233|
305|23|537|
305|24|6|
305|25|476|
306|1|17|
306|2|2|
306|3|807|
306|4|8|
306|5|296|
306|6|17|
306|7|1|
306|8|2|
306|9|6|
306|10|3|
306|11|5|
306|12|244|
306|13|135|
306|14|5|
306|15|666|
306|16|2428|
306|17|1042|
306|18|4|
306|19|3|
306|20|1|
306|21|70|
306|22|136|
306|23|364|
306|24|2|
306|25|433|
307|1|81|
307|2|2|
307|3|3567|
307|4|11|
307|5|1286|
307|6|145|
307|7|7|
307|8|34|
307|9|29|
307|10|6|
307|11|9|
307|12|1181|
307|13|530|
307|14|21|
307|15|1716|
307|16|6805|
307|17|3807|
307|18|4|
307|19|20|
307|20|4|
307|21|251|
307|22|721|
307|23|955|
307|24|25|
307|25|1440|
308|1|25|
308|2|1|
308|3|1006|
308|4|3|
308|5|367|
308|6|23|
308|9|14|
308|10|1|
308|11|4|
308|12|349|
308|13|126|
308|14|13|
308|15|502|
308|16|2190|
308|17|1148|
308|19|3|
308|20|2|
308|21|81|
308|22|173|
308|23|447|
308|24|7|
308|25|344|
309|1|39|
309|2|3|
309|3|2512|
309|4|16|
309|5|935|
309|6|61|
309|7|1|
309|8|5|
309|9|33|
309|10|10|
309|11|4|
309|12|841|
309|13|321|
309|14|10|
309|15|1096|
309|16|3610|
309|17|2292|
309|18|2|
309|19|16|
309|20|5|
309|21|129|
309|22|450|
309|23|1063|
309|24|18|
309|25|771|
401|1|43|
401|2|7|
401|3|847|
401|4|11|
401|5|680|
401|6|13|
401|7|70|
401|8|5|
401|9|66|
401|10|5|
401|11|1|
401|12|180|
401|13|108|
401|14|5|
401|15|159|
401|16|1473|
401|17|700|
401|18|5922|
401|19|2|
401|20|1|
401|21|27|
401|22|92|
401|23|48|
401|24|2|
401|25|260|
402|1|90|
402|2|12|
402|3|3699|
402|4|14|
402|5|2355|
402|6|99|
402|7|86|
402|8|8|
402|9|123|
402|10|13|
402|11|26|
402|12|1182|
402|13|648|
402|14|19|
402|15|895|
402|16|5415|
402|17|3671|
402|18|3426|
402|19|30|
402|20|7|
402|21|315|
402|22|598|
402|23|878|
402|24|20|
402|25|1186|
403|1|41|
403|2|1|
403|3|3306|
403|4|7|
403|5|1245|
403|6|33|
403|7|12|
403|8|7|
403|9|33|
403|10|4|
403|11|16|
403|12|1239|
403|13|392|
403|14|24|
403|15|938|
403|16|5016|
403|17|3206|
403|18|194|
403|19|19|
403|20|1|
403|21|145|
403|22|550|
403|23|858|
403|24|15|
403|25|925|
404|1|41|
404|3|1318|
404|4|10|
404|5|724|
404|6|29|
404|7|24|
404|9|54|
404|10|3|
404|11|1|
404|12|367|
404|13|223|
404|14|9|
404|15|375|
404|16|2407|
404|17|1456|
404|18|2124|
404|19|12|
404|20|2|
404|21|62|
404|22|192|
404|23|267|
404|24|4|
404|25|499|
405|1|27|
405|2|3|
405|3|533|
405|4|4|
405|5|492|
405|6|16|
405|7|14|
405|9|14|
405|10|1|
405|12|187|
405|13|96|
405|14|3|
405|15|67|
405|16|696|
405|17|434|
405|18|408|
405|19|1|
405|20|1|
405|21|29|
405|22|81|
405|23|49|
405|25|128|
406|1|29|
406|2|3|
406|3|993|
406|4|3|
406|5|572|
406|6|12|
406|7|1|
406|8|4|
406|9|5|
406|10|3|
406|11|4|
406|12|349|
406|13|209|
406|14|7|
406|15|617|
406|16|3684|
406|17|1410|
406|18|4|
406|19|7|
406|20|2|
406|21|81|
406|22|218|
406|23|517|
406|24|12|
406|25|459|
407|1|14|
407|3|442|
407|5|278|
407|6|19|
407|7|3|
407|9|7|
407|10|4|
407|12|159|
407|13|97|
407|14|9|
407|15|362|
407|16|1242|
407|17|817|
407|18|58|
407|19|6|
407|20|1|
407|21|51|
407|22|70|
407|23|209|
407|24|3|
407|25|279|
501|1|12|
501|3|719|
501|4|5|
501|5|379|
501|6|24|
501|7|1|
501|8|3|
501|9|6|
501|10|2|
501|11|3|
501|12|276|
501|13|138|
501|14|7|
501|15|573|
501|16|2012|
501|17|1142|
501|18|1|
501|19|5|
501|21|55|
501|22|118|
501|23|352|
501|24|5|
501|25|406|
502|1|12|
502|2|2|
502|3|460|
502|4|10|
502|5|257|
502|6|13|
502|9|1|
502|10|1|
502|11|1|
502|12|186|
502|13|99|
502|14|1|
502|15|371|
502|16|1865|
502|17|899|
502|19|1|
502|20|5|
502|21|51|
502|22|76|
502|23|277|
502|24|1|
502|25|268|
503|1|13|
503|2|3|
503|3|602|
503|4|4|
503|5|379|
503|6|19|
503|8|1|
503|9|2|
503|10|5|
503|11|1|
503|12|216|
503|13|108|
503|14|4|
503|15|251|
503|16|750|
503|17|614|
503|19|1|
503|20|4|
503|21|40|
503|22|194|
503|23|479|
503|24|5|
503|25|186|
504|1|8|
504|2|1|
504|3|381|
504|4|1|
504|5|200|
504|6|13|
504|7|1|
504|9|1|
504|10|1|
504|11|1|
504|12|145|
504|13|64|
504|14|5|
504|15|372|
504|16|1298|
504|17|602|
504|19|3|
504|20|3|
504|21|36|
504|22|66|
504|23|162|
504|24|2|
504|25|198|
505|1|40|
505|2|6|
505|3|1478|
505|4|8|
505|5|711|
505|6|50|
505|7|2|
505|8|2|
505|9|7|
505|10|8|
505|11|9|
505|12|525|
505|13|281|
505|14|17|
505|15|816|
505|16|2016|
505|17|1914|
505|18|4|
505|19|5|
505|20|2|
505|21|84|
505|22|300|
505|23|558|
505|24|3|
505|25|670|
506|1|34|
506|2|1|
506|3|1918|
506|4|7|
506|5|536|
506|6|34|
506|7|1|
506|8|4|
506|9|12|
506|10|7|
506|11|5|
506|12|650|
506|13|202|
506|14|17|
506|15|826|
506|16|2389|
506|17|1577|
506|18|3|
506|19|9|
506|20|1|
506|21|102|
506|22|249|
506|23|384|
506|24|7|
506|25|490|
507|1|8|
507|2|4|
507|3|331|
507|5|206|
507|6|4|
507|8|2|
507|10|2|
507|11|1|
507|12|132|
507|13|86|
507|14|1|
507|15|314|
507|16|619|
507|17|485|
507|18|1|
507|19|2|
507|20|4|
507|21|37|
507|22|95|
507|23|995|
507|24|2|
507|25|205|
508|1|46|
508|2|6|
508|3|2144|
508|4|24|
508|5|1206|
508|6|72|
508|7|8|
508|8|5|
508|9|10|
508|10|6|
508|11|7|
508|12|744|
508|13|378|
508|14|11|
508|15|1175|
508|16|2673|
508|17|2045|
508|18|10|
508|19|8|
508|20|7|
508|21|110|
508|22|425|
508|23|1455|
508|24|12|
508|25|987|
509|1|29|
509|2|5|
509|3|473|
509|4|5|
509|5|195|
509|6|35|
509|7|3|
509|8|2|
509|9|1|
509|10|3|
509|11|1|
509|12|119|
509|13|116|
509|14|5|
509|15|265|
509|16|969|
509|17|783|
509|18|3|
509|19|7|
509|21|70|
509|22|59|
509|23|137|
509|24|7|
509|25|265|
510|1|10|
510|3|455|
510|5|283|
510|6|9|
510|8|10|
510|9|3|
510|10|1|
510|11|1|
510|12|175|
510|13|73|
510|14|3|
510|15|483|
510|16|757|
510|17|580|
510|18|1|
510|19|1|
510|20|3|
510|21|37|
510|22|91|
510|23|742|
510|24|1|
510|25|228|
511|1|56|
511|2|2|
511|3|3715|
511|4|34|
511|5|1259|
511|6|63|
511|7|6|
511|8|14|
511|9|21|
511|10|6|
511|11|8|
511|12|1333|
511|13|343|
511|14|12|
511|15|1445|
511|16|5402|
511|17|3018|
511|18|4|
511|19|9|
511|20|2|
511|21|197|
511|22|580|
511|23|1193|
511|24|9|
511|25|1045|
601|1|43|
601|2|3|
601|3|2323|
601|4|11|
601|5|567|
601|6|36|
601|7|8|
601|8|5|
601|9|15|
601|10|3|
601|11|2|
601|12|810|
601|13|252|
601|14|4|
601|15|706|
601|16|2583|
601|17|2615|
601|18|7|
601|19|11|
601|20|4|
601|21|165|
601|22|312|
601|23|563|
601|24|6|
601|25|420|
602|1|5|
602|2|2|
602|3|297|
602|5|124|
602|6|5|
602|7|1|
602|8|1|
602|9|5|
602|10|1|
602|12|83|
602|13|60|
602|14|1|
602|15|181|
602|16|479|
602|17|477|
602|18|1|
602|19|5|
602|21|43|
602|22|60|
602|23|130|
602|24|1|
602|25|110|
603|1|28|
603|2|3|
603|3|707|
603|4|4|
603|5|294|
603|6|26|
603|7|3|
603|9|9|
603|10|1|
603|11|2|
603|12|238|
603|13|149|
603|14|8|
603|15|340|
603|16|1075|
603|17|1001|
603|18|2|
603|19|24|
603|20|2|
603|21|44|
603|22|137|
603|23|280|
603|24|4|
603|25|364|
604|1|5|
604|2|1|
604|3|327|
604|4|4|
604|5|135|
604|6|16|
604|8|1|
604|9|5|
604|11|4|
604|12|144|
604|13|73|
604|14|6|
604|15|302|
604|16|815|
604|17|527|
604|19|2|
604|21|21|
604|22|64|
604|23|163|
604|24|1|
604|25|196|
605|1|23|
605|2|3|
605|3|317|
605|4|3|
605|5|186|
605|6|10|
605|7|2|
605|8|2|
605|9|8|
605|10|6|
605|11|2|
605|12|93|
605|13|86|
605|14|3|
605|15|275|
605|16|790|
605|17|652|
605|18|3|
605|19|14|
605|20|1|
605|21|62|
605|22|72|
605|23|218|
605|24|1|
605|25|219|
606|1|102|
606|2|36|
606|3|1900|
606|4|14|
606|5|1640|
606|6|65|
606|7|66|
606|8|5|
606|9|179|
606|10|10|
606|11|6|
606|12|545|
606|13|418|
606|14|12|
606|15|673|
606|16|3321|
606|17|2774|
606|18|1528|
606|19|6|
606|20|7|
606|21|168|
606|22|272|
606|23|376|
606|24|13|
606|25|714|
607|1|29|
607|2|6|
607|3|634|
607|4|5|
607|5|508|
607|6|38|
607|7|10|
607|8|5|
607|9|6|
607|10|2|
607|11|8|
607|12|178|
607|13|210|
607|14|4|
607|15|498|
607|16|2114|
607|17|1672|
607|18|5|
607|19|14|
607|20|3|
607|21|163|
607|22|76|
607|23|254|
607|24|2|
607|25|480|
608|1|36|
608|2|6|
608|3|304|
608|4|8|
608|5|781|
608|6|23|
608|7|24|
608|8|1|
608|9|9|
608|10|3|
608|11|3|
608|12|84|
608|13|113|
608|14|1|
608|15|181|
608|16|895|
608|17|700|
608|18|509|
608|19|2|
608|20|3|
608|21|86|
608|22|54|
608|23|111|
608|24|2|
608|25|217|
609|1|150|
609|2|19|
609|3|1100|
609|4|20|
609|5|1129|
609|6|34|
609|7|126|
609|8|8|
609|9|67|
609|10|5|
609|11|12|
609|12|470|
609|13|835|
609|14|11|
609|15|554|
609|16|2597|
609|17|2080|
609|18|3760|
609|19|13|
609|20|1|
609|21|192|
609|22|206|
609|23|177|
609|24|6|
609|25|765|
610|1|49|
610|2|10|
610|3|431|
610|4|7|
610|5|523|
610|6|14|
610|7|38|
610|8|3|
610|9|149|
610|10|3|
610|11|3|
610|12|165|
610|13|140|
610|14|3|
610|15|248|
610|16|1256|
610|17|1211|
610|18|681|
610|19|62|
610|20|2|
610|21|134|
610|22|76|
610|23|136|
610|24|4|
610|25|308|
611|1|24|
611|2|1|
611|3|1165|
611|4|6|
611|5|340|
611|6|45|
611|7|2|
611|8|5|
611|9|14|
611|10|1|
611|11|1|
611|12|452|
611|13|169|
611|14|9|
611|15|642|
611|16|1516|
611|17|1285|
611|18|5|
611|19|5|
611|20|2|
611|21|83|
611|22|194|
611|23|305|
611|24|9|
611|25|309|
612|1|24|
612|2|1|
612|3|672|
612|4|2|
612|5|372|
612|6|26|
612|7|1|
612|8|2|
612|9|5|
612|10|2|
612|11|5|
612|12|243|
612|13|133|
612|14|41|
612|15|419|
612|16|1653|
612|17|1199|
612|18|10|
612|19|5|
612|21|95|
612|22|144|
612|23|347|
612|24|1|
612|25|375|
613|1|30|
613|2|6|
613|3|1178|
613|4|8|
613|5|399|
613|6|57|
613|7|3|
613|8|1|
613|9|11|
613|10|5|
613|11|4|
613|12|369|
613|13|236|
613|14|7|
613|15|532|
613|16|1732|
613|17|1756|
613|18|2|
613|19|10|
613|20|3|
613|21|132|
613|22|197|
613|23|423|
613|24|3|
613|25|439|
701|1|69|
701|2|19|
701|3|1711|
701|4|14|
701|5|2570|
701|6|43|
701|7|15|
701|8|5|
701|9|28|
701|10|9|
701|11|5|
701|12|713|
701|13|487|
701|14|17|
701|15|1140|
701|16|5075|
701|17|4004|
701|18|9|
701|19|10|
701|20|6|
701|21|113|
701|22|536|
701|23|3707|
701|24|8|
701|25|975|
702|1|24|
702|2|22|
702|3|1406|
702|4|16|
702|5|1349|
702|6|55|
702|7|18|
702|8|3|
702|9|29|
702|10|7|
702|11|10|
702|12|603|
702|13|403|
702|14|12|
702|15|1106|
702|16|4948|
702|17|3146|
702|18|5|
702|19|15|
702|20|12|
702|21|123|
702|22|364|
702|23|2488|
702|24|12|
702|25|946|
703|1|44|
703|2|8|
703|3|1466|
703|4|8|
703|5|2418|
703|6|38|
703|7|8|
703|8|4|
703|9|34|
703|10|10|
703|11|10|
703|12|516|
703|13|280|
703|14|6|
703|15|788|
703|16|2574|
703|17|1990|
703|18|9|
703|19|3|
703|20|9|
703|21|86|
703|22|358|
703|23|2442|
703|24|9|
703|25|1114|
704|1|15|
704|2|3|
704|3|247|
704|4|5|
704|5|443|
704|6|4|
704|7|1|
704|9|7|
704|10|2|
704|11|1|
704|12|138|
704|13|88|
704|14|3|
704|15|260|
704|16|720|
704|17|496|
704|18|3|
704|19|1|
704|20|2|
704|21|32|
704|22|106|
704|23|1053|
704|24|1|
704|25|224|
705|1|14|
705|2|11|
705|3|173|
705|4|4|
705|5|240|
705|6|8|
705|7|1|
705|8|6|
705|9|6|
705|10|1|
705|11|2|
705|12|86|
705|13|152|
705|14|3|
705|15|269|
705|16|906|
705|17|729|
705|18|5|
705|19|3|
705|21|34|
705|22|34|
705|23|193|
705|24|3|
705|25|135|
706|1|29|
706|2|3|
706|3|1992|
706|4|8|
706|5|1268|
706|6|48|
706|7|4|
706|8|3|
706|9|10|
706|10|2|
706|11|3|
706|12|692|
706|13|270|
706|14|7|
706|15|713|
706|16|2176|
706|17|1505|
706|18|17|
706|19|10|
706|20|7|
706|21|71|
706|22|381|
706|23|1406|
706|24|11|
706|25|631|
707|1|107|
707|2|32|
707|3|2897|
707|4|23|
707|5|3175|
707|6|67|
707|7|14|
707|8|7|
707|9|35|
707|10|11|
707|11|8|
707|12|1040|
707|13|724|
707|14|14|
707|15|1183|
707|16|4295|
707|17|3831|
707|18|19|
707|19|12|
707|20|14|
707|21|149|
707|22|811|
707|23|3765|
707|24|15|
707|25|1148|
708|1|37|
708|2|5|
708|3|714|
708|4|10|
708|5|865|
708|6|33|
708|7|1|
708|8|7|
708|9|6|
708|10|7|
708|11|6|
708|12|296|
708|13|219|
708|14|8|
708|15|591|
708|16|2103|
708|17|1885|
708|18|3|
708|19|3|
708|20|3|
708|21|46|
708|22|194|
708|23|1648|
708|24|6|
708|25|544|
709|1|8|
709|2|7|
709|3|268|
709|4|3|
709|5|348|
709|6|17|
709|7|15|
709|8|1|
709|9|7|
709|10|3|
709|11|2|
709|12|112|
709|13|110|
709|14|4|
709|15|301|
709|16|1773|
709|17|966|
709|19|4|
709|20|1|
709|21|23|
709|22|64|
709|23|395|
709|24|1|
709|25|191|
710|1|30|
710|2|7|
710|3|881|
710|4|4|
710|5|946|
710|6|52|
710|7|7|
710|8|3|
710|9|9|
710|10|4|
710|11|5|
710|12|373|
710|13|198|
710|14|8|
710|15|718|
710|16|2656|
710|17|1733|
710|18|5|
710|19|5|
710|20|2|
710|21|72|
710|22|266|
710|23|1901|
710|24|7|
710|25|743|
711|1|18|
711|2|28|
711|3|347|
711|4|14|
711|5|681|
711|6|31|
711|7|7|
711|9|2|
711|10|2|
711|11|3|
711|12|160|
711|13|173|
711|14|9|
711|15|461|
711|16|1491|
711|17|991|
711|18|4|
711|19|8|
711|20|2|
711|21|48|
711|22|121|
711|23|675|
711|24|2|
711|25|259|
712|1|27|
712|2|18|
712|3|488|
712|4|18|
712|5|799|
712|6|45|
712|7|2|
712|8|3|
712|9|4|
712|10|6|
712|11|7|
712|12|263|
712|13|216|
712|14|8|
712|15|533|
712|16|2382|
712|17|1745|
712|18|4|
712|19|8|
712|20|1|
712|21|46|
712|22|147|
712|23|804|
712|24|2|
712|25|416|
713|1|35|
713|2|25|
713|3|785|
713|4|7|
713|5|1501|
713|6|51|
713|7|2|
713|8|3|
713|9|16|
713|10|2|
713|11|1|
713|12|323|
713|13|281|
713|14|9|
713|15|851|
713|16|3560|
713|17|2262|
713|18|11|
713|19|4|
713|20|4|
713|21|97|
713|22|227|
713|23|1220|
713|24|2|
713|25|701|
801|1|9|
801|2|2|
801|3|189|
801|4|1|
801|5|266|
801|6|7|
801|7|3|
801|8|1|
801|9|4|
801|10|1|
801|11|2|
801|12|53|
801|13|64|
801|14|1|
801|15|120|
801|16|546|
801|17|372|
801|19|2|
801|20|1|
801|21|20|
801|22|59|
801|23|232|
801|24|4|
801|25|178|
802|1|17|
802|2|2|
802|3|1049|
802|4|1|
802|5|465|
802|6|11|
802|7|4|
802|8|1|
802|9|20|
802|10|5|
802|11|2|
802|12|426|
802|13|81|
802|14|7|
802|15|197|
802|16|768|
802|17|521|
802|18|68|
802|19|2|
802|20|1|
802|21|41|
802|22|181|
802|23|319|
802|24|2|
802|25|175|
803|1|14|
803|2|2|
803|3|1054|
803|4|1|
803|5|447|
803|6|11|
803|9|16|
803|10|3|
803|11|1|
803|12|438|
803|13|133|
803|14|1|
803|15|218|
803|16|843|
803|17|673|
803|18|56|
803|19|1|
803|21|38|
803|22|212|
803|23|341|
803|24|4|
803|25|204|
804|1|5|
804|3|479|
804|4|2|
804|5|173|
804|6|5|
804|7|1|
804|9|10|
804|10|2|
804|11|3|
804|12|168|
804|13|82|
804|15|94|
804|16|410|
804|17|377|
804|18|20|
804|20|2|
804|21|22|
804|22|85|
804|23|143|
804|25|97|
805|1|17|
805|2|7|
805|3|1691|
805|4|6|
805|5|799|
805|6|28|
805|7|18|
805|8|1|
805|9|31|
805|10|3|
805|11|2|
805|12|672|
805|13|246|
805|14|5|
805|15|334|
805|16|1532|
805|17|1148|
805|18|97|
805|19|1|
805|20|2|
805|21|58|
805|22|329|
805|23|630|
805|24|6|
805|25|324|
806|1|90|
806|2|16|
806|3|2785|
806|4|21|
806|5|3589|
806|6|50|
806|7|66|
806|8|3|
806|9|61|
806|10|11|
806|11|15|
806|12|1193|
806|13|756|
806|14|19|
806|15|955|
806|16|3931|
806|17|3299|
806|18|1686|
806|19|11|
806|20|4|
806|21|183|
806|22|641|
806|23|1326|
806|24|16|
806|25|1141|
807|1|58|
807|2|23|
807|3|1206|
807|4|9|
807|5|2269|
807|6|70|
807|7|28|
807|8|15|
807|9|123|
807|10|9|
807|11|11|
807|12|499|
807|13|341|
807|14|12|
807|15|670|
807|16|4059|
807|17|2433|
807|18|874|
807|19|8|
807|20|3|
807|21|114|
807|22|339|
807|23|912|
807|24|6|
807|25|680|
808|1|76|
808|2|27|
808|3|997|
808|4|15|
808|5|1605|
808|6|52|
808|7|31|
808|8|4|
808|9|52|
808|10|6|
808|11|10|
808|12|287|
808|13|244|
808|14|2|
808|15|357|
808|16|1706|
808|17|1637|
808|18|1696|
808|19|12|
808|20|1|
808|21|117|
808|22|220|
808|23|129|
808|24|11|
808|25|603|
809|1|17|
809|2|5|
809|3|258|
809|4|3|
809|5|378|
809|6|9|
809|8|2|
809|9|7|
809|10|4|
809|11|1|
809|12|107|
809|13|309|
809|14|6|
809|15|302|
809|16|1756|
809|17|1112|
809|18|3|
809|19|2|
809|20|1|
809|21|32|
809|22|72|
809|23|335|
809|24|5|
809|25|239|
810|1|30|
810|2|5|
810|3|840|
810|4|11|
810|5|832|
810|6|33|
810|7|3|
810|9|6|
810|10|5|
810|11|8|
810|12|317|
810|13|187|
810|14|4|
810|15|430|
810|16|1469|
810|17|1157|
810|18|2|
810|20|3|
810|21|95|
810|22|184|
810|23|904|
810|24|3|
810|25|512|
811|1|81|
811|2|71|
811|3|1558|
811|4|10|
811|5|2186|
811|6|108|
811|7|31|
811|8|13|
811|9|35|
811|10|10|
811|11|3|
811|12|521|
811|13|581|
811|14|12|
811|15|735|
811|16|4855|
811|17|3467|
811|18|2484|
811|19|8|
811|20|5|
811|21|116|
811|22|430|
811|23|1241|
811|24|6|
811|25|890|
