OKRES|PS|P_HL_PS|DAT_AKT
302|3|166|
302|4|3|
302|5|61|
302|6|4|
302|7|1|
302|8|1|
302|9|1|
302|10|2|
302|11|2|
302|12|55|
302|13|25|
302|15|122|
302|16|551|
302|17|242|
302|18|9|
302|21|9|
302|22|28|
302|23|63|
302|24|3|
302|25|63|
303|1|4|
303|2|1|
303|3|254|
303|4|1|
303|5|50|
303|6|10|
303|7|1|
303|8|3|
303|9|2|
303|11|1|
303|12|51|
303|13|35|
303|14|2|
303|15|65|
303|16|320|
303|17|233|
303|21|7|
303|22|17|
303|23|20|
303|24|3|
303|25|56|
304|1|6|
304|2|1|
304|3|486|
304|4|2|
304|5|193|
304|6|20|
304|7|1|
304|9|3|
304|10|2|
304|11|2|
304|12|194|
304|13|77|
304|14|2|
304|15|225|
304|16|794|
304|17|581|
304|18|2|
304|21|40|
304|22|82|
304|23|162|
304|24|6|
304|25|195|
305|1|9|
305|2|2|
305|3|315|
305|4|4|
305|5|149|
305|6|10|
305|8|2|
305|9|3|
305|10|1|
305|12|121|
305|13|40|
305|14|5|
305|15|161|
305|16|773|
305|17|349|
305|18|1|
305|21|29|
305|22|55|
305|23|157|
305|24|1|
305|25|111|
306|1|8|
306|2|1|
306|3|185|
306|4|3|
306|5|64|
306|6|3|
306|10|1|
306|12|55|
306|13|38|
306|15|176|
306|16|614|
306|17|287|
306|18|2|
306|19|1|
306|21|17|
306|22|28|
306|23|127|
306|25|84|
307|1|19|
307|3|776|
307|4|4|
307|5|300|
307|6|32|
307|7|2|
307|8|5|
307|9|13|
307|10|2|
307|12|257|
307|13|115|
307|14|7|
307|15|342|
307|16|1530|
307|17|844|
307|18|1|
307|19|6|
307|20|2|
307|21|59|
307|22|185|
307|23|174|
307|24|3|
307|25|355|
308|1|3|
308|3|182|
308|5|63|
308|6|4|
308|9|2|
308|12|69|
308|13|32|
308|14|6|
308|15|116|
308|16|441|
308|17|243|
308|19|1|
308|21|20|
308|22|29|
308|23|143|
308|24|1|
308|25|70|
309|1|11|
309|2|1|
309|3|470|
309|4|4|
309|5|216|
309|6|9|
309|8|1|
309|9|5|
309|10|2|
309|12|146|
309|13|76|
309|14|1|
309|15|154|
309|16|588|
309|17|486|
309|18|1|
309|19|2|
309|21|14|
309|22|83|
309|23|249|
309|24|3|
309|25|156|
401|1|3|
401|3|119|
401|4|2|
401|5|78|
401|6|1|
401|7|9|
401|9|3|
401|12|22|
401|13|19|
401|14|2|
401|15|25|
401|16|234|
401|17|120|
401|18|592|
401|19|1|
401|21|1|
401|22|14|
401|23|5|
401|24|1|
401|25|32|
402|1|27|
402|2|4|
402|3|1016|
402|4|4|
402|5|771|
402|6|29|
402|7|36|
402|8|5|
402|9|40|
402|10|1|
402|11|9|
402|12|305|
402|13|221|
402|14|9|
402|15|260|
402|16|1721|
402|17|1181|
402|18|1126|
402|19|11|
402|20|4|
402|21|119|
402|22|206|
402|23|268|
402|24|6|
402|25|359|
403|1|4|
403|3|349|
403|5|209|
403|6|5|
403|7|2|
403|8|1|
403|9|4|
403|11|1|
403|12|148|
403|13|55|
403|14|2|
403|15|143|
403|16|687|
403|17|407|
403|18|78|
403|19|3|
403|21|22|
403|22|58|
403|23|83|
403|24|1|
403|25|135|
404|1|2|
404|3|7|
404|5|22|
404|12|1|
404|13|2|
404|16|16|
404|17|10|
404|18|8|
404|21|1|
404|25|6|
405|1|2|
405|3|7|
405|15|2|
405|16|13|
405|17|6|
405|23|1|
405|25|3|
406|1|9|
406|3|271|
406|5|169|
406|6|3|
406|8|1|
406|9|2|
406|11|1|
406|12|109|
406|13|64|
406|15|187|
406|16|1125|
406|17|443|
406|18|1|
406|19|1|
406|21|25|
406|22|73|
406|23|175|
406|24|4|
406|25|132|
407|1|3|
407|3|69|
407|5|30|
407|6|2|
407|9|1|
407|12|28|
407|13|14|
407|14|1|
407|15|70|
407|16|224|
407|17|117|
407|19|1|
407|20|1|
407|21|5|
407|22|3|
407|23|33|
407|24|1|
407|25|47|
501|1|4|
501|3|71|
501|5|27|
501|6|2|
501|9|2|
501|12|29|
501|13|14|
501|14|1|
501|15|68|
501|16|262|
501|17|149|
501|21|3|
501|22|12|
501|23|12|
501|24|2|
501|25|47|
502|2|1|
502|3|60|
502|4|1|
502|5|25|
502|6|1|
502|11|1|
502|12|21|
502|13|7|
502|15|52|
502|16|229|
502|17|158|
502|20|1|
502|21|3|
502|22|5|
502|23|37|
502|25|30|
503|1|2|
503|3|105|
503|5|50|
503|6|4|
503|8|1|
503|12|30|
503|13|15|
503|14|1|
503|15|32|
503|16|128|
503|17|122|
503|21|5|
503|22|24|
503|23|65|
503|24|1|
503|25|31|
504|3|37|
504|5|20|
504|6|3|
504|12|12|
504|13|1|
504|15|16|
504|16|53|
504|17|38|
504|21|2|
504|22|3|
504|23|3|
504|25|14|
505|1|4|
505|2|1|
505|3|267|
505|5|120|
505|6|9|
505|9|3|
505|11|2|
505|12|95|
505|13|55|
505|14|3|
505|15|161|
505|16|404|
505|17|372|
505|18|2|
505|19|1|
505|21|22|
505|22|62|
505|23|168|
505|24|1|
505|25|142|
506|1|10|
506|3|433|
506|4|3|
506|5|114|
506|6|6|
506|9|5|
506|10|1|
506|12|166|
506|13|62|
506|14|1|
506|15|210|
506|16|512|
506|17|360|
506|18|1|
506|19|3|
506|21|20|
506|22|55|
506|23|68|
506|24|3|
506|25|127|
507|1|1|
507|3|26|
507|5|8|
507|12|2|
507|13|16|
507|15|11|
507|16|19|
507|17|33|
507|21|11|
507|22|11|
507|23|55|
507|25|10|
508|1|7|
508|2|1|
508|3|376|
508|4|6|
508|5|205|
508|6|28|
508|7|1|
508|8|1|
508|10|3|
508|12|125|
508|13|77|
508|15|216|
508|16|568|
508|17|463|
508|18|1|
508|19|1|
508|20|3|
508|21|38|
508|22|72|
508|23|213|
508|24|2|
508|25|273|
509|1|8|
509|2|4|
509|3|112|
509|5|50|
509|6|7|
509|7|1|
509|10|1|
509|12|25|
509|13|31|
509|15|71|
509|16|242|
509|17|189|
509|19|3|
509|21|9|
509|22|17|
509|23|32|
509|24|2|
509|25|57|
510|1|2|
510|3|123|
510|5|82|
510|6|2|
510|8|5|
510|9|1|
510|11|1|
510|12|46|
510|13|16|
510|15|109|
510|16|200|
510|17|123|
510|18|1|
510|19|1|
510|21|4|
510|22|29|
510|23|261|
510|25|49|
511|1|12|
511|2|2|
511|3|852|
511|4|8|
511|5|261|
511|6|13|
511|8|5|
511|9|1|
511|10|1|
511|12|314|
511|13|71|
511|14|2|
511|15|316|
511|16|1367|
511|17|771|
511|19|2|
511|21|37|
511|22|125|
511|23|253|
511|24|2|
511|25|256|
601|1|10|
601|2|1|
601|3|555|
601|4|5|
601|5|127|
601|6|6|
601|7|3|
601|8|3|
601|9|1|
601|11|1|
601|12|198|
601|13|64|
601|14|1|
601|15|194|
601|16|622|
601|17|728|
601|19|2|
601|20|2|
601|21|55|
601|22|76|
601|23|139|
601|24|2|
601|25|132|
602|2|1|
602|3|28|
602|5|16|
602|6|1|
602|7|1|
602|12|11|
602|13|13|
602|15|25|
602|16|81|
602|17|57|
602|18|1|
602|21|7|
602|22|2|
602|23|8|
602|24|1|
602|25|15|
603|1|3|
603|2|2|
603|3|97|
603|4|1|
603|5|38|
603|6|10|
603|10|1|
603|11|1|
603|12|41|
603|13|44|
603|15|88|
603|16|230|
603|17|235|
603|19|8|
603|21|4|
603|22|20|
603|23|51|
603|25|54|
604|1|2|
604|2|1|
604|3|88|
604|4|3|
604|5|45|
604|6|8|
604|9|1|
604|12|36|
604|13|28|
604|14|2|
604|15|111|
604|16|268|
604|17|164|
604|19|1|
604|21|8|
604|22|21|
604|23|59|
604|24|1|
604|25|77|
605|1|16|
605|2|3|
605|3|187|
605|4|2|
605|5|88|
605|6|7|
605|8|1|
605|9|5|
605|10|3|
605|12|51|
605|13|59|
605|14|2|
605|15|161|
605|16|418|
605|17|368|
605|18|2|
605|19|9|
605|21|32|
605|22|46|
605|23|134|
605|24|1|
605|25|129|
606|1|31|
606|2|10|
606|3|535|
606|4|2|
606|5|539|
606|6|18|
606|7|24|
606|8|2|
606|9|49|
606|10|4|
606|11|4|
606|12|175|
606|13|148|
606|14|2|
606|15|227|
606|16|1087|
606|17|875|
606|18|452|
606|20|3|
606|21|53|
606|22|82|
606|23|120|
606|24|4|
606|25|264|
607|1|9|
607|2|2|
607|3|247|
607|4|1|
607|5|212|
607|6|18|
607|7|3|
607|8|2|
607|9|2|
607|12|66|
607|13|77|
607|14|1|
607|15|231|
607|16|913|
607|17|713|
607|18|3|
607|19|4|
607|21|66|
607|22|28|
607|23|84|
607|24|1|
607|25|208|
608|1|18|
608|2|1|
608|3|181|
608|4|1|
608|5|261|
608|6|15|
608|7|14|
608|9|5|
608|10|2|
608|11|1|
608|12|50|
608|13|79|
608|15|83|
608|16|415|
608|17|347|
608|18|216|
608|20|2|
608|21|57|
608|22|21|
608|23|77|
608|25|112|
609|1|73|
609|2|14|
609|3|352|
609|4|9|
609|5|484|
609|6|19|
609|7|50|
609|8|5|
609|9|29|
609|10|3|
609|11|6|
609|12|195|
609|13|260|
609|14|8|
609|15|220|
609|16|1082|
609|17|933|
609|18|1408|
609|19|7|
609|20|1|
609|21|86|
609|22|77|
609|23|60|
609|24|4|
609|25|308|
610|1|13|
610|2|4|
610|3|162|
610|4|3|
610|5|169|
610|6|5|
610|7|3|
610|8|2|
610|9|26|
610|10|1|
610|11|2|
610|12|50|
610|13|51|
610|14|2|
610|15|86|
610|16|409|
610|17|407|
610|18|260|
610|19|39|
610|20|1|
610|21|52|
610|22|21|
610|23|35|
610|24|1|
610|25|99|
611|1|4|
611|3|166|
611|4|1|
611|5|52|
611|6|15|
611|7|1|
611|8|2|
611|12|46|
611|13|30|
611|14|1|
611|15|109|
611|16|266|
611|17|182|
611|18|2|
611|21|12|
611|22|22|
611|23|47|
611|24|3|
611|25|74|
612|1|5|
612|3|131|
612|5|59|
612|6|5|
612|8|2|
612|12|39|
612|13|19|
612|14|12|
612|15|83|
612|16|318|
612|17|232|
612|18|6|
612|19|2|
612|21|20|
612|22|33|
612|23|69|
612|25|81|
613|1|11|
613|2|1|
613|3|297|
613|4|2|
613|5|91|
613|6|25|
613|7|2|
613|10|1|
613|11|2|
613|12|83|
613|13|67|
613|14|1|
613|15|157|
613|16|499|
613|17|495|
613|19|7|
613|21|55|
613|22|35|
613|23|98|
613|25|141|
701|1|22|
701|2|8|
701|3|509|
701|4|2|
701|5|775|
701|6|14|
701|7|9|
701|8|2|
701|9|10|
701|10|4|
701|11|1|
701|12|187|
701|13|176|
701|14|6|
701|15|364|
701|16|1810|
701|17|1415|
701|18|6|
701|19|8|
701|20|1|
701|21|37|
701|22|154|
701|23|989|
701|24|3|
701|25|323|
702|1|11|
702|2|13|
702|3|349|
702|4|5|
702|5|322|
702|6|15|
702|7|3|
702|8|1|
702|9|6|
702|10|4|
702|11|7|
702|12|170|
702|13|131|
702|14|7|
702|15|320|
702|16|1603|
702|17|1064|
702|18|1|
702|19|9|
702|20|7|
702|21|34|
702|22|116|
702|23|801|
702|24|7|
702|25|262|
703|1|6|
703|2|1|
703|3|328|
703|4|1|
703|5|210|
703|6|7|
703|7|4|
703|8|1|
703|9|1|
703|10|3|
703|11|2|
703|12|102|
703|13|61|
703|14|3|
703|15|209|
703|16|566|
703|17|370|
703|18|3|
703|19|1|
703|20|1|
703|21|11|
703|22|91|
703|23|515|
703|24|2|
703|25|211|
704|1|7|
704|3|103|
704|4|4|
704|5|127|
704|6|1|
704|7|1|
704|9|2|
704|11|1|
704|12|62|
704|13|44|
704|14|1|
704|15|124|
704|16|323|
704|17|235|
704|18|1|
704|20|1|
704|21|18|
704|22|43|
704|23|540|
704|25|122|
705|1|6|
705|2|9|
705|3|122|
705|4|4|
705|5|145|
705|6|4|
705|7|1|
705|8|5|
705|9|5|
705|11|1|
705|12|51|
705|13|71|
705|14|2|
705|15|146|
705|16|605|
705|17|458|
705|18|1|
705|19|2|
705|21|22|
705|22|29|
705|23|124|
705|24|2|
705|25|76|
706|1|3|
706|3|105|
706|5|40|
706|6|7|
706|9|2|
706|12|34|
706|13|18|
706|14|2|
706|15|63|
706|16|123|
706|17|80|
706|18|1|
706|20|2|
706|21|3|
706|22|18|
706|23|109|
706|25|33|
707|1|9|
707|2|3|
707|3|489|
707|4|3|
707|5|560|
707|6|11|
707|7|3|
707|8|4|
707|9|9|
707|10|1|
707|11|1|
707|12|179|
707|13|152|
707|14|1|
707|15|233|
707|16|795|
707|17|871|
707|18|5|
707|20|1|
707|21|31|
707|22|141|
707|23|832|
707|24|2|
707|25|228|
708|1|14|
708|2|2|
708|3|175|
708|4|4|
708|5|299|
708|6|11|
708|8|1|
708|10|1|
708|11|1|
708|12|76|
708|13|70|
708|14|2|
708|15|199|
708|16|592|
708|17|549|
708|18|1|
708|19|2|
708|21|10|
708|22|54|
708|23|444|
708|24|2|
708|25|155|
709|1|5|
709|2|4|
709|3|104|
709|4|1|
709|5|55|
709|6|13|
709|7|10|
709|8|1|
709|9|5|
709|10|2|
709|11|1|
709|12|50|
709|13|52|
709|14|3|
709|15|145|
709|16|812|
709|17|451|
709|19|1|
709|20|1|
709|21|11|
709|22|24|
709|23|120|
709|25|84|
710|1|5|
710|2|2|
710|3|208|
710|5|165|
710|6|9|
710|7|4|
710|10|2|
710|11|3|
710|12|90|
710|13|58|
710|14|2|
710|15|200|
710|16|726|
710|17|424|
710|18|2|
710|21|20|
710|22|56|
710|23|487|
710|24|1|
710|25|211|
711|1|4|
711|2|13|
711|3|108|
711|4|8|
711|5|254|
711|6|17|
711|7|3|
711|9|1|
711|10|1|
711|11|1|
711|12|59|
711|13|77|
711|14|3|
711|15|225|
711|16|715|
711|17|470|
711|18|3|
711|19|3|
711|20|1|
711|21|24|
711|22|23|
711|23|265|
711|24|1|
711|25|106|
712|1|9|
712|2|8|
712|3|129|
712|4|5|
712|5|160|
712|6|13|
712|9|2|
712|10|3|
712|11|4|
712|12|68|
712|13|59|
712|14|2|
712|15|142|
712|16|611|
712|17|429|
712|19|4|
712|20|1|
712|21|17|
712|22|36|
712|23|134|
712|25|104|
713|1|11|
713|2|5|
713|3|230|
713|4|1|
713|5|270|
713|6|18|
713|8|1|
713|9|12|
713|10|1|
713|12|96|
713|13|82|
713|14|3|
713|15|319|
713|16|1123|
713|17|772|
713|18|1|
713|19|1|
713|20|2|
713|21|32|
713|22|87|
713|23|417|
713|25|240|
801|1|2|
801|3|38|
801|5|26|
801|6|1|
801|7|1|
801|11|1|
801|12|16|
801|13|8|
801|15|32|
801|16|71|
801|17|57|
801|21|3|
801|22|10|
801|23|18|
801|25|33|
806|1|21|
806|2|4|
806|3|874|
806|4|11|
806|5|953|
806|6|20|
806|7|25|
806|8|1|
806|9|11|
806|10|5|
806|11|7|
806|12|329|
806|13|223|
806|14|7|
806|15|280|
806|16|1229|
806|17|1010|
806|18|534|
806|19|3|
806|20|1|
806|21|57|
806|22|203|
806|23|396|
806|24|8|
806|25|357|
807|1|34|
807|2|10|
807|3|258|
807|4|5|
807|5|1335|
807|6|35|
807|7|15|
807|8|7|
807|9|46|
807|10|4|
807|11|3|
807|12|124|
807|13|113|
807|14|3|
807|15|191|
807|16|1141|
807|17|712|
807|18|463|
807|19|4|
807|20|2|
807|21|48|
807|22|101|
807|23|271|
807|24|1|
807|25|226|
808|1|28|
808|2|10|
808|3|219|
808|4|4|
808|5|257|
808|6|12|
808|7|9|
808|9|12|
808|11|5|
808|12|62|
808|13|57|
808|15|94|
808|16|407|
808|17|425|
808|18|506|
808|19|4|
808|21|38|
808|22|40|
808|23|32|
808|24|4|
808|25|138|
809|1|6|
809|2|2|
809|3|195|
809|4|2|
809|5|213|
809|6|4|
809|8|1|
809|9|7|
809|10|4|
809|12|76|
809|13|150|
809|14|6|
809|15|210|
809|16|1199|
809|17|828|
809|18|3|
809|19|1|
809|21|19|
809|22|55|
809|23|247|
809|24|5|
809|25|178|
810|1|1|
810|2|1|
810|3|28|
810|5|24|
810|12|12|
810|13|10|
810|15|17|
810|16|101|
810|17|62|
810|21|11|
810|22|7|
810|23|34|
810|25|42|
811|1|36|
811|2|35|
811|3|337|
811|4|6|
811|5|608|
811|6|34|
811|7|11|
811|8|6|
811|9|11|
811|10|4|
811|11|1|
811|12|111|
811|13|134|
811|14|4|
811|15|173|
811|16|1136|
811|17|835|
811|18|1277|
811|19|6|
811|21|31|
811|22|106|
811|23|233|
811|25|186|
