PS|PC_HL|P_HL_KAN|DAT_AKT
1|1|186|01.10.2023 00:30:00
1|2|77|
1|3|66|
1|4|64|
1|5|70|
1|6|39|
1|7|51|
1|8|65|
1|9|44|
1|10|67|
1|11|30|
1|12|33|
1|13|46|
1|14|31|
1|15|51|
1|16|39|
1|17|48|
1|18|75|
1|19|17|
1|20|25|
1|21|27|
1|22|20|
1|23|10|
1|24|14|
1|25|10|
1|26|14|
1|27|28|
1|28|22|
1|29|14|
1|30|14|
1|31|20|
1|32|9|
1|33|8|
1|34|18|
1|35|10|
1|36|19|
1|37|15|
1|38|5|
1|39|10|
1|40|15|
1|41|10|
1|42|8|
1|43|3|
1|44|13|
1|45|7|
1|46|5|
1|47|11|
1|48|4|
1|49|5|
1|50|6|
1|51|13|
1|52|12|
1|53|7|
1|54|13|
1|55|9|
1|56|14|
1|57|9|
1|58|22|
1|59|5|
1|60|12|
2|1|26|
2|2|17|
2|3|86|
2|4|18|
2|5|13|
2|6|12|
2|7|8|
2|8|12|
2|9|15|
2|10|7|
2|11|3|
2|12|11|
2|13|6|
2|14|12|
2|15|8|
2|16|7|
2|17|10|
2|18|18|
2|19|6|
2|20|7|
2|21|13|
2|22|5|
2|23|3|
2|24|2|
2|25|3|
2|26|1|
2|27|4|
2|28|10|
2|29|4|
2|30|2|
2|31|7|
2|32|3|
2|33|1|
2|34|2|
2|35|4|
2|36|7|
2|37|1|
2|38|4|
2|39|6|
2|40|0|
2|41|0|
2|42|6|
2|43|1|
2|44|1|
2|45|2|
2|46|7|
2|47|2|
2|48|2|
2|49|1|
2|50|3|
2|51|1|
2|52|3|
2|53|2|
2|54|0|
2|55|4|
2|56|1|
2|57|2|
2|58|10|
2|59|0|
2|60|1|
2|61|3|
2|62|3|
2|63|1|
2|64|3|
2|65|0|
2|66|5|
2|67|1|
2|68|1|
2|69|1|
2|70|16|
3|1|13224|
3|2|4341|
3|3|5272|
3|4|2734|
3|5|2431|
3|6|1066|
3|7|577|
3|8|682|
3|9|1258|
3|10|1239|
3|11|703|
3|12|877|
3|13|1065|
3|14|463|
3|15|2381|
3|16|238|
3|17|1504|
3|18|531|
3|19|496|
3|20|273|
3|21|237|
3|22|216|
3|23|126|
3|24|617|
3|25|446|
3|26|102|
3|27|149|
3|28|151|
3|29|57|
3|30|177|
3|31|315|
3|32|135|
3|33|75|
3|34|50|
3|35|349|
3|36|240|
3|37|263|
3|38|184|
3|39|124|
3|40|190|
3|41|154|
3|42|170|
3|43|58|
3|44|129|
3|45|95|
3|46|102|
3|47|98|
3|48|38|
3|49|148|
3|50|30|
3|51|51|
3|52|255|
3|53|117|
3|54|34|
3|55|83|
3|56|45|
3|57|33|
3|58|174|
3|59|9|
3|60|146|
3|61|93|
3|62|30|
3|63|125|
3|64|99|
3|65|43|
3|66|59|
3|67|46|
3|68|40|
3|69|79|
3|70|40|
3|71|48|
3|72|13|
3|73|23|
3|74|25|
3|75|51|
3|76|50|
3|77|71|
3|78|24|
3|79|64|
3|80|36|
3|81|37|
3|82|48|
3|83|37|
3|84|50|
3|85|23|
3|86|14|
3|87|54|
3|88|21|
3|89|55|
3|90|17|
3|91|34|
3|92|29|
3|93|39|
3|94|25|
3|95|61|
3|96|10|
3|97|46|
3|98|27|
3|99|11|
3|100|73|
3|101|53|
3|102|37|
3|103|28|
3|104|51|
3|105|34|
3|106|11|
3|107|5|
3|108|4|
3|109|66|
3|110|8|
3|111|14|
3|112|24|
3|113|14|
3|114|3|
3|115|25|
3|116|51|
3|117|5|
3|118|30|
3|119|39|
3|120|14|
3|121|24|
3|122|12|
3|123|4|
3|124|27|
3|125|6|
3|126|55|
3|127|33|
3|128|25|
3|129|31|
3|130|9|
3|131|32|
3|132|14|
3|133|27|
3|134|41|
3|135|13|
3|136|13|
3|137|28|
3|138|180|
3|139|24|
3|140|72|
3|141|31|
3|142|4|
3|143|21|
3|144|10|
3|145|17|
3|146|19|
3|147|44|
3|148|43|
3|149|59|
3|150|162|
4|1|49|
4|2|20|
4|3|30|
4|4|21|
4|5|5|
4|6|9|
4|7|13|
4|8|9|
4|9|7|
4|10|6|
4|11|7|
4|12|3|
4|13|6|
4|14|4|
4|15|2|
4|16|6|
4|17|4|
4|18|4|
4|19|4|
4|20|3|
4|21|2|
4|22|1|
4|23|3|
4|24|8|
4|25|1|
4|26|3|
4|27|4|
4|28|4|
4|29|5|
4|30|7|
4|31|8|
4|32|2|
4|33|1|
4|34|6|
4|35|2|
4|36|2|
4|37|0|
4|38|0|
4|39|2|
4|40|3|
4|41|2|
4|42|1|
4|43|1|
4|44|4|
4|45|1|
4|46|0|
4|47|3|
4|48|7|
4|49|1|
4|50|3|
4|51|3|
4|52|2|
4|53|1|
4|54|1|
4|55|4|
4|56|1|
4|57|4|
4|58|0|
4|59|1|
4|60|2|
4|61|4|
4|62|2|
4|63|0|
4|64|1|
4|65|2|
4|66|3|
4|67|8|
4|68|4|
4|69|3|
4|70|2|
4|71|0|
4|72|0|
4|73|1|
4|74|2|
4|75|0|
4|76|3|
4|77|2|
4|78|1|
4|79|0|
4|80|1|
4|81|2|
4|82|2|
4|83|2|
4|84|0|
4|85|1|
4|86|1|
4|87|0|
4|88|2|
4|89|0|
4|90|3|
4|91|1|
4|92|1|
4|93|2|
4|94|2|
4|95|2|
4|96|1|
4|97|0|
4|98|0|
4|99|0|
4|100|0|
4|101|0|
4|102|0|
4|103|2|
4|104|0|
4|105|1|
4|106|2|
4|107|0|
4|108|0|
4|109|0|
4|110|2|
4|111|0|
4|112|0|
4|113|0|
4|114|0|
4|115|0|
4|116|1|
4|117|0|
4|118|0|
4|119|0|
4|120|0|
4|121|0|
4|122|1|
4|123|0|
4|124|0|
4|125|1|
4|126|0|
4|127|0|
4|128|0|
4|129|0|
4|130|1|
4|131|0|
4|132|0|
4|133|1|
4|134|0|
4|135|0|
4|136|0|
4|137|0|
4|138|0|
4|139|0|
4|140|0|
4|141|0|
4|142|0|
4|143|0|
4|144|0|
4|145|0|
4|146|0|
4|147|0|
4|148|1|
5|1|4520|
5|2|535|
5|3|344|
5|4|363|
5|5|822|
5|6|281|
5|7|462|
5|8|201|
5|9|1485|
5|10|1243|
5|11|1996|
5|12|209|
5|13|643|
5|14|206|
5|15|389|
5|16|462|
5|17|215|
5|18|4149|
5|19|116|
5|20|81|
5|21|59|
5|22|173|
5|23|697|
5|24|229|
5|25|294|
5|26|52|
5|27|76|
5|28|95|
5|29|95|
5|30|242|
5|31|111|
5|32|103|
5|33|94|
5|34|65|
5|35|110|
5|36|156|
5|37|162|
5|38|96|
5|39|94|
5|40|61|
5|41|113|
5|42|138|
5|43|65|
5|44|41|
5|45|70|
5|46|61|
5|47|71|
5|48|115|
5|49|78|
5|50|99|
5|51|228|
5|52|57|
5|53|111|
5|54|1573|
5|55|28|
5|56|52|
5|57|150|
5|58|1650|
5|59|152|
5|60|55|
5|61|30|
5|62|65|
5|63|21|
5|64|21|
5|65|20|
5|66|114|
5|67|35|
5|68|37|
5|69|194|
5|70|78|
5|71|84|
5|72|65|
5|73|59|
5|74|52|
5|75|18|
5|76|28|
5|77|14|
5|78|19|
5|79|19|
5|80|31|
5|81|46|
5|82|39|
5|83|16|
5|84|17|
5|85|28|
5|86|42|
5|87|46|
5|88|33|
5|89|51|
5|90|25|
5|91|45|
5|92|7|
5|93|22|
5|94|30|
5|95|19|
5|96|17|
5|97|28|
5|98|20|
5|99|75|
5|100|52|
5|101|17|
5|102|12|
5|103|38|
5|104|16|
5|105|28|
5|106|10|
5|107|7|
5|108|27|
5|109|8|
5|110|20|
5|111|54|
5|112|14|
5|113|8|
5|114|5|
5|115|17|
5|116|6|
5|117|30|
5|118|19|
5|119|23|
5|120|40|
5|121|42|
5|122|15|
5|123|12|
5|124|6|
5|125|6|
5|126|12|
5|127|16|
5|128|31|
5|129|46|
5|130|41|
5|131|965|
5|132|25|
5|133|19|
5|134|45|
5|135|15|
5|136|25|
5|137|38|
5|138|110|
5|139|49|
5|140|77|
5|141|22|
5|142|40|
5|143|214|
5|144|111|
5|145|124|
5|146|632|
5|147|2258|
5|148|702|
5|149|1607|
5|150|11718|
6|1|391|
6|2|178|
6|3|108|
6|4|90|
6|5|46|
6|6|28|
6|7|51|
6|8|46|
6|9|22|
6|10|45|
6|11|32|
6|12|10|
6|13|23|
6|14|26|
6|15|16|
6|16|34|
6|17|15|
6|18|17|
6|19|8|
6|20|22|
6|21|17|
6|22|13|
6|23|29|
6|24|20|
6|25|1|
6|26|2|
6|27|5|
6|28|6|
6|29|7|
6|30|18|
6|31|5|
6|32|11|
6|33|6|
6|34|5|
6|35|8|
6|36|9|
6|37|11|
6|38|1|
6|39|3|
6|40|14|
6|41|4|
6|42|3|
6|43|4|
6|44|4|
6|45|16|
6|46|4|
6|47|4|
6|48|6|
6|49|6|
6|50|16|
6|51|10|
6|52|9|
6|53|7|
6|54|8|
6|55|3|
6|56|8|
6|57|7|
6|58|6|
6|59|17|
6|60|5|
6|61|6|
6|62|2|
6|63|3|
6|64|7|
6|65|6|
6|66|12|
6|67|7|
6|68|3|
6|69|18|
6|70|7|
6|71|6|
6|72|3|
6|73|6|
6|74|12|
6|75|17|
6|76|4|
6|77|9|
6|78|7|
6|79|7|
6|80|4|
6|81|31|
7|1|158|
7|2|66|
7|3|71|
7|4|29|
7|5|22|
7|6|9|
7|7|26|
7|8|8|
7|9|8|
7|10|16|
7|11|2|
7|12|18|
7|13|12|
7|14|13|
7|15|15|
7|16|5|
7|17|2|
7|18|22|
7|19|15|
7|20|24|
7|21|4|
7|22|9|
7|23|8|
7|24|17|
7|25|5|
7|26|2|
7|27|14|
7|28|1|
7|29|5|
7|30|6|
7|31|8|
7|32|27|
7|33|11|
7|34|8|
7|35|4|
7|36|1|
7|37|3|
7|38|11|
7|39|2|
7|40|7|
7|41|3|
7|42|7|
7|43|5|
7|44|2|
7|45|2|
7|46|1|
7|47|2|
7|48|2|
7|49|4|
7|50|5|
7|51|2|
7|52|10|
7|53|4|
7|54|3|
7|55|2|
7|56|2|
7|57|3|
7|58|11|
7|59|4|
7|60|1|
7|61|0|
7|62|3|
7|63|3|
7|64|9|
7|65|2|
7|66|0|
7|67|13|
7|68|1|
7|69|2|
7|70|4|
7|71|1|
7|72|15|
7|73|3|
7|74|0|
7|75|1|
7|76|4|
7|77|4|
7|78|2|
7|79|1|
7|80|0|
7|81|0|
7|82|2|
7|83|1|
7|84|0|
7|85|0|
7|86|0|
7|87|3|
7|88|0|
7|89|0|
7|90|2|
7|91|0|
7|92|0|
7|93|0|
7|94|0|
7|95|0|
7|96|1|
7|97|0|
7|98|0|
7|99|0|
7|100|0|
7|101|0|
7|102|2|
7|103|0|
7|104|0|
7|105|1|
7|106|4|
7|107|0|
7|108|0|
7|109|0|
7|110|1|
7|111|0|
7|112|0|
7|113|0|
7|114|0|
7|115|0|
7|116|0|
7|117|0|
7|118|0|
7|119|1|
7|120|0|
7|121|0|
7|122|1|
7|123|1|
7|124|0|
7|125|1|
8|1|37|
8|2|7|
8|3|16|
8|4|25|
8|5|7|
8|6|9|
8|7|10|
8|8|4|
8|9|19|
8|10|8|
8|11|1|
8|12|4|
8|13|4|
8|14|8|
8|15|13|
8|16|2|
8|17|0|
8|18|4|
8|19|6|
8|20|3|
8|21|6|
8|22|1|
8|23|4|
8|24|2|
8|25|2|
8|26|0|
8|27|3|
8|28|0|
8|29|2|
8|30|5|
8|31|7|
8|32|7|
8|33|1|
8|34|0|
8|35|2|
8|36|1|
8|37|1|
8|38|0|
8|39|4|
8|40|2|
8|41|2|
9|1|195|
9|2|178|
9|3|25|
9|4|67|
9|5|32|
9|6|15|
9|7|82|
9|8|6|
9|9|26|
9|10|11|
9|11|17|
9|12|52|
9|13|10|
9|14|25|
9|15|4|
9|16|16|
9|17|5|
9|18|12|
9|19|3|
9|20|8|
9|21|2|
9|22|7|
9|23|4|
9|24|13|
9|25|14|
9|26|3|
9|27|6|
9|28|4|
9|29|8|
9|30|11|
9|31|12|
9|32|13|
9|33|7|
9|34|2|
9|35|9|
9|36|1|
9|37|7|
9|38|1|
9|39|1|
9|40|8|
9|41|7|
9|42|6|
9|43|1|
9|44|4|
9|45|14|
9|46|2|
9|47|11|
9|48|0|
9|49|0|
9|50|9|
9|51|4|
9|52|4|
9|53|9|
9|54|1|
9|55|0|
9|56|4|
9|57|7|
9|58|3|
9|59|0|
9|60|6|
9|61|3|
9|62|8|
9|63|8|
9|64|5|
9|65|3|
9|66|4|
9|67|1|
9|68|2|
9|69|2|
9|70|3|
9|71|1|
9|72|5|
9|73|6|
9|74|0|
9|75|1|
9|76|3|
9|77|5|
9|78|3|
9|79|1|
9|80|7|
9|81|0|
9|82|3|
9|83|9|
9|84|0|
9|85|1|
9|86|1|
9|87|14|
9|88|0|
9|89|0|
9|90|0|
9|91|0|
9|92|3|
9|93|0|
9|94|1|
9|95|1|
9|96|2|
9|97|0|
9|98|0|
9|99|1|
9|100|4|
9|101|1|
9|102|3|
9|103|0|
9|104|1|
9|105|15|
9|106|1|
9|107|3|
9|108|2|
9|109|0|
9|110|2|
9|111|2|
9|112|3|
9|113|0|
9|114|1|
9|115|1|
9|116|0|
9|117|2|
9|118|0|
9|119|1|
9|120|0|
9|121|1|
9|122|0|
9|123|1|
9|124|1|
9|125|3|
9|126|1|
9|127|0|
9|128|13|
9|129|0|
9|130|3|
9|131|0|
9|132|0|
9|133|2|
9|134|7|
9|135|0|
9|136|1|
9|137|0|
9|138|0|
9|139|0|
9|140|0|
9|141|2|
9|142|0|
9|143|3|
9|144|3|
9|145|0|
9|146|2|
9|147|0|
9|148|7|
9|149|2|
10|1|33|
10|2|15|
10|3|8|
10|4|18|
10|5|7|
10|6|3|
10|7|6|
10|8|5|
10|9|12|
10|10|7|
10|11|2|
10|12|2|
10|13|1|
10|14|6|
10|15|8|
10|16|5|
10|17|5|
10|18|10|
10|19|8|
10|20|4|
10|21|3|
10|22|3|
10|23|4|
10|24|1|
10|25|5|
10|26|4|
10|27|7|
11|1|51|
11|2|23|
11|3|11|
11|4|17|
11|5|13|
11|6|5|
11|7|5|
11|8|6|
11|9|4|
11|10|5|
11|11|7|
11|12|1|
11|13|1|
11|14|5|
11|15|3|
11|16|3|
11|17|4|
11|18|2|
11|19|1|
11|20|2|
11|21|1|
11|22|2|
11|23|5|
11|24|3|
11|25|4|
11|26|3|
11|27|0|
11|28|4|
11|29|2|
11|30|2|
11|31|5|
11|32|2|
11|33|1|
11|34|0|
11|35|3|
11|36|1|
11|37|1|
11|38|0|
11|39|0|
11|40|3|
11|41|1|
11|42|4|
11|43|0|
11|44|3|
11|45|3|
12|1|3722|
12|2|2191|
12|3|1726|
12|4|2022|
12|5|1963|
12|6|962|
12|7|405|
12|8|305|
12|9|229|
12|10|152|
12|11|218|
12|12|133|
