PS|PC_HL|P_HL_KAN|DAT_AKT
1|1|384|01.10.2023 01:00:00
1|2|164|
1|3|148|
1|4|122|
1|5|125|
1|6|75|
1|7|99|
1|8|117|
1|9|82|
1|10|116|
1|11|57|
1|12|66|
1|13|82|
1|14|46|
1|15|87|
1|16|78|
1|17|83|
1|18|148|
1|19|34|
1|20|48|
1|21|50|
1|22|29|
1|23|24|
1|24|29|
1|25|26|
1|26|27|
1|27|53|
1|28|35|
1|29|24|
1|30|26|
1|31|27|
1|32|20|
1|33|17|
1|34|29|
1|35|14|
1|36|35|
1|37|42|
1|38|8|
1|39|15|
1|40|37|
1|41|24|
1|42|14|
1|43|7|
1|44|22|
1|45|12|
1|46|14|
1|47|22|
1|48|11|
1|49|9|
1|50|14|
1|51|24|
1|52|18|
1|53|17|
1|54|26|
1|55|14|
1|56|22|
1|57|16|
1|58|39|
1|59|10|
1|60|22|
2|1|42|
2|2|36|
2|3|131|
2|4|38|
2|5|24|
2|6|23|
2|7|14|
2|8|31|
2|9|19|
2|10|15|
2|11|5|
2|12|14|
2|13|11|
2|14|20|
2|15|13|
2|16|11|
2|17|19|
2|18|33|
2|19|10|
2|20|8|
2|21|19|
2|22|12|
2|23|5|
2|24|4|
2|25|6|
2|26|2|
2|27|5|
2|28|12|
2|29|5|
2|30|4|
2|31|7|
2|32|8|
2|33|4|
2|34|4|
2|35|7|
2|36|16|
2|37|3|
2|38|5|
2|39|14|
2|40|2|
2|41|1|
2|42|9|
2|43|3|
2|44|2|
2|45|3|
2|46|11|
2|47|5|
2|48|4|
2|49|3|
2|50|5|
2|51|1|
2|52|6|
2|53|6|
2|54|3|
2|55|6|
2|56|2|
2|57|2|
2|58|17|
2|59|1|
2|60|2|
2|61|4|
2|62|3|
2|63|3|
2|64|4|
2|65|1|
2|66|6|
2|67|2|
2|68|3|
2|69|2|
2|70|17|
3|1|30753|
3|2|10343|
3|3|12451|
3|4|6330|
3|5|5780|
3|6|2496|
3|7|1297|
3|8|1617|
3|9|2791|
3|10|3004|
3|11|1649|
3|12|1945|
3|13|2558|
3|14|1054|
3|15|5865|
3|16|559|
3|17|3486|
3|18|1202|
3|19|1133|
3|20|598|
3|21|605|
3|22|508|
3|23|290|
3|24|1386|
3|25|1027|
3|26|249|
3|27|313|
3|28|399|
3|29|145|
3|30|380|
3|31|696|
3|32|312|
3|33|134|
3|34|125|
3|35|813|
3|36|542|
3|37|542|
3|38|370|
3|39|266|
3|40|445|
3|41|275|
3|42|433|
3|43|150|
3|44|290|
3|45|210|
3|46|253|
3|47|276|
3|48|72|
3|49|376|
3|50|91|
3|51|127|
3|52|589|
3|53|273|
3|54|77|
3|55|190|
3|56|102|
3|57|76|
3|58|364|
3|59|30|
3|60|327|
3|61|178|
3|62|79|
3|63|218|
3|64|197|
3|65|90|
3|66|134|
3|67|122|
3|68|122|
3|69|213|
3|70|76|
3|71|101|
3|72|27|
3|73|47|
3|74|50|
3|75|106|
3|76|119|
3|77|163|
3|78|71|
3|79|146|
3|80|108|
3|81|123|
3|82|118|
3|83|88|
3|84|88|
3|85|49|
3|86|22|
3|87|85|
3|88|57|
3|89|108|
3|90|43|
3|91|91|
3|92|73|
3|93|84|
3|94|46|
3|95|102|
3|96|19|
3|97|99|
3|98|50|
3|99|23|
3|100|160|
3|101|134|
3|102|87|
3|103|60|
3|104|151|
3|105|54|
3|106|29|
3|107|15|
3|108|17|
3|109|134|
3|110|21|
3|111|29|
3|112|41|
3|113|57|
3|114|8|
3|115|66|
3|116|111|
3|117|16|
3|118|80|
3|119|77|
3|120|40|
3|121|51|
3|122|32|
3|123|15|
3|124|65|
3|125|12|
3|126|143|
3|127|107|
3|128|63|
3|129|71|
3|130|19|
3|131|64|
3|132|45|
3|133|88|
3|134|95|
3|135|33|
3|136|27|
3|137|55|
3|138|450|
3|139|47|
3|140|167|
3|141|76|
3|142|16|
3|143|63|
3|144|38|
3|145|43|
3|146|35|
3|147|106|
3|148|94|
3|149|133|
3|150|339|
4|1|92|
4|2|41|
4|3|55|
4|4|36|
4|5|10|
4|6|20|
4|7|23|
4|8|15|
4|9|14|
4|10|10|
4|11|9|
4|12|4|
4|13|8|
4|14|9|
4|15|2|
4|16|11|
4|17|11|
4|18|13|
4|19|12|
4|20|4|
4|21|4|
4|22|4|
4|23|7|
4|24|19|
4|25|6|
4|26|5|
4|27|7|
4|28|7|
4|29|7|
4|30|12|
4|31|9|
4|32|3|
4|33|3|
4|34|10|
4|35|4|
4|36|4|
4|37|2|
4|38|3|
4|39|3|
4|40|3|
4|41|3|
4|42|3|
4|43|2|
4|44|6|
4|45|2|
4|46|0|
4|47|5|
4|48|12|
4|49|1|
4|50|3|
4|51|6|
4|52|4|
4|53|1|
4|54|6|
4|55|7|
4|56|1|
4|57|5|
4|58|1|
4|59|3|
4|60|9|
4|61|6|
4|62|3|
4|63|2|
4|64|3|
4|65|3|
4|66|5|
4|67|12|
4|68|5|
4|69|3|
4|70|3|
4|71|1|
4|72|0|
4|73|2|
4|74|6|
4|75|0|
4|76|3|
4|77|2|
4|78|2|
4|79|2|
4|80|4|
4|81|3|
4|82|2|
4|83|4|
4|84|2|
4|85|2|
4|86|4|
4|87|0|
4|88|2|
4|89|2|
4|90|3|
4|91|1|
4|92|4|
4|93|3|
4|94|3|
4|95|4|
4|96|1|
4|97|2|
4|98|1|
4|99|1|
4|100|0|
4|101|0|
4|102|0|
4|103|3|
4|104|0|
4|105|3|
4|106|2|
4|107|1|
4|108|0|
4|109|0|
4|110|3|
4|111|0|
4|112|0|
4|113|0|
4|114|0|
4|115|1|
4|116|1|
4|117|0|
4|118|1|
4|119|0|
4|120|0|
4|121|0|
4|122|1|
4|123|1|
4|124|0|
4|125|1|
4|126|0|
4|127|0|
4|128|1|
4|129|0|
4|130|1|
4|131|0|
4|132|0|
4|133|1|
4|134|0|
4|135|0|
4|136|0|
4|137|0|
4|138|1|
4|139|1|
4|140|1|
4|141|0|
4|142|0|
4|143|2|
4|144|2|
4|145|0|
4|146|0|
4|147|0|
4|148|4|
5|1|9903|
5|2|1123|
5|3|746|
5|4|725|
5|5|1869|
5|6|559|
5|7|1085|
5|8|415|
5|9|3449|
5|10|2800|
5|11|4503|
5|12|449|
5|13|1375|
5|14|474|
5|15|885|
5|16|1042|
5|17|391|
5|18|7625|
5|19|258|
5|20|176|
5|21|137|
5|22|337|
5|23|1525|
5|24|506|
5|25|610|
5|26|120|
5|27|160|
5|28|197|
5|29|212|
5|30|542|
5|31|197|
5|32|195|
5|33|200|
5|34|123|
5|35|203|
5|36|380|
5|37|356|
5|38|193|
5|39|184|
5|40|103|
5|41|212|
5|42|225|
5|43|156|
5|44|110|
5|45|140|
5|46|130|
5|47|164|
5|48|231|
5|49|181|
5|50|207|
5|51|415|
5|52|116|
5|53|201|
5|54|2632|
5|55|66|
5|56|95|
5|57|279|
5|58|2904|
5|59|265|
5|60|109|
5|61|73|
5|62|166|
5|63|60|
5|64|41|
5|65|46|
5|66|213|
5|67|92|
5|68|70|
5|69|314|
5|70|151|
5|71|200|
5|72|138|
5|73|128|
5|74|111|
5|75|37|
5|76|54|
5|77|25|
5|78|45|
5|79|36|
5|80|56|
5|81|81|
5|82|79|
5|83|45|
5|84|37|
5|85|60|
5|86|82|
5|87|118|
5|88|70|
5|89|119|
5|90|74|
5|91|101|
5|92|15|
5|93|49|
5|94|70|
5|95|57|
5|96|45|
5|97|72|
5|98|49|
5|99|165|
5|100|90|
5|101|27|
5|102|46|
5|103|85|
5|104|33|
5|105|55|
5|106|27|
5|107|28|
5|108|66|
5|109|16|
5|110|57|
5|111|110|
5|112|25|
5|113|72|
5|114|14|
5|115|34|
5|116|19|
5|117|73|
5|118|55|
5|119|48|
5|120|74|
5|121|76|
5|122|26|
5|123|22|
5|124|13|
5|125|23|
5|126|27|
5|127|39|
5|128|59|
5|129|84|
5|130|73|
5|131|1737|
5|132|41|
5|133|46|
5|134|89|
5|135|33|
5|136|45|
5|137|61|
5|138|219|
5|139|109|
5|140|205|
5|141|43|
5|142|81|
5|143|438|
5|144|253|
5|145|255|
5|146|1373|
5|147|4837|
5|148|1490|
5|149|3554|
5|150|24397|
6|1|702|
6|2|322|
6|3|182|
6|4|154|
6|5|77|
6|6|56|
6|7|92|
6|8|95|
6|9|52|
6|10|92|
6|11|61|
6|12|34|
6|13|36|
6|14|54|
6|15|29|
6|16|58|
6|17|27|
6|18|34|
6|19|20|
6|20|46|
6|21|30|
6|22|27|
6|23|41|
6|24|51|
6|25|3|
6|26|9|
6|27|12|
6|28|14|
6|29|11|
6|30|26|
6|31|10|
6|32|20|
6|33|13|
6|34|14|
6|35|18|
6|36|20|
6|37|26|
6|38|5|
6|39|16|
6|40|33|
6|41|7|
6|42|12|
6|43|9|
6|44|13|
6|45|23|
6|46|7|
6|47|13|
6|48|24|
6|49|8|
6|50|21|
6|51|19|
6|52|18|
6|53|12|
6|54|10|
6|55|9|
6|56|23|
6|57|18|
6|58|13|
6|59|27|
6|60|8|
6|61|10|
6|62|11|
6|63|6|
6|64|8|
6|65|16|
6|66|19|
6|67|15|
6|68|11|
6|69|38|
6|70|13|
6|71|14|
6|72|4|
6|73|9|
6|74|32|
6|75|22|
6|76|12|
6|77|15|
6|78|13|
6|79|13|
6|80|15|
6|81|61|
7|1|301|
7|2|125|
7|3|133|
7|4|62|
7|5|53|
7|6|16|
7|7|51|
7|8|15|
7|9|11|
7|10|28|
7|11|7|
7|12|27|
7|13|38|
7|14|31|
7|15|26|
7|16|12|
7|17|5|
7|18|39|
7|19|22|
7|20|27|
7|21|7|
7|22|11|
7|23|14|
7|24|23|
7|25|9|
7|26|6|
7|27|29|
7|28|3|
7|29|23|
7|30|12|
7|31|11|
7|32|38|
7|33|27|
7|34|18|
7|35|9|
7|36|2|
7|37|4|
7|38|20|
7|39|2|
7|40|12|
7|41|4|
7|42|11|
7|43|10|
7|44|7|
7|45|2|
7|46|3|
7|47|5|
7|48|2|
7|49|7|
7|50|7|
7|51|4|
7|52|13|
7|53|6|
7|54|6|
7|55|6|
7|56|3|
7|57|3|
7|58|17|
7|59|6|
7|60|5|
7|61|1|
7|62|4|
7|63|5|
7|64|12|
7|65|4|
7|66|0|
7|67|22|
7|68|6|
7|69|2|
7|70|4|
7|71|4|
7|72|24|
7|73|8|
7|74|0|
7|75|3|
7|76|14|
7|77|5|
7|78|3|
7|79|3|
7|80|0|
7|81|0|
7|82|5|
7|83|1|
7|84|1|
7|85|0|
7|86|0|
7|87|7|
7|88|0|
7|89|0|
7|90|3|
7|91|0|
7|92|0|
7|93|0|
7|94|0|
7|95|0|
7|96|4|
7|97|0|
7|98|2|
7|99|0|
7|100|2|
7|101|0|
7|102|3|
7|103|0|
7|104|0|
7|105|1|
7|106|4|
7|107|0|
7|108|0|
7|109|0|
7|110|2|
7|111|0|
7|112|0|
7|113|0|
7|114|3|
7|115|0|
7|116|1|
7|117|10|
7|118|1|
7|119|1|
7|120|0|
7|121|0|
7|122|1|
7|123|2|
7|124|0|
7|125|17|
8|1|71|
8|2|20|
8|3|30|
8|4|50|
8|5|18|
8|6|15|
8|7|14|
8|8|10|
8|9|34|
8|10|16|
8|11|5|
8|12|6|
8|13|12|
8|14|19|
8|15|22|
8|16|7|
8|17|4|
8|18|8|
8|19|8|
8|20|5|
8|21|13|
8|22|4|
8|23|5|
8|24|4|
8|25|3|
8|26|3|
8|27|5|
8|28|3|
8|29|6|
8|30|10|
8|31|12|
8|32|9|
8|33|3|
8|34|3|
8|35|3|
8|36|4|
8|37|4|
8|38|2|
8|39|9|
8|40|3|
8|41|4|
9|1|511|
9|2|443|
9|3|77|
9|4|168|
9|5|79|
9|6|34|
9|7|191|
9|8|24|
9|9|54|
9|10|17|
9|11|27|
9|12|104|
9|13|26|
9|14|63|
9|15|15|
9|16|35|
9|17|9|
9|18|26|
9|19|9|
9|20|14|
9|21|8|
9|22|14|
9|23|13|
9|24|21|
9|25|21|
9|26|6|
9|27|14|
9|28|8|
9|29|14|
9|30|35|
9|31|20|
9|32|87|
9|33|15|
9|34|8|
9|35|19|
9|36|4|
9|37|18|
9|38|1|
9|39|3|
9|40|21|
9|41|16|
9|42|10|
9|43|9|
9|44|5|
9|45|25|
9|46|4|
9|47|80|
9|48|2|
9|49|2|
9|50|17|
9|51|6|
9|52|13|
9|53|13|
9|54|4|
9|55|3|
9|56|12|
9|57|13|
9|58|5|
9|59|4|
9|60|18|
9|61|7|
9|62|14|
9|63|14|
9|64|8|
9|65|6|
9|66|5|
9|67|2|
9|68|5|
9|69|4|
9|70|7|
9|71|4|
9|72|8|
9|73|13|
9|74|3|
9|75|2|
9|76|4|
9|77|15|
9|78|5|
9|79|2|
9|80|7|
9|81|3|
9|82|3|
9|83|9|
9|84|0|
9|85|2|
9|86|1|
9|87|62|
9|88|0|
9|89|1|
9|90|4|
9|91|2|
9|92|5|
9|93|1|
9|94|1|
9|95|6|
9|96|4|
9|97|5|
9|98|1|
9|99|2|
9|100|10|
9|101|1|
9|102|5|
9|103|0|
9|104|3|
9|105|30|
9|106|1|
9|107|5|
9|108|3|
9|109|0|
9|110|2|
9|111|2|
9|112|4|
9|113|0|
9|114|2|
9|115|27|
9|116|0|
9|117|2|
9|118|0|
9|119|1|
9|120|4|
9|121|1|
9|122|2|
9|123|2|
9|124|1|
9|125|6|
9|126|2|
9|127|0|
9|128|33|
9|129|1|
9|130|3|
9|131|1|
9|132|1|
9|133|4|
9|134|9|
9|135|3|
9|136|1|
9|137|2|
9|138|1|
9|139|1|
9|140|0|
9|141|5|
9|142|1|
9|143|5|
9|144|5|
9|145|0|
9|146|3|
9|147|0|
9|148|9|
9|149|3|
10|1|67|
10|2|32|
10|3|18|
10|4|35|
10|5|18|
10|6|11|
10|7|14|
10|8|10|
10|9|22|
10|10|13|
10|11|11|
10|12|5|
10|13|3|
10|14|6|
10|15|13|
10|16|13|
10|17|13|
10|18|17|
10|19|14|
10|20|10|
10|21|7|
10|22|10|
10|23|12|
10|24|7|
10|25|17|
10|26|16|
10|27|20|
11|1|108|
11|2|43|
11|3|20|
11|4|41|
11|5|23|
11|6|13|
11|7|13|
11|8|15|
11|9|11|
11|10|8|
11|11|11|
11|12|5|
11|13|5|
11|14|7|
11|15|4|
11|16|4|
11|17|8|
11|18|5|
11|19|1|
11|20|9|
11|21|1|
11|22|3|
11|23|15|
11|24|6|
11|25|10|
11|26|4|
11|27|2|
11|28|9|
11|29|4|
11|30|5|
11|31|6|
11|32|3|
11|33|3|
11|34|2|
11|35|4|
11|36|3|
11|37|5|
11|38|1|
11|39|0|
11|40|6|
11|41|1|
11|42|4|
11|43|0|
11|44|12|
11|45|9|
12|1|8593|
12|2|5068|
12|3|4068|
12|4|4855|
12|5|4547|
12|6|2298|
12|7|935|
12|8|866|
12|9|585|
12|10|412|
12|11|516|
12|12|298|
12|13|386|
12|14|61|
12|15|1312|
12|16|1697|
12|17|224|
12|18|154|
12|19|113|
12|20|254|
12|21|99|
12|22|165|
12|23|391|
12|24|266|
12|25|334|
12|26|185|
12|27|126|
12|28|189|
12|29|196|
12|30|456|
12|31|261|
12|32|93|
12|33|206|
12|34|142|
12|35|108|
12|36|100|
12|37|127|
12|38|82|
12|39|82|
12|40|122|
12|41|313|
12|42|100|
12|43|93|
12|44|299|
12|45|947|
12|46|93|
12|47|15|
12|48|58|
12|49|103|
12|50|43|
12|51|137|
12|52|75|
12|53|57|
12|54|102|
12|55|48|
12|56|25|
12|57|48|
12|58|21|
12|59|50|
12|60|97|
12|61|91|
12|62|56|
12|63|71|
12|64|55|
12|65|87|
12|66|4|
12|67|38|
12|68|18|
12|69|51|
12|70|56|
12|71|60|
12|72|40|
12|73|6|
12|74|3|
12|75|11|
12|76|5|
12|77|14|
12|78|125|
12|79|19|
12|80|18|
12|81|22|
12|82|28|
12|83|15|
12|84|10|
12|85|44|
12|86|28|
12|87|10|
12|88|39|
12|89|12|
12|90|16|
12|91|9|
12|92|14|
12|93|19|
12|94|26|
12|95|30|
12|96|8|
12|97|11|
12|98|17|
12|99|35|
12|100|26|
12|101|267|
12|102|39|
12|103|10|
12|104|7|
12|105|41|
12|106|5|
12|107|28|
12|108|31|
12|109|92|
12|110|4|
12|111|57|
12|112|39|
12|113|15|
12|114|44|
12|115|13|
12|116|10|
12|117|25|
12|118|7|
12|119|42|
12|120|37|
12|121|26|
12|122|10|
12|123|9|
12|124|11|
12|125|19|
12|126|22|
12|127|6|
12|128|15|
12|129|24|
12|130|5|
12|131|31|
12|132|5|
12|133|6|
12|134|15|
12|135|18|
12|136|6|
12|137|30|
12|138|3|
12|139|9|
12|140|23|
12|141|8|
12|142|41|
12|143|21|
12|144|15|
12|145|42|
12|146|16|
12|147|14|
12|148|21|
12|149|46|
12|150|1315|
13|1|7446|
13|2|4397|
13|3|2388|
13|4|2264|
13|5|192|
13|6|359|
13|7|617|
13|8|362|
13|9|122|
13|10|174|
13|11|223|
13|12|275|
13|13|264|
13|14|219|
13|15|154|
13|16|183|
13|17|78|
13|18|237|
13|19|38|
13|20|510|
13|21|69|
13|22|111|
13|23|247|
13|24|60|
13|25|344|
13|26|32|
13|27|110|
13|28|43|
13|29|31|
13|30|22|
13|31|209|
13|32|112|
13|33|133|
13|34|46|
13|35|83|
13|36|65|
13|37|60|
13|38|14|
13|39|68|
13|40|130|
13|41|170|
13|42|45|
13|43|42|
13|44|137|
13|45|72|
13|46|26|
13|47|39|
13|48|241|
13|49|43|
13|50|43|
13|51|26|
13|52|58|
13|53|66|
13|54|126|
13|55|124|
13|56|46|
13|57|59|
13|58|86|
13|59|19|
13|60|28|
13|61|50|
13|62|13|
13|63|43|
13|64|38|
13|65|19|
13|66|42|
13|67|125|
13|68|93|
13|69|19|
13|70|16|
13|71|6|
13|72|106|
13|73|21|
13|74|9|
13|75|6|
13|76|14|
13|77|56|
13|78|37|
13|79|12|
13|80|3|
13|81|30|
13|82|8|
13|83|21|
13|84|12|
13|85|41|
13|86|11|
13|87|60|
13|88|27|
13|89|14|
13|90|10|
13|91|16|
13|92|13|
13|93|6|
13|94|18|
13|95|0|
13|96|7|
13|97|20|
13|98|12|
13|99|2|
13|100|2|
13|101|10|
13|102|4|
13|103|6|
13|104|3|
13|105|8|
13|106|11|
13|107|25|
13|108|35|
13|109|3|
13|110|4|
13|111|9|
13|112|4|
13|113|11|
13|114|2|
13|115|13|
13|116|6|
13|117|4|
13|118|9|
13|119|8|
13|120|10|
13|121|15|
13|122|3|
13|123|1|
13|124|17|
13|125|9|
13|126|29|
13|127|5|
13|128|10|
13|129|10|
13|130|34|
13|131|7|
13|132|8|
13|133|10|
13|134|15|
13|135|11|
13|136|8|
13|137|21|
13|138|9|
13|139|23|
13|140|19|
13|141|19|
13|142|8|
13|143|19|
13|144|6|
13|145|4|
13|146|18|
13|147|27|
13|148|13|
13|149|34|
13|150|238|
14|1|149|
14|2|80|
14|3|74|
14|4|48|
14|5|26|
14|6|20|
14|7|8|
14|8|8|
14|9|11|
14|10|11|
14|11|11|
14|12|17|
14|13|10|
14|14|17|
14|15|23|
14|16|14|
14|17|18|
14|18|7|
14|19|13|
14|20|4|
14|21|13|
14|22|16|
14|23|12|
14|24|5|
14|25|3|
14|26|11|
14|27|5|
14|28|5|
14|29|23|
14|30|6|
14|31|3|
14|32|3|
14|33|5|
14|34|5|
14|35|6|
14|36|3|
14|37|8|
14|38|3|
14|39|3|
14|40|2|
14|41|13|
14|42|7|
14|43|5|
14|44|12|
14|45|1|
14|46|10|
14|47|8|
14|48|10|
14|49|10|
15|1|10884|
15|2|1774|
15|3|1041|
15|4|1030|
15|5|9092|
15|6|454|
15|7|312|
15|8|316|
15|9|327|
15|10|443|
15|11|340|
15|12|3669|
15|13|892|
15|14|154|
15|15|3288|
15|16|589|
15|17|295|
15|18|455|
15|19|234|
15|20|3630|
15|21|3326|
15|22|221|
15|23|215|
15|24|93|
15|25|139|
15|26|93|
15|27|257|
15|28|161|
15|29|130|
15|30|103|
15|31|169|
15|32|149|
15|33|284|
15|34|127|
15|35|159|
15|36|126|
15|37|85|
15|38|117|
15|39|116|
15|40|339|
15|41|231|
15|42|67|
15|43|157|
15|44|213|
15|45|73|
15|46|85|
15|47|44|
15|48|105|
15|49|86|
15|50|147|
15|51|226|
15|52|129|
15|53|95|
15|54|69|
15|55|142|
15|56|198|
15|57|78|
15|58|88|
15|59|72|
15|60|79|
15|61|36|
15|62|41|
15|63|32|
15|64|55|
15|65|33|
15|66|123|
15|67|66|
15|68|71|
15|69|71|
15|70|164|
15|71|101|
15|72|112|
15|73|136|
15|74|50|
15|75|60|
15|76|38|
15|77|53|
15|78|102|
15|79|93|
15|80|57|
15|81|134|
15|82|35|
15|83|20|
15|84|35|
