,index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,101,16.37267205229026,16.37267205229026,5956.368613482024,16.37267205229026,2678.231816556585,81.8633602614513,163.7267205229026,16.37267205229026,272.877867538171,109.1511470152684,16.37267205229026,2083.743214014013,1086.0539128019207,16.37267205229026,1263.1396148259062,4759.383057840653,2895.394915083218,818.633602614513,16.37267205229026,16.37267205229026,259.4163892252821,1076.7523158296574,1787.3500323750202,16.37267205229026,1760.1523231547178
1,102,137.31776382563532,119.5345604137101,14314.865899230803,119.5345604137101,7319.64400202416,214.9000010858598,307.7280027402378,42.980000217171956,221.28591741549496,286.5333347811464,328.4799242340228,5841.105482444611,1823.6369495597355,42.980000217171956,2591.8876312086727,13331.754480876752,8228.60951775474,6003.2427478676045,42.980000217171956,42.980000217171956,341.21137466251395,3208.8003006703457,4527.469705311683,42.980000217171956,2844.893473550321
2,103,26.385507419041797,26.385507419041797,9599.032322863473,26.385507419041797,4316.125385030387,131.927537095209,263.855074190418,26.385507419041797,439.75845698403,175.903382793612,26.385507419041797,3358.072638183325,1750.2386587964395,26.385507419041797,2035.6225038791054,7670.020909332883,4666.096271212955,1319.2753709520898,26.385507419041797,26.385507419041797,418.0645065548259,1735.2485976056482,2880.4178932453965,26.385507419041797,2836.587212699099
3,104,262.22753323529815,37.38805339653552,13090.644260231025,37.38805339653552,6568.540291128154,325.60274242128804,373.8805339653552,37.38805339653552,178.6451735071415,63.9182036343398,483.80805347982687,5782.155426918308,1416.594945109604,83.03936527980676,3212.755489678237,12494.028038784967,7649.677428065228,1869.402669826776,37.38805339653552,37.38805339653552,368.89209195346587,3563.2835133161793,4276.5467045689165,37.38805339653552,2433.7229326682414
4,105,272.06150173274483,38.790167563366616,13581.56518557444,38.790167563366616,6814.871473442264,337.81338663605874,387.90167563366623,38.790167563366616,185.34466454385787,66.31524254630432,501.9516599044904,5998.99586931622,1469.7196108987982,86.15347954589659,3333.2391623334083,12962.574863840819,7936.553050602244,1939.5083781683309,38.790167563366616,38.790167563366616,382.7261587521359,3696.9125696745737,4436.924316529495,38.790167563366616,2524.9915891517608
5,106,,,8606.578281367145,,4890.676675401612,229.51452144803196,117.11367264853375,,117.11367264853375,,,3618.700873699877,1259.973456039658,123.31889071643059,1748.5162954492002,8831.64607846854,5581.624358732726,,,,311.39013012549714,1513.554293246021,2564.718738645154,,1373.4105246234392
6,107,167.23928925751517,,8348.742082852008,,4189.178749440922,207.65771828381008,,,113.93346639847877,40.764731355773556,308.555375565485,3687.650766659215,903.4533058484669,52.959520529557764,2048.9798993374475,7968.241715086993,4878.689130522914,,,,235.26610844353203,2272.5340655029395,2727.427675212563,,1552.1409536501121
7,108,109.07522033420115,94.94954004081478,11370.685834906171,94.94954004081478,5814.1915513748745,,244.4366902487301,,175.77339978824318,,260.92050374985035,4639.748345319434,1448.5642391861047,,2058.806570827645,10589.77379860036,6536.207488296173,4768.538368239224,,,271.0334397748279,2548.8370189926486,3596.2918555122915,,2259.775966413619
8,201,158.88875114502716,,6007.820132293993,15.13226201381211,3834.9335966359963,136.190358124309,478.41187954695914,7.566131006906055,1214.43015577305,7.566131006906055,7.566131006906055,1572.659172304674,877.6711968011024,22.698393020718164,605.0087924333536,7387.240047778926,2811.56151072183,36497.30627236128,15.13226201381211,,161.33567798222765,521.4164100689294,385.8726813522088,,847.0123094066952
9,202,311.1334900969622,80.17468476760124,5655.758139662855,53.62552562562542,7415.056723452087,355.68321567916144,117.1452930972691,27.076366483649608,224.08479009042267,16.456702826859285,,1964.9495198054954,1292.1714131967763,16.456702826859285,2062.6510108004536,9704.99750946222,7352.533529944176,6589.958754598788,64.77239662408954,23.408429096774654,519.8116670880587,1336.5323848698747,1730.5143167052788,53.62552562562542,2552.350206045354
10,203,79.06950595199672,18.23698713962467,4076.225163228667,,1893.7764065689926,123.26812826189274,,,62.56329449039014,,,1111.8382700892416,682.4931721967596,42.595531672747384,1365.9329656226373,6584.053011816821,3645.4791686940102,,,19.132168154836588,277.70279439904976,530.4642656062609,1162.52102513876,23.429314173678943,1466.680915245615
11,204,71.19402019352609,,5732.101254810938,41.303327010172495,3218.961696587111,274.5851902456534,40.41556997502676,33.830653714334105,45.03966365809169,37.56699036225331,80.83113995005353,2539.0753524937218,660.2423605135759,,1774.7337339259539,8132.283516656211,5433.67220461556,,33.830653714334105,,491.2439175163381,1670.7182928937018,2393.5567277593914,37.56699036225331,1714.799253652355
12,205,84.60474723598662,,5203.232077998299,35.624436430163804,2711.139039436583,194.44895241942663,25.975603349385707,,,63.45356042698996,25.975603349385707,2123.840328569779,961.4785537708469,,1823.9398992178594,7096.270180167706,5036.557793691507,,36.23241424388844,,298.06069808484045,1079.4321543783533,1842.7955470025204,51.951206698771415,1672.9240297398064
13,206,48.4134209494225,,4869.000538721528,80.68903491570417,4376.767652404099,48.4134209494225,,48.4134209494225,,,,1435.005787673475,710.0635072581966,16.137806983140834,1046.6770382865157,3762.6866413872,3204.1628430562873,,16.137806983140834,,358.4510405090807,1345.3179259438828,2323.84420557228,,1161.3813712494214
14,207,181.36695716055812,,12603.02492703273,,6260.725711653706,411.96679487776083,,,,,65.1500957756278,5209.3486432818245,2121.5514001610914,51.06676560930254,4936.830578245003,17678.738376711102,11854.934785186437,,,,893.1846252539158,2593.0971685424274,3998.419632438655,,4171.8226940017275
15,301,41.51063861355016,5.930091230507166,2926.0053342329556,35.58054738304299,1397.3859894447828,148.25228076267913,17.790273691521495,23.720364922028665,5.930091230507166,17.790273691521495,17.790273691521495,962.3507285798978,480.33738967108053,11.860182461014332,1301.3785613004388,7329.169942744084,3791.508695509467,,17.790273691521495,5.930091230507166,231.8245210413738,533.9069110614502,1512.1732637793275,11.860182461014332,1211.8099963526356
16,302,245.85386521584005,61.46346630396001,3815.9918772934066,61.46346630396001,1434.6814822366996,81.95128840528,20.48782210132,20.48782210132,20.48782210132,40.97564420264,40.97564420264,1366.3633164159046,614.6346630396,20.48782210132,2402.78573863349,11401.200262630167,5150.133015525246,184.39039891188,,,200.2321448861242,705.9543801482172,1475.12319129504,61.46346630396001,1292.4074806286196
17,303,61.008173782608715,12.201634756521743,4465.528185061098,12.201634756521743,867.9948403387707,122.01634756521743,24.403269513043487,48.80653902608697,24.403269513043487,,12.201634756521743,1112.1183891840499,573.4768335565219,24.403269513043487,1040.7216127440183,4667.46296415189,3556.162258401441,12.201634756521743,12.201634756521743,,75.88595092925134,311.9356457467457,317.24250366956534,48.80653902608697,845.586310354515
18,304,63.58792094988763,23.84547035620786,5930.492307725838,39.74245059367976,2570.968624059439,206.66074308713476,23.84547035620786,,47.69094071241572,47.69094071241572,23.84547035620786,2509.124017982408,977.6642846045222,15.896980237471908,2281.0377934347007,8412.098245318377,5501.88869745436,15.896980237471908,,,423.7221907309041,1104.3679656612712,1804.3072569530614,47.69094071241572,1998.5563329474305
19,305,94.47782621892007,23.619456554730018,3659.634497531412,29.52432069341252,1581.7800769121084,100.38269035760257,,11.809728277365009,17.714592416047513,5.9048641386825045,,1338.9341729878427,525.5329083427429,47.238913109460036,1495.2027585513058,8249.90293281503,3678.5747105902738,5.9048641386825045,17.714592416047513,,335.76482999046874,794.1717398604361,1558.884132612181,11.809728277365009,1164.6842540294383
20,306,121.36317643460738,11.033016039509764,4686.778115327857,44.13206415803906,1447.0895448110227,110.33016039509764,,,22.06603207901953,22.06603207901953,44.13206415803906,1348.9817790611232,673.0139784100955,22.06603207901953,3028.991460327151,11103.760787220985,5165.007280209579,33.099048118529296,11.033016039509764,,294.0768408084613,809.3890674366737,2030.0749512697967,11.033016039509764,2019.327640218101
21,307,307.91863073710493,,15439.554733803878,63.70730291112516,6207.873549382144,541.5120747445638,31.85365145556258,106.1788381852086,169.88614109633374,21.235767637041718,10.617883818520859,5535.15721418294,2144.8125313412133,95.56095436668772,5933.814074571163,25568.95561272973,13867.580313409395,31.85365145556258,106.1788381852086,21.235767637041718,877.3365801830175,3469.800044711693,2941.1538177302787,84.94307054816687,5773.4407212043725
22,308,85.41843668983061,,3713.8248934161184,14.23640611497177,1503.2912257220885,113.89124891977416,,,35.59101528742943,,7.118203057485885,1218.4570987431664,590.8108537713285,78.30023363234471,1846.7093334093888,8518.817363781089,4233.476208941439,,21.354609172457653,,360.48778083676416,601.3164902888356,1950.3876377511324,28.47281222994354,1163.6798539292038
23,309,240.4404564983143,20.036704708192858,12418.06992418176,80.14681883277143,5478.738269735931,200.36704708192858,,40.073409416385715,100.18352354096429,60.11011412457857,,3875.205117618097,1703.119900196393,20.036704708192858,3489.2146648463863,13486.035720448372,10858.174903473317,20.036704708192858,40.073409416385715,,373.8444283763986,2360.757140617922,6051.084821874243,60.11011412457857,3293.3913928397023
24,401,127.48983992984034,18.212834275691478,3471.6115235636635,36.425668551382955,2449.5260085260697,36.425668551382955,340.58004343336427,,200.34120201962602,36.425668551382955,,668.0525477798374,491.7465254436699,36.425668551382955,647.2660780797578,6585.391701443181,3018.995691845489,22418.18050599615,18.212834275691478,,129.45321561595156,384.63631538839115,127.48983992984034,18.212834275691478,938.5358132156489
25,402,221.90346104647173,24.119941418094758,7750.215908386612,28.943929701713706,5887.456798696173,221.90346104647173,280.5591503092491,28.943929701713706,285.7546901297908,24.119941418094758,67.53583597066532,2471.8739382503963,1413.4285671003527,57.88785940342741,1667.2516873032569,11150.938781558121,7442.746373506484,8728.506898509973,86.83178910514113,28.943929701713706,690.0450428170291,1329.7716630934888,1784.875664939012,38.59190626895162,2203.0009441487764
