,index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,101,16.37267205229026,16.37267205229026,6120.452283895648,16.37267205229026,2768.6047463066043,81.8633602614513,163.7267205229026,16.37267205229026,272.877867538171,109.1511470152684,16.37267205229026,2154.0560143970974,1086.0539128019207,16.37267205229026,1209.8165158454306,4602.586536462365,2942.1395294270505,818.633602614513,16.37267205229026,16.37267205229026,248.46519615251648,1113.085713407525,1787.3500323750202,16.37267205229026,1981.0933183271216
1,102,42.980000217171956,42.980000217171956,8503.28536874615,1085.3535408376756,7482.6325838286475,214.9000010858598,429.8000021717196,42.980000217171956,716.3333369528659,286.5333347811464,1085.3535408376756,4988.421722552431,2170.707081675351,42.980000217171956,5541.609906223462,17207.13652195194,12053.731151249516,2149.0000108585978,42.980000217171956,42.980000217171956,652.2474859625015,4988.421722552431,4691.983357041272,42.980000217171956,5426.767704188378
2,103,26.385507419041797,26.385507419041797,9863.46264243594,26.385507419041797,4461.766585244016,131.927537095209,263.855074190418,26.385507419041797,439.75845698403,175.903382793612,26.385507419041797,3471.385780365389,1750.2386587964395,26.385507419041797,1949.6892475809173,7417.334251657597,4741.427919256129,1319.2753709520898,26.385507419041797,26.385507419041797,400.4160258947374,1793.8019680199607,2880.4178932453965,26.385507419041797,3192.6463977040576
3,104,191.38691482238087,37.38805339653552,7577.49823920906,37.38805339653552,7640.66404262464,168.840292934398,373.8805339653552,37.38805339653552,219.78495155705178,249.2536893102368,191.38691482238087,3558.894328258379,1888.5669664363927,37.38805339653552,2700.1461485010154,10896.93024586632,10914.077775677015,1869.402669826776,37.38805339653552,37.38805339653552,474.38560007414355,2343.8554137258584,10286.347406879095,37.38805339653552,2914.689333685873
4,105,198.56424234388865,38.790167563366616,7861.6670221528975,38.790167563366616,7927.201648221236,175.17208464723345,387.90167563366623,38.790167563366616,228.02725267302762,258.6011170891108,198.56424234388865,3692.3587828792847,1959.3913677649484,38.790167563366616,2801.4061185554747,11305.583248221219,11323.373838910711,1939.5083781683309,38.790167563366616,38.790167563366616,492.1758488295459,2431.7538888278896,10672.102537566589,38.790167563366616,3023.9950299019574
5,106,128.22986746022085,25.05011973301722,5076.948942907606,25.05011973301722,5119.270240617614,113.1235560436074,250.50119733017223,25.05011973301722,147.2566462240504,167.0007982201148,128.22986746022085,2384.4709991852433,1265.3461289171187,25.05011973301722,1809.1068716314433,7300.979392700403,7312.468294524941,1252.5059866508611,25.05011973301722,25.05011973301722,317.83992484020763,1570.390898076388,6891.886866236511,25.05011973301722,1952.8515170074331
6,107,123.31994775749348,,4882.552643993425,,4923.253459848567,108.79205677855985,,,141.61819144769098,,123.31994775749348,2293.1696403726132,1216.8960446099877,,1739.8361966374277,7021.425001204626,7032.473993150535,,,,305.6698388828902,1510.2606541311472,6627.996621446235,,1878.076861696881
7,108,,,6767.546380522847,863.805001050641,5955.235048984231,,,,,,863.805001050641,3970.1566993228207,1727.610002101282,,4410.424963623461,13694.71791647861,9593.254969927306,,,,,3970.1566993228207,,,4319.025005253205
8,201,249.36573923631443,,6977.410592596182,49.873147847262885,3896.7956895619345,99.74629569452577,398.9851827781031,,1147.0824004870462,,,1719.174568924383,698.2240698616803,,424.40476730379663,6632.978654017202,2215.526989863421,37305.11458975263,99.74629569452577,,127.321430191139,458.44655171316884,498.73147847262885,,1047.3361047925205
9,202,1271.7454074682396,,3952.915844896715,183.1396741551639,6899.619985290267,,185.37078001430783,262.1256383232578,,262.1256383232578,,911.0936368523879,976.0627747196803,,1337.314804047869,8153.550500098485,7518.282263617058,12648.061497676574,,,827.1157042455901,844.0844836485809,487.00815619804933,,2555.7695888779685
10,203,41.52742076833112,37.45713299877358,3692.5604963081837,,1670.010800797577,,,,,,,1264.8355912607153,805.3021456765213,41.52742076833112,1486.233846464216,6294.57093611723,4076.7535046160674,,,,324.9741077000933,449.0415801307694,1170.031386385409,37.45713299877358,1744.923787748441
11,204,203.76635043762155,18.885787382115335,7232.714705661714,54.15471017336436,2982.9009750893556,72.66373842282265,210.24179501008922,21.02417950100892,88.34449767546973,37.77157476423067,21.02417950100892,2516.5938250429663,993.2102915232267,27.07735508668218,2289.6858860399893,6958.352416376316,5421.314719439861,18.885787382115335,37.77157476423067,21.02417950100892,209.78454864885148,1224.6268916591957,2489.076134625428,49.87054675475241,1939.2947854417218
