,index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,101,,20.8891947633573,9763.963784869897,,1354.7513824813257,,,,118.8006944054424,,,4364.052723065688,329.22496984358565,,931.937336939282,4628.761857231741,2567.7060727056587,92.39857733709715,,,137.11625591465906,1386.4306573980778,1297.1731790675797,17.172820632479148,629.7142697286318
1,102,220.98560466035255,,26364.51619593431,25.498338999271446,4419.960456817529,59.49612433163338,93.49390966399534,8.499446333090482,331.47840699052887,50.99667799854289,8.499446333090482,10976.843944410473,1070.9302379694009,42.49723166545242,2572.424948578093,11194.375234943811,6362.653774437577,501.4673336523386,101.99335599708579,16.998892666180964,220.2688029363505,3050.1380011922615,3663.2613695619984,50.99667799854289,1667.749507946654
2,103,101.81557946765116,25.45389486691279,15123.829183829122,16.969263244608527,2543.428777750648,93.3309478453469,25.45389486691279,8.484631622304263,93.3309478453469,8.484631622304263,25.45389486691279,6618.384561458674,551.5010554497771,8.484631622304263,1798.3441141805913,7727.382569230139,4189.15936818408,144.2387375791725,25.45389486691279,16.969263244608527,251.29699412130535,2233.4768836878447,1849.6496936623296,16.969263244608527,1170.1016288773283
3,104,189.71260792544655,,21758.79185808169,36.427776460832234,3392.682557781558,32.500316713428205,49.57198831076298,12.142592153610744,169.07368949210638,30.85729023218686,,8642.441684978774,1004.9883277364837,71.21252644042312,2674.100819846072,10336.797451665154,5831.383094618153,243.9324818064109,40.71544911963492,24.28518430722149,363.2732108661921,3082.7577829016814,3385.5336598692165,51.85642157692566,1848.1140222716297
4,105,231.57023970254284,,20660.10943566964,24.826582513612937,4761.839836108616,110.4295712023684,68.06166813152448,11.556832421450451,175.086851415892,39.80925027648747,41.08857667366569,8790.90274943639,1229.7508458357731,18.4085031042986,2750.654603884605,11631.385531206613,6161.0841283224545,317.62826708825526,30.398926799282854,13.269750092162488,308.61412467312465,3322.3384897662604,2854.709187485647,69.34099452870271,1903.2204060112178
5,106,134.639740573933,11.87997710946468,8067.055937838673,63.359877917144956,3820.78915199321,166.3196795325055,27.719946588750915,19.7999618491078,43.559916068037154,23.75995421892936,19.7999618491078,3263.413451646762,1279.0775354523637,63.359877917144956,2004.868995412976,10119.64039549401,6256.597527366147,27.719946588750915,43.559916068037154,7.9199847396431196,373.85125691430255,1399.8214153739043,1778.03657404988,31.679938958572478,2265.098791892539
6,107,202.9002481100567,,8829.172208355945,83.00464695411411,3260.1544966881092,212.12298666051385,18.445477100914246,,83.00464695411411,46.113692752285615,46.113692752285615,3151.1523706590237,866.9374237429695,73.78190840365698,2253.554929943303,8869.10444019353,5230.121732081528,18.445477100914246,18.445477100914246,18.445477100914246,281.69436624291285,1793.5804373876833,2766.8215651371365,27.668215651371366,1895.034827452323
7,108,240.6313931498214,18.510107165370876,11614.597565667098,37.02021433074175,5051.554420683977,129.57075015759614,166.59096448833787,,166.59096448833787,,74.0404286614835,4315.6980680646575,1684.4197520487498,37.02021433074175,2244.318828864173,10416.380518697842,5622.714643329541,5793.663542761085,,,222.71866240636837,2903.6493914167745,4146.264005043076,,2210.0544192631937
8,201,216.6647255059797,3.385386336030933,6798.2937249518445,27.083090688247463,4299.4024520562225,98.17620374489704,541.6618137649492,33.853863360309326,1184.8852176108267,16.926931680154663,3.385386336030933,1491.3324918299927,832.8050386636096,33.853863360309326,629.8086464555848,7238.099369713438,3139.205450759655,34845.781556766386,16.926931680154663,20.312318016185596,153.5354411757396,501.96069237204625,517.9641094127327,10.156159008092798,896.1456362502354
9,202,128.50618054592553,12.850618054592553,7007.166685662362,19.275927081888828,5129.384086154812,276.2882881737399,126.32793905519175,12.850618054592553,451.17121091139904,19.275927081888828,19.275927081888828,2499.107724344606,1162.980933940626,25.701236109185107,1801.9426835901186,9342.745729109163,5196.692975500246,11423.655060276626,32.12654513648138,25.701236109185107,315.1912944893607,1353.108049645146,1721.982819315402,64.25309027296277,1867.359744710552
10,203,98.15599928277223,9.815599928277223,4018.1321020753244,29.446799784831672,1729.589671234523,142.32619896001975,19.631199856554446,4.907799964138611,39.26239971310889,14.723399892415836,14.723399892415836,1223.368304043931,505.50339630627695,34.35459974897028,1430.875116313195,7113.493435385599,3627.8054341649295,19.631199856554446,4.907799964138611,4.907799964138611,236.2079557088449,696.0543798870641,1084.6237920746332,14.723399892415836,1271.8889922783956
11,204,169.93355561759557,,6919.914695053513,33.986711123519115,2683.977467474581,101.96013337055734,25.490033342639336,8.496677780879779,67.97342224703823,8.496677780879779,16.993355561759557,2400.973040632023,637.2508335659833,127.45016671319667,1785.1689740271404,8603.413469540492,5233.895372512085,16.993355561759557,16.993355561759557,25.490033342639336,353.88812260449924,1424.1513092722266,2013.7126340685074,84.96677780879779,1863.8107790503625
12,205,114.50077531970464,,6404.951307589204,42.93779074488924,2875.6924238155607,186.06375989452002,7.15629845748154,21.46889537244462,28.62519382992616,21.46889537244462,7.15629845748154,2068.34562033793,908.8499041001555,71.5629845748154,1616.153456312497,7093.853900453623,4569.753844742994,,7.15629845748154,7.15629845748154,132.47159477971286,1068.7733874608637,2061.013955754683,35.7814922874077,1443.94038309887
13,206,70.72148109388571,8.840185136735714,5176.548042074082,44.20092568367858,3291.144764364531,92.821943935725,4.420092568367857,17.68037027347143,8.840185136735714,17.68037027347143,,1671.6925787248413,808.876940011318,17.68037027347143,1141.4053194440637,4426.525289026799,3313.021650299396,8.840185136735714,13.260277705103572,8.840185136735714,339.55785488837734,1063.8043682794444,1949.260822650225,13.260277705103572,1223.2264892966846
14,207,245.4811745436897,44.63294082612539,12959.95793668179,33.47470561959405,9710.976807319379,245.4811745436897,55.79117603265674,234.32293933715835,133.8988224783762,22.316470413062696,44.63294082612539,4951.39928570729,1997.3241019691116,89.26588165225078,3728.2672667177367,17443.33355536359,10462.253961495555,11.158235206531348,66.9494112391881,33.47470561959405,568.0185586412064,3141.0813870588613,4775.724668395417,44.63294082612539,3563.0255042039307
15,301,39.2315414069081,8.40675887290888,2794.072678866646,19.61577070345405,1234.4502137234106,131.70588900890579,14.011264788181467,39.2315414069081,16.81351774581776,11.209011830545172,11.209011830545172,840.0283161678818,420.33794364544394,14.011264788181467,1325.3560368197475,6520.440462944904,3499.7739893002545,8.40675887290888,8.40675887290888,2.802252957636293,207.49213883675114,433.56300189310036,1266.6183368516047,19.61577070345405,1076.3654702156464
16,302,124.16384750063946,13.795983055626607,4688.997446931025,22.993305092711015,1798.5195686858729,137.95983055626607,4.598661018542202,9.197322037084405,50.585271203964226,22.993305092711015,22.993305092711015,1576.1751165131686,643.8125425959082,50.585271203964226,2570.8258634586864,9998.129061696118,5224.357883613694,45.98661018542203,13.795983055626607,13.795983055626607,374.5574105701397,869.6138573865757,1752.0898480645794,55.18393222250643,1349.2579448947079
17,303,46.46164385500123,11.615410963750307,3057.616763687509,3.8718036545834353,856.9646983940502,77.4360730916687,11.615410963750307,30.974429236667483,19.359018272917176,7.743607309166871,7.743607309166871,869.4447668172644,352.33413256709264,11.615410963750307,849.3095268386168,3318.399248323034,2694.508965724176,7.743607309166871,19.359018272917176,,107.5075350428629,287.0415737339294,212.94920100208896,46.46164385500123,731.0512382914677
18,304,83.2829216749978,15.422763273147739,6933.240331650448,30.845526546295478,2770.6447979253226,148.0585274222183,24.676421237036383,6.169105309259096,30.845526546295478,49.352842474072766,18.507315927777288,2614.878882252487,999.3950600999735,37.014631855554576,2066.9743088582104,8513.421808032022,5471.022041996525,15.422763273147739,27.76097389166593,3.084552654629548,413.9658491497797,1047.2772202684232,1727.3494865925472,58.60650043796141,1784.3355566800853
19,305,81.13531176009919,13.52255196001653,3467.630488460986,24.791345260030308,1498.926866171334,101.41913970012396,4.50751732000551,18.03006928002204,29.298862580035816,13.52255196001653,2.253758660002755,1230.1370727221934,504.8419398406171,33.80637990004132,1579.0926505144457,7455.319858571505,3696.4809889018993,2.253758660002755,20.283827940024796,4.50751732000551,306.640184446002,740.9880792381716,1555.0934754019008,22.537586600027552,1232.8187007318854
