id,votes,percentage,sloped_percentage,abbreviation
1,1732.4435989799597,0.06061075812623155,0.05957463894510293,Piráti
2,1732.4435989799597,0.06061075812623155,0.05957463894510293,PRINCÍP
3,584792.7920773065,20.459387246678993,23.356785365535444,PS
4,1732.4435989799597,0.06061075812623155,0.05957463894510293,SOS
5,254006.5233663841,8.886596919697459,10.497692295529543,OĽaNO
6,8452.7296388998,0.2957246931163793,0.2906693855052599,KSS
7,17033.4799397996,0.5959282791584565,0.5857410988673423,Maďarské fórum
8,1732.4435989799597,0.06061075812623155,0.05957463894510293,Vlastenecký blok
9,28914.793829999333,1.0116044043983994,0.9943113897667653,Modrí
10,11252.848822199732,0.39368883269560745,0.38695886323865863,SPRAVODLIVOSŤ
11,1732.4435989799597,0.06061075812623155,0.05957463894510293,SHO
12,197640.3115187054,6.914585343214903,8.168164927493953,SaS
13,113207.93715833734,3.960659326002669,3.892953274726415,SME Rodina
14,1732.4435989799597,0.06061075812623155,0.05957463894510293,MySlovensko
15,147364.26618392652,5.155642526765394,4.044682716909179,SNS
16,541273.8206299371,18.936845413945193,15.607628014891727,SMER-SD
17,329548.2411874422,11.529477063090312,10.188720513417815,HLAS-SD
18,84335.265395998,2.950528591775246,2.900090363267366,Aliancia
19,1732.4435989799597,0.06061075812623155,0.05957463894510293,SRDCE - SNJ
20,1732.4435989799597,0.06061075812623155,0.05957463894510293,SDKÚ - DS
21,30304.603400309286,1.0602278699802956,0.8317654529832517,ĽSNS
22,102273.05766014762,3.578094873806651,4.226785498302156,Demokrati
23,186544.31272514563,6.526384019119049,6.4148178240297655,KDH
24,1680.0715099799597,0.05877848374753693,0.05777368664003924,KARMA
25,205825.78946357514,7.2009600477976194,7.077862217334502,Republika
