,index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,101,16.37267205229026,16.37267205229026,6300.138680853724,16.37267205229026,2867.5712436331883,81.8633602614513,163.7267205229026,16.37267205229026,272.877867538171,109.1511470152684,16.37267205229026,2231.054863392979,1086.0539128019207,16.37267205229026,1151.4229200275934,4430.880223999933,2876.853023546263,818.633602614513,16.37267205229026,16.37267205229026,236.47265344136756,1152.8740560473182,1787.3500323750202,16.37267205229026,1981.0933183271216
1,102,42.980000217171956,42.980000217171956,16538.532073842456,42.980000217171956,7527.678578089528,214.9000010858598,429.8000021717196,42.980000217171956,716.3333369528659,286.5333347811464,42.980000217171956,5856.755586803517,2851.0066810724065,42.980000217171956,3022.607256456967,11631.53041736647,7552.044234556939,2149.0000108585978,42.980000217171956,42.980000217171956,620.765789713811,3026.416642380274,4691.983357041272,42.980000217171956,5200.580026277807
2,103,26.385507419041797,26.385507419041797,10153.037657735593,26.385507419041797,4621.256816350299,131.927537095209,263.855074190418,26.385507419041797,439.75845698403,175.903382793612,26.385507419041797,3595.4738763676733,1750.2386587964395,26.385507419041797,1855.5845925340611,7140.619603803886,4636.214941204701,1319.2753709520898,26.385507419041797,26.385507419041797,381.0893500981662,1857.9231821113885,2880.4178932453965,26.385507419041797,3192.6463977040576
3,104,37.38805339653552,37.38805339653552,14386.773316722507,37.38805339653552,6548.284020648306,186.9402669826776,373.8805339653552,37.38805339653552,623.134223275592,249.2536893102368,37.38805339653552,5094.757782769407,2480.0742086368564,37.38805339653552,2629.3485558433704,10118.20098023581,6569.479564167202,1869.402669826776,37.38805339653552,37.38805339653552,540.0005671309801,2632.6623186071897,4081.529162455128,37.38805339653552,4523.954460980798
4,105,38.790167563366616,38.790167563366616,14926.301236735415,38.790167563366616,6793.855559139676,193.95083781683311,387.90167563366623,38.790167563366616,646.502792722777,258.6011170891108,38.790167563366616,5285.819670587721,2573.0811150366526,38.790167563366616,2727.9534984592515,10497.650340350065,6815.845970781988,1939.5083781683309,38.790167563366616,38.790167563366616,560.2514862478694,2731.391532836449,4234.59329233419,38.790167563366616,4693.610275167361
5,106,220.9005267461836,25.05011973301722,4580.926632683118,110.4502633730918,1314.473866804464,110.4502633730918,250.50119733017223,25.05011973301722,417.50199555028706,167.0007982201148,25.05011973301722,1577.368640165357,1104.502633730918,25.05011973301722,4472.657003286859,9458.90903744802,8196.03954099199,1252.5059866508611,25.05011973301722,25.05011973301722,268.3594201972116,131.4473866804464,2098.555004088744,25.05011973301722,5522.51316865459
6,107,213.05014027140632,24.159885906777475,4418.129173533176,106.52507013570316,1267.7599543597614,106.52507013570316,241.59885906777478,24.159885906777475,402.664765112958,161.0659060451832,24.159885906777475,1521.3119452317135,1065.2507013570316,24.159885906777475,4313.707241771509,9122.757319443965,7904.767813816468,1207.9942953388738,24.159885906777475,24.159885906777475,258.82243450629056,126.77599543597613,2023.9763325783601,24.159885906777475,5326.253506785158
7,108,34.20667804160538,34.20667804160538,13162.592812288205,34.20667804160538,5991.085998611038,171.0333902080269,342.0667804160538,34.20667804160538,570.111300693423,228.04452027736923,34.20667804160538,4661.241314887636,2269.042976759824,34.20667804160538,2405.615466389284,9257.23625192142,6010.477998653888,1710.3339020802691,34.20667804160538,34.20667804160538,494.0515449206399,2408.647258784732,3734.229019541921,34.20667804160538,4139.008043034251
8,201,,,10318.20834476636,,7105.819224262092,,,,995.1251531399172,,,1184.303204043682,3980.5006125596688,,,6750.261699335243,5403.216766128209,26868.379134777762,,,,,1990.2503062798344,,
9,202,2960.4777975332645,30.1968735348393,11937.515058077108,30.1968735348393,5288.793785130542,150.9843676741965,301.968735348393,30.1968735348393,503.281225580655,201.312490232262,30.1968735348393,4114.837293753887,2003.059277811007,30.1968735348393,2397.676809422307,16316.540545789241,8037.231910433358,1509.843676741965,30.1968735348393,30.1968735348393,436.13741163391774,2126.298747136288,1480.2388987666322,30.1968735348393,4440.716696299897
10,203,126.43427526661851,14.337646815234539,2621.931904754263,63.21713763330926,752.3501784008458,63.21713763330926,143.3764681523454,14.337646815234539,238.960780253909,95.5843121015636,14.337646815234539,902.8202140810151,632.1713763330926,14.337646815234539,2559.962871326696,5413.886180256789,4691.072197453571,716.8823407617269,14.337646815234539,14.337646815234539,153.59777227960177,75.2350178400846,1201.1256150328759,14.337646815234539,3160.856881665463
