id,votes,percentage,sloped_percentage,lo,hi,sloped_lo,sloped_hi,abbreviation
1,9251.728741368417,0.31283406622084026,0.3129153407110293,0.3073475368447963,0.31841853685551025,0.30742738593114954,0.31850126219473657,Piráti
2,1849.030437746208,0.0625223378869504,0.06253858123026203,0.06142581202702841,0.06363843807437088,0.061441770492221354,0.06365497138122397,PRINCÍP
3,518226.67659205187,17.523098979059025,17.56733217260172,17.215776319256165,17.83590772415231,17.259233744613827,17.880930534290798,PS
4,2438.491424701743,0.08245412388963586,0.08247554552367996,0.08100803146638583,0.08392603083101115,0.08102907740469485,0.08394783486741862,SOS
5,267189.6321591373,9.034637894931445,9.057880062183607,8.876187100837079,9.195917229463715,8.899021643577843,9.219574297823272,OĽaNO
6,9821.912139485723,0.33211400793887536,0.33220029137023555,0.32628934413942196,0.3380426491099041,0.32637411431940727,0.33813047280602676,KSS
7,4389.951723165423,0.14843998202522915,0.14847854682735737,0.1458366200199355,0.1510898172258676,0.14587450846695216,0.15112907045687318,Maďarské fórum
8,1282.6120564861737,0.04336970486610873,0.043380972343130084,0.04260908067113923,0.04414390713309622,0.04262015053750897,0.04415537574836097,Vlastenecký blok
9,11398.018771477278,0.3854078149955902,0.3855079441920585,0.37864847665282325,0.39228781579350785,0.3787468497688734,0.3923897324185772,Modrí
10,1369.256209211845,0.04629945382105076,0.04631148244872164,0.04548744726258132,0.047125955689560156,0.04549926493042974,0.047138199042944307,SPRAVODLIVOSŤ
11,1367.26203704479,0.04623202372174674,0.046244034831034765,0.04542119976217112,0.047057321880525915,0.045433000218876626,0.04706954740280265,SHO
12,185694.797740115,6.279005824429778,6.295112683154246,6.168883706579078,6.391093756748174,6.184708080871415,6.407488142597325,SaS
13,66613.80057979323,2.252451048269557,2.2530362364903778,2.2129472340151723,2.2926600539160624,2.2135221591198215,2.293255688462229,SME Rodina
14,2749.553134184701,0.09297223376331187,0.09299638800901835,0.09134167319853392,0.09463190182812029,0.09136540382356435,0.09465648725664992,MySlovensko
15,164978.27325754834,5.578505974832336,5.5668374182036535,5.480669325278485,5.678089128221361,5.46920541349393,5.666212273587832,SNS
16,677602.4435840043,22.912164162328022,22.864156993452998,22.510327293140595,23.321174311021142,22.46316208097916,23.272310155475598,SMER-SD
17,435226.2153205069,14.716556275133803,14.692658604972994,14.458455169671948,14.979264800949966,14.434976620327937,14.954940528153255,HLAS-SD
18,134440.56292122576,4.545916675616354,4.54709770767183,4.466189727451411,4.6270668473010295,4.467350046394839,4.628268962222934,Aliancia
19,2319.2997849065828,0.07842382788993553,0.07844420245050504,0.07704841938440467,0.07982378911922375,0.07706843661296607,0.07984452739061468,SRDCE - SNJ
20,816.2206256594989,0.02759934109574984,0.027606511422192254,0.027115299835440317,0.028092023084471146,0.027122344407654177,0.02809932141000887,SDKÚ - DS
21,24904.293794014007,0.8421033205506079,0.8403515381544439,0.8273343899744746,0.8571358945978766,0.8256133305928886,0.8553528407437545,ĽSNS
22,87938.04766630496,2.9735001745093603,2.9810979169351053,2.921350495754104,3.0265807888022147,2.9288149878675855,3.034314160221243,Demokrati
23,202426.5753793876,6.8447671194612605,6.846545394330164,6.724722597690433,6.96695458274348,6.726469684915917,6.968764601993376,KDH
24,2368.688696206239,0.08009384377345424,0.08011465220521682,0.0786891462863426,0.08152361682846082,0.07870958977680095,0.08154479671617619,KARMA
25,140728.36551112036,4.758529788989986,4.748678778284421,4.675074001103882,4.843475364744697,4.66539575885756,4.83344850145162,Republika
