id,median,lo,hi,in,seats
1,0.0,0,0,0.0,0
2,0.0,0,0,0.0,0
3,24.0,19,31,1.0,22
4,0.0,0,0,0.0,0
5,17.0,0,21,0.974,16
6,0.0,0,0,0.0,0
7,0.0,0,0,0.0,0
8,0.0,0,0,0.0,0
9,0.0,0,0,0.0,0
10,0.0,0,0,0.0,0
11,0.0,0,0,0.0,0
12,9.0,0,11,0.583,8
13,0.0,0,0,0.0,0
14,0.0,0,0,0.0,0
15,10.0,0,13,0.833,10
16,38.0,29,47,1.0,35
17,29.0,22,37,1.0,28
18,9.0,0,11,0.55,9
19,0.0,0,0,0.0,0
20,0.0,0,0,0.0,0
21,0.0,0,0,0.0,0
22,0.0,0,0,0.0,0
23,14.0,11,18,0.998,13
24,0.0,0,0,0.0,0
25,10.0,0,13,0.83,9
