id,median,lo,hi,in,seats
1,0.0,0,0,0.0,0
2,0.0,0,0,0.0,0
3,37.0,22,52,1.0,35
4,0.0,0,0,0.0,0
5,16.0,0,24,0.83,15
6,0.0,0,0,0.0,0
7,0.0,0,0,0.0,0
8,0.0,0,0,0.0,0
9,0.0,0,0,0.0,0
10,0.0,0,0,0.0,0
11,0.0,0,0,0.0,0
12,13.0,0,19,0.88,12
13,0.0,0,11,0.122,0
14,0.0,0,0,0.0,0
15,9.0,0,14,0.561,10
16,34.0,21,49,1.0,34
17,21.0,11,32,0.991,20
18,0.0,0,0,0.004,0
19,0.0,0,0,0.0,0
20,0.0,0,0,0.0,0
21,0.0,0,0,0.0,0
22,0.0,0,8,0.031,0
23,12.0,0,18,0.834,11
24,0.0,0,0,0.0,0
25,13.0,0,20,0.919,13
