id,median,lo,hi,in,seats
1,0.0,0,0,0.0,0
2,0.0,0,0,0.0,0
3,25.0,20,31,1.0,24
4,0.0,0,0,0.0,0
5,16.0,13,20,0.985,15
6,0.0,0,0,0.0,0
7,0.0,0,0,0.0,0
8,0.0,0,0,0.0,0
9,0.0,0,0,0.0,0
10,0.0,0,0,0.0,0
11,0.0,0,0,0.0,0
12,9.0,0,11,0.579,8
13,0.0,0,0,0.0,0
14,0.0,0,0,0.0,0
15,10.0,0,13,0.845,9
16,38.0,30,47,1.0,36
17,28.0,23,35,1.0,26
18,10.0,0,13,0.89,10
19,0.0,0,0,0.0,0
20,0.0,0,0,0.0,0
21,0.0,0,0,0.0,0
22,0.0,0,0,0.0,0
23,13.0,10,17,0.998,13
24,0.0,0,0,0.0,0
25,9.0,0,11,0.542,9
