name,median,lo,hi,in
stredopravica,76.0,57,94,1.0
stredopravica + HLAS,97.0,79,115,1.0
stredopravica + HLAS bez OĽaNO,82.0,65,101,1.0
SMER + SNS + HLAS,53.0,35,71,1.0
pragmatici + nacionalisti + HLAS,74.0,56,93,1.0
pragmatici + nacionalisti,61.0,46,80,1.0
