id,median,lo,hi,in,seats
1,0.0,0,0,0.0,0
2,0.0,0,0,0.0,0
3,25.0,18,33,1.0,24
4,0.0,0,0,0.0,0
5,13.0,0,17,0.671,13
6,0.0,0,0,0.0,0
7,0.0,0,0,0.0,0
8,0.0,0,0,0.0,0
9,0.0,0,0,0.0,0
10,0.0,0,0,0.0,0
11,0.0,0,0,0.0,0
12,0.0,0,11,0.265,0
13,0.0,0,0,0.0,0
14,0.0,0,0,0.0,0
15,11.0,0,15,0.89,11
16,37.0,28,49,1.0,36
17,30.0,22,38,1.0,29
18,11.0,0,15,0.889,11
19,0.0,0,0,0.0,0
20,0.0,0,0,0.0,0
21,0.0,0,0,0.0,0
22,0.0,0,0,0.0,0
23,11.0,0,15,0.929,11
24,0.0,0,0,0.0,0
25,14.0,10,20,0.997,15
