name,median,lo,hi,in
stredopravica,72.0,65,80,1.0
stredopravica + HLAS,97.0,88,108,1.0
stredopravica + HLAS bez OĽaNO,81.0,73,91,1.0
SMER + SNS + HLAS,73.0,64,80,1.0
pragmatici + nacionalisti + HLAS,74.0,65,82,1.0
pragmatici + nacionalisti,49.0,39,57,1.0
