id,median,lo,hi,in,seats
1,0.0,0,0,0.0,0
2,0.0,0,0,0.0,0
3,30.0,24,35,1.0,29
4,0.0,0,0,0.0,0
5,17.0,14,21,0.999,17
6,0.0,0,0,0.0,0
7,0.0,0,0,0.0,0
8,0.0,0,0,0.0,0
9,0.0,0,0,0.0,0
10,0.0,0,0,0.0,0
11,0.0,0,0,0.0,0
12,11.0,0,13,0.967,10
13,0.0,0,0,0.0,0
14,0.0,0,0,0.0,0
15,9.0,0,12,0.692,10
16,38.0,32,45,1.0,37
17,26.0,21,31,1.0,25
18,9.0,0,11,0.722,9
19,0.0,0,0,0.0,0
20,0.0,0,0,0.0,0
21,0.0,0,0,0.0,0
22,0.0,0,0,0.0,0
23,13.0,10,16,1.0,13
24,0.0,0,0,0.0,0
25,0.0,0,10,0.286,0
