id,median,lo,hi,in,seats
1,0.0,0,0,0.0,0
2,0.0,0,0,0.0,0
3,24.0,18,31,1.0,22
4,0.0,0,0,0.0,0
5,16.0,12,21,0.979,16
6,0.0,0,0,0.0,0
7,0.0,0,0,0.0,0
8,0.0,0,0,0.0,0
9,0.0,0,0,0.0,0
10,0.0,0,0,0.0,0
11,0.0,0,0,0.0,0
12,9.0,0,12,0.582,8
13,0.0,0,0,0.0,0
14,0.0,0,0,0.0,0
15,10.0,0,13,0.806,10
16,38.0,29,47,1.0,35
17,29.0,22,37,1.0,28
18,9.0,0,11,0.557,9
19,0.0,0,0,0.0,0
20,0.0,0,0,0.0,0
21,0.0,0,0,0.0,0
22,0.0,0,0,0.0,0
23,14.0,11,18,1.0,13
24,0.0,0,0,0.0,0
25,10.0,0,13,0.834,9
