id,median,lo,hi,in,seats
1,0.0,0,0,0.0,0
2,0.0,0,0,0.0,0
3,37.0,22,53,1.0,35
4,0.0,0,0,0.0,0
5,16.0,0,24,0.802,15
6,0.0,0,0,0.0,0
7,0.0,0,0,0.0,0
8,0.0,0,0,0.0,0
9,0.0,0,0,0.0,0
10,0.0,0,0,0.0,0
11,0.0,0,0,0.0,0
12,13.0,0,19,0.881,12
13,0.0,0,11,0.139,0
14,0.0,0,0,0.0,0
15,9.0,0,14,0.56,10
16,34.0,20,50,0.999,34
17,21.0,12,31,0.992,20
18,0.0,0,0,0.001,0
19,0.0,0,0,0.0,0
20,0.0,0,0,0.0,0
21,0.0,0,0,0.0,0
22,0.0,0,9,0.046,0
23,12.0,0,18,0.854,11
24,0.0,0,0,0.0,0
25,13.0,0,19,0.895,13
