id,median,lo,hi,in,seats
1,0.0,0,0,0.0,0
2,0.0,0,0,0.0,0
3,31.0,25,36,1.0,30
4,0.0,0,0,0.0,0
5,17.0,13,20,0.997,16
6,0.0,0,0,0.0,0
7,0.0,0,0,0.0,0
8,0.0,0,0,0.0,0
9,0.0,0,0,0.0,0
10,0.0,0,0,0.0,0
11,0.0,0,0,0.0,0
12,11.0,9,14,0.978,10
13,0.0,0,0,0.0,0
14,0.0,0,0,0.0,0
15,10.0,0,12,0.749,10
16,38.0,32,45,1.0,37
17,25.0,21,31,1.0,25
18,9.0,0,11,0.647,9
19,0.0,0,0,0.0,0
20,0.0,0,0,0.0,0
21,0.0,0,0,0.0,0
22,0.0,0,0,0.0,0
23,13.0,10,15,0.999,13
24,0.0,0,0,0.0,0
25,0.0,0,10,0.207,0
