id,median,lo,hi,in,seats
1,0.0,0,0,0.0,0
2,0.0,0,0,0.0,0
3,12.0,11,15,1.0,14
4,17.0,14,19,1.0,19
5,0.0,0,0,0.0,0
6,12.0,10,14,0.987,13
7,0.0,0,0,0.0,0
9,0.0,0,0,0.0,0
10,0.0,0,0,0.0,0
11,49.0,43,56,1.0,48
12,0.0,0,15,0.458,0
13,0.0,0,0,0.0,0
14,0.0,0,0,0.0,0
15,0.0,0,11,0.108,0
16,0.0,0,0,0.0,0
17,0.0,0,0,0.0,0
18,0.0,0,0,0.0,0
19,36.0,32,41,1.0,39
20,0.0,0,0,0.0,0
21,0.0,0,0,0.0,0
22,0.0,0,0,0.0,0
23,0.0,0,0,0.0,0
24,16.0,14,19,1.0,17
25,0.0,0,0,0.0,0
