id,median,lo,hi,in,seats
1,0.0,0,0,0.0,0
2,0.0,0,0,0.0,0
3,27.0,22,33,1.0,26
4,0.0,0,0,0.0,0
5,16.0,12,20,0.98,15
6,0.0,0,0,0.0,0
7,0.0,0,0,0.0,0
8,0.0,0,0,0.0,0
9,0.0,0,0,0.0,0
10,0.0,0,0,0.0,0
11,0.0,0,0,0.0,0
12,9.0,0,12,0.646,8
13,0.0,0,0,0.0,0
14,0.0,0,0,0.0,0
15,10.0,0,13,0.868,9
16,39.0,31,47,1.0,36
17,28.0,22,35,1.0,26
18,9.0,0,11,0.555,9
19,0.0,0,0,0.0,0
20,0.0,0,0,0.0,0
21,0.0,0,0,0.0,0
22,0.0,0,0,0.0,0
23,13.0,10,16,0.999,12
24,0.0,0,0,0.0,0
25,9.0,0,12,0.636,9
