id,median,lo,hi,in,seats
1,0.0,0,0,0.0,0
2,0.0,0,0,0.0,0
3,32.0,30,34,1.0,32
4,0.0,0,0,0.0,0
5,17.0,16,18,1.0,17
6,0.0,0,0,0.0,0
7,0.0,0,0,0.0,0
8,0.0,0,0,0.0,0
9,0.0,0,0,0.0,0
10,0.0,0,0,0.0,0
11,0.0,0,0,0.0,0
12,12.0,11,13,1.0,12
13,0.0,0,0,0.0,0
14,0.0,0,0,0.0,0
15,10.0,10,11,0.993,10
16,40.0,38,42,1.0,40
17,26.0,24,28,1.0,26
18,0.0,0,0,0.001,0
19,0.0,0,0,0.0,0
20,0.0,0,0,0.0,0
21,0.0,0,0,0.0,0
22,0.0,0,0,0.0,0
23,13.0,12,14,1.0,13
24,0.0,0,0,0.0,0
25,0.0,0,0,0.017,0
