id,median,lo,hi,in,seats
1,0.0,0,0,0.0,0
2,0.0,0,0,0.0,0
3,31.0,28,35,1.0,32
4,0.0,0,0,0.0,0
5,16.0,14,19,1.0,16
6,0.0,0,0,0.0,0
7,0.0,0,0,0.0,0
8,0.0,0,0,0.0,0
9,0.0,0,0,0.0,0
10,0.0,0,0,0.0,0
11,0.0,0,0,0.0,0
12,11.0,10,13,1.0,11
13,0.0,0,0,0.0,0
14,0.0,0,0,0.0,0
15,10.0,0,11,0.964,11
16,39.0,35,43,1.0,40
17,26.0,23,29,1.0,27
18,0.0,0,10,0.275,0
19,0.0,0,0,0.0,0
20,0.0,0,0,0.0,0
21,0.0,0,0,0.0,0
22,0.0,0,0,0.0,0
23,12.0,11,14,1.0,13
24,0.0,0,0,0.0,0
25,0.0,0,9,0.148,0
