id,median,lo,hi,in,seats
1,0.0,0,0,0.0,0
2,0.0,0,0,0.0,0
3,38.0,23,53,0.996,35
4,0.0,0,0,0.0,0
5,16.0,0,24,0.801,15
6,0.0,0,0,0.0,0
7,0.0,0,0,0.0,0
8,0.0,0,0,0.0,0
9,0.0,0,0,0.0,0
10,0.0,0,0,0.0,0
11,0.0,0,0,0.0,0
12,13.0,0,19,0.87,12
13,0.0,0,11,0.121,0
14,0.0,0,0,0.0,0
15,9.0,0,14,0.567,10
16,34.0,20,48,0.999,34
17,21.0,12,32,0.993,20
18,0.0,0,0,0.0,0
19,0.0,0,0,0.0,0
20,0.0,0,0,0.0,0
21,0.0,0,0,0.0,0
22,0.0,0,0,0.024,0
23,12.0,0,18,0.842,11
24,0.0,0,0,0.0,0
25,13.0,0,21,0.93,13
