name,median,lo,hi,in
stredopravica,62.0,52,72,1.0
stredopravica + HLAS,89.0,80,102,1.0
stredopravica + HLAS bez OĽaNO,74.0,65,86,1.0
SMER + SNS + HLAS,55.0,42,65,1.0
pragmatici + nacionalisti + HLAS,82.0,71,94,1.0
pragmatici + nacionalisti,75.0,65,86,1.0
