id,median,lo,hi,in,seats
1,0.0,0,0,0.0,0
2,0.0,0,0,0.0,0
3,42.0,32,53,1.0,43
4,0.0,0,0,0.0,0
5,19.0,13,26,0.982,20
6,0.0,0,0,0.0,0
7,0.0,0,0,0.0,0
8,0.0,0,0,0.0,0
9,0.0,0,0,0.0,0
10,0.0,0,0,0.0,0
11,0.0,0,0,0.0,0
12,15.0,11,20,0.993,15
13,0.0,0,9,0.037,0
14,0.0,0,0,0.0,0
15,0.0,0,10,0.063,0
16,29.0,20,37,1.0,28
17,19.0,13,25,0.998,19
18,0.0,0,0,0.0,0
19,0.0,0,0,0.0,0
20,0.0,0,0,0.0,0
21,0.0,0,0,0.0,0
22,0.0,0,10,0.119,0
23,12.0,0,16,0.92,12
24,0.0,0,0,0.0,0
25,13.0,0,18,0.972,13
