id,median,lo,hi,in,seats
1,0.0,0,0,0.0,0
2,0.0,0,0,0.0,0
3,29.5,24,35,1.0,29
4,0.0,0,0,0.0,0
5,17.0,14,21,1.0,17
6,0.0,0,0,0.0,0
7,0.0,0,0,0.0,0
8,0.0,0,0,0.0,0
9,0.0,0,0,0.0,0
10,0.0,0,0,0.0,0
11,0.0,0,0,0.0,0
12,11.0,0,13,0.969,10
13,0.0,0,0,0.0,0
14,0.0,0,0,0.0,0
15,9.0,0,11,0.698,10
16,38.0,31,45,1.0,37
17,25.0,21,30,1.0,25
18,9.0,0,12,0.774,9
19,0.0,0,0,0.0,0
20,0.0,0,0,0.0,0
21,0.0,0,0,0.0,0
22,0.0,0,0,0.0,0
23,13.0,10,15,1.0,13
24,0.0,0,0,0.0,0
25,0.0,0,10,0.26,0
