name,median,lo,hi,in
stredopravica,74.0,71,77,1.0
stredopravica + HLAS,100.0,96,104,1.0
stredopravica + HLAS bez OĽaNO,83.0,80,88,1.0
SMER + SNS + HLAS,76.0,71,79,1.0
pragmatici + nacionalisti + HLAS,76.0,72,79,1.0
pragmatici + nacionalisti,50.0,45,53,1.0
