name,median,lo,hi,in
stredopravica,62.0,52,73,1.0
stredopravica + HLAS,90.0,79,102,1.0
stredopravica + HLAS bez OĽaNO,75.0,64,86,1.0
SMER + SNS + HLAS,55.0,42,65,1.0
pragmatici + nacionalisti + HLAS,82.0,71,94,1.0
pragmatici + nacionalisti,76.0,66,88,1.0
